ChrZ	5400000	5600000	superscaffold26	5400000	5600000	0.001277	255.49291
ChrZ	5600000	5800000	superscaffold26	5600000	5800000	0.001134	226.81053
ChrZ	5800000	6000000	superscaffold26	5800000	6000000	0.001229	245.892784
ChrZ	6000000	6200000	superscaffold26	6000000	6200000	0.000994	198.879829
ChrZ	6200000	6400000	superscaffold26	6200000	6400000	0.000732	146.495399
ChrZ	6400000	6600000	superscaffold26	6400000	6600000	0.000757	151.477308
ChrZ	6600000	6800000	superscaffold26	6600000	6800000	0.000722	144.476183
ChrZ	6800000	7000000	superscaffold26	6800000	7000000	0.000763	152.516855
ChrZ	7000000	7200000	superscaffold26	7000000	7200000	0.000918	183.664604
ChrZ	7200000	7400000	superscaffold26	7200000	7400000	0.001326	265.274349
ChrZ	7400000	7600000	superscaffold26	7400000	7600000	0.00103	205.930835
ChrZ	7600000	7800000	superscaffold26	7600000	7800000	0.001044	208.77825
ChrZ	7800000	8000000	superscaffold26	7800000	8000000	0.001242	248.467246
ChrZ	8000000	8200000	superscaffold26	8000000	8200000	0.001147	229.446628
ChrZ	8200000	8400000	superscaffold26	8200000	8400000	0.000667	133.394985
ChrZ	8400000	8600000	superscaffold26	8400000	8600000	0.00092	183.925824
ChrZ	8600000	8800000	superscaffold26	8600000	8800000	0.000684	136.826774
ChrZ	8800000	9000000	superscaffold26	8800000	9000000	0.000827	165.358532
ChrZ	9000000	9200000	superscaffold26	9000000	9200000	0.000941	188.19322
ChrZ	9200000	9400000	superscaffold26	9200000	9400000	0.000685	136.960042
ChrZ	9400000	9600000	superscaffold26	9400000	9600000	0.000436	87.168351
ChrZ	9600000	9800000	superscaffold26	9600000	9800000	0.000324	64.813933
ChrZ	9800000	10000000	superscaffold26	9800000	10000000	0.000397	79.446176
ChrZ	10000000	10200000	superscaffold26	10000000	10200000	0.000592	118.382711
ChrZ	10200000	10400000	superscaffold26	10200000	10400000	0.000609	121.826923
ChrZ	10400000	10600000	superscaffold26	10400000	10600000	0.00057	114.03339
ChrZ	10600000	10800000	superscaffold26	10600000	10800000	0.00078	155.943173
ChrZ	10800000	11000000	superscaffold26	10800000	11000000	0.001241	248.187261
ChrZ	11000000	11200000	superscaffold26	11000000	11200000	0.001488	297.60659
ChrZ	11200000	11400000	superscaffold26	11200000	11400000	0.001283	256.563385
ChrZ	11400000	11600000	superscaffold26	11400000	11600000	0.000918	183.534982
ChrZ	11600000	11800000	superscaffold26	11600000	11800000	0.000891	178.254638
ChrZ	11800000	12000000	superscaffold26	11800000	12000000	0.001003	200.689988
ChrZ	12000000	12200000	superscaffold26	12000000	12200000	0.000548	109.635166
ChrZ	12200000	12400000	superscaffold26	12200000	12400000	0.000446	89.172309
ChrZ	12400000	12600000	superscaffold26	12400000	12600000	0.000562	112.406564
ChrZ	12600000	12800000	superscaffold26	12600000	12800000	0.000413	82.657705
ChrZ	12800000	13000000	superscaffold26	12800000	13000000	0.000481	96.124532
ChrZ	13000000	13200000	superscaffold26	13000000	13200000	0.000382	76.345745
ChrZ	13200000	13400000	superscaffold26	13200000	13400000	0.000342	68.332678
ChrZ	13400000	13600000	superscaffold26	13400000	13600000	0.000561	112.204205
ChrZ	13600000	13800000	superscaffold26	13600000	13800000	0.000753	150.588449
ChrZ	13800000	14000000	superscaffold26	13800000	14000000	0.000513	102.521469
ChrZ	14000000	14200000	superscaffold26	14000000	14200000	0.000397	79.352027
ChrZ	14200000	14400000	superscaffold26	14200000	14400000	0.000414	82.799978
ChrZ	14400000	14600000	superscaffold26	14400000	14600000	0.000505	101.094051
ChrZ	14600000	14800000	superscaffold26	14600000	14800000	0.000377	75.443261
ChrZ	14800000	15000000	superscaffold26	14800000	15000000	0.000273	54.632448
ChrZ	15000000	15200000	superscaffold26	15000000	15200000	0.000258	51.699835
ChrZ	15200000	15400000	superscaffold26	15200000	15400000	0.00022	43.931358
ChrZ	15400000	15600000	superscaffold26	15400000	15600000	0.000318	63.511883
ChrZ	15600000	15800000	superscaffold26	15600000	15800000	0.000348	69.508848
ChrZ	15800000	16000000	superscaffold26	15800000	16000000	0.000346	69.199193
ChrZ	16000000	16200000	superscaffold26	16000000	16200000	0.000309	61.868624
ChrZ	16200000	16400000	superscaffold26	16200000	16400000	0.000353	70.534693
ChrZ	16400000	16600000	superscaffold26	16400000	16600000	0.000383	76.623346
ChrZ	16600000	16800000	superscaffold26	16600000	16800000	0.000465	92.990014
ChrZ	16800000	17000000	superscaffold26	16800000	17000000	0.000484	96.709401
ChrZ	17000000	17200000	superscaffold26	17000000	17200000	0.000433	86.661227
ChrZ	17200000	17400000	superscaffold26	17200000	17400000	0.000472	94.333403
ChrZ	17400000	17600000	superscaffold26	17400000	17600000	0.000339	67.724118
ChrZ	17600000	17800000	superscaffold26	17600000	17800000	0.000311	62.173106
ChrZ	17800000	18000000	superscaffold26	17800000	18000000	0.000363	72.670924
ChrZ	18000000	18200000	superscaffold26	18000000	18200000	0.000379	75.838661
ChrZ	18200000	18400000	superscaffold26	18200000	18400000	0.000326	65.120986
ChrZ	18400000	18600000	superscaffold26	18400000	18600000	0.000203	40.644542
ChrZ	18600000	18800000	superscaffold26	18600000	18800000	0.000217	43.300422
ChrZ	18800000	19000000	superscaffold26	18800000	19000000	0.000182	36.382703
ChrZ	19000000	19200000	superscaffold26	19000000	19200000	0.000175	35.048025
ChrZ	19200000	19400000	superscaffold26	19200000	19400000	0.000182	36.380674
ChrZ	19400000	19600000	superscaffold26	19400000	19600000	0.000195	39.080701
ChrZ	19600000	19800000	superscaffold26	19600000	19800000	0.000223	44.600354
ChrZ	19800000	20000000	superscaffold26	19800000	20000000	0.000325	65.075626
ChrZ	20000000	20200000	superscaffold26	20000000	20200000	0.000358	71.671125
ChrZ	20200000	20400000	superscaffold26	20200000	20400000	0.000317	63.411274
ChrZ	20400000	20600000	superscaffold26	20400000	20600000	0.000268	53.549009
ChrZ	20600000	20800000	superscaffold26	20600000	20800000	0.000263	52.610774
ChrZ	20800000	21000000	superscaffold26	20800000	21000000	0.000273	54.685736
ChrZ	21000000	21200000	superscaffold26	21000000	21200000	0.000263	52.596859
ChrZ	21200000	21400000	superscaffold26	21200000	21400000	0.000261	52.175558
ChrZ	21400000	21600000	superscaffold26	21400000	21600000	0.000264	52.724469
ChrZ	21600000	21800000	superscaffold26	21600000	21800000	0.000247	49.439562
ChrZ	21800000	22000000	superscaffold26	21800000	22000000	0.000224	44.708033
ChrZ	22000000	22200000	superscaffold26	22000000	22200000	0.000188	37.505293
ChrZ	22200000	22400000	superscaffold26	22200000	22400000	0.000123	24.67182
ChrZ	22400000	22600000	superscaffold26	22400000	22600000	0.000131	26.229336
ChrZ	22600000	22800000	superscaffold26	22600000	22800000	0.000257	51.325205
ChrZ	22800000	23000000	superscaffold26	22800000	23000000	0.000356	71.293585
ChrZ	23000000	23200000	superscaffold26	23000000	23200000	0.000382	76.372137
ChrZ	23200000	23400000	superscaffold26	23200000	23400000	0.000436	87.118174
ChrZ	23400000	23600000	superscaffold26	23400000	23600000	0.000333	66.616138
ChrZ	23600000	23800000	superscaffold26	23600000	23800000	0.00049	97.911441
ChrZ	23800000	24000000	superscaffold26	23800000	24000000	0.000387	77.380766
ChrZ	24000000	24200000	superscaffold26	24000000	24200000	0.000331	66.151168
ChrZ	24200000	24400000	superscaffold26	24200000	24400000	0.000262	52.429766
ChrZ	24400000	24600000	superscaffold26	24400000	24600000	0.000309	61.741131
ChrZ	24600000	24800000	superscaffold26	24600000	24800000	0.000355	71.095047
ChrZ	24800000	25000000	superscaffold26	24800000	25000000	0.000347	69.37447
ChrZ	25000000	25310599	superscaffold26	25000000	25310599	0.000233	72.349591
ChrZ	25310599	25689844	superscaffold54	16000000	16379243	0.000438	166.244414
ChrZ	25689842	25889844	superscaffold54	15800000	16000000	0.000507	101.476429
ChrZ	25889842	26089844	superscaffold54	15600000	15800000	0.000541	108.253845
ChrZ	26089842	26289844	superscaffold54	15400000	15600000	0.000443	88.503616
ChrZ	26289842	26489844	superscaffold54	15200000	15400000	0.000373	74.589727
ChrZ	26489842	26689844	superscaffold54	15000000	15200000	0.000372	74.383381
ChrZ	26689842	26889844	superscaffold54	14800000	15000000	0.000368	73.536219
ChrZ	26889842	27089844	superscaffold54	14600000	14800000	0.000353	70.690455
ChrZ	27089842	27289844	superscaffold54	14400000	14600000	0.000392	78.380351
ChrZ	27289842	27489844	superscaffold54	14200000	14400000	0.000521	104.167971
ChrZ	27489842	27689844	superscaffold54	14000000	14200000	0.00066	131.978274
ChrZ	27689842	27889844	superscaffold54	13800000	14000000	0.000757	151.331004
ChrZ	27889842	28089844	superscaffold54	13600000	13800000	0.000463	92.516749
ChrZ	28089842	28289844	superscaffold54	13400000	13600000	0.000487	97.419991
ChrZ	28289842	28489844	superscaffold54	13200000	13400000	0.000391	78.236878
ChrZ	28489842	28689844	superscaffold54	13000000	13200000	0.0005	100.010432
ChrZ	28689842	28889844	superscaffold54	12800000	13000000	0.000737	147.33098
ChrZ	28889842	29089844	superscaffold54	12600000	12800000	0.000457	91.432924
ChrZ	29089842	29289844	superscaffold54	12400000	12600000	0.000277	55.315535
ChrZ	29289842	29489844	superscaffold54	12200000	12400000	0.000423	84.615887
ChrZ	29489842	29689844	superscaffold54	12000000	12200000	0.001061	212.148462
ChrZ	29689842	29889844	superscaffold54	11800000	12000000	0.001365	272.90632
ChrZ	29889842	30089844	superscaffold54	11600000	11800000	0.001405	281.048537
ChrZ	30089842	30289844	superscaffold54	11400000	11600000	0.001025	205.060234
ChrZ	30289842	30489844	superscaffold54	11200000	11400000	0.000635	127.006852
ChrZ	30489842	30689844	superscaffold54	11000000	11200000	0.000541	108.179891
ChrZ	30689842	30889844	superscaffold54	10800000	11000000	0.000702	140.374483
ChrZ	30889842	31089844	superscaffold54	10600000	10800000	0.000504	100.823955
ChrZ	31089842	31289844	superscaffold54	10400000	10600000	0.000278	55.525594
ChrZ	31289842	31489844	superscaffold54	10200000	10400000	0.000261	52.216337
ChrZ	31489842	31689844	superscaffold54	10000000	10200000	0.000682	136.349869
ChrZ	31689842	31889844	superscaffold54	9800000	10000000	0.00092	183.923351
ChrZ	31889842	32089844	superscaffold54	9600000	9800000	0.000892	178.431433
ChrZ	32089842	32289844	superscaffold54	9400000	9600000	0.000851	170.224443
ChrZ	32289842	32489844	superscaffold54	9200000	9400000	0.000695	138.90574
ChrZ	32489842	32689844	superscaffold54	9000000	9200000	0.000742	148.361385
ChrZ	32689842	32889844	superscaffold54	8800000	9000000	0.000884	176.785838
ChrZ	32889842	33089844	superscaffold54	8600000	8800000	0.000732	146.435842
ChrZ	33089842	33289844	superscaffold54	8400000	8600000	0.000957	191.40239
ChrZ	33289842	33489844	superscaffold54	8200000	8400000	0.000628	125.68682
ChrZ	33489842	33689844	superscaffold54	8000000	8200000	0.00052	104.090282
ChrZ	33689842	33889844	superscaffold54	7800000	8000000	0.000479	95.716686
ChrZ	33889842	34089844	superscaffold54	7600000	7800000	0.00052	103.915013
ChrZ	34089842	34289844	superscaffold54	7400000	7600000	0.000585	117.030743
ChrZ	34289842	34489844	superscaffold54	7200000	7400000	0.000579	115.764386
ChrZ	34489842	34689844	superscaffold54	7000000	7200000	0.000663	132.640308
ChrZ	34689842	34889844	superscaffold54	6800000	7000000	0.000751	150.202952
ChrZ	34889842	35089844	superscaffold54	6600000	6800000	0.000787	157.342723
ChrZ	35089842	35289844	superscaffold54	6400000	6600000	0.000786	157.204466
ChrZ	35289842	35489844	superscaffold54	6200000	6400000	0.000655	131.035363
ChrZ	35489842	35689844	superscaffold54	6000000	6200000	0.000703	140.657736
ChrZ	35689842	35889844	superscaffold54	5800000	6000000	0.00094	187.984198
ChrZ	35889842	36089844	superscaffold54	5600000	5800000	0.000923	184.551333
ChrZ	36089842	36289844	superscaffold54	5400000	5600000	0.000693	138.691172
ChrZ	36289842	36489844	superscaffold54	5200000	5400000	0.001086	217.156157
ChrZ	36489842	36689844	superscaffold54	5000000	5200000	0.001223	244.573132
ChrZ	36689842	36889844	superscaffold54	4800000	5000000	0.00085	169.947327
ChrZ	36889842	37089844	superscaffold54	4600000	4800000	0.00159	317.933713
ChrZ	37089842	37289844	superscaffold54	4400000	4600000	0.00142	283.952212
ChrZ	37289842	37489844	superscaffold54	4200000	4400000	0.001273	254.651308
ChrZ	37489842	37689844	superscaffold54	4000000	4200000	0.001199	239.812935
ChrZ	37689842	37889844	superscaffold54	3800000	4000000	0.001112	222.378425
ChrZ	37889842	38089844	superscaffold54	3600000	3800000	0.000746	149.268989
ChrZ	38089842	38289844	superscaffold54	3400000	3600000	0.001339	267.894884
ChrZ	38289842	38489844	superscaffold54	3200000	3400000	0.001572	314.394587
ChrZ	38489842	38689844	superscaffold54	3000000	3200000	0.001237	247.455533
ChrZ	38689842	38889844	superscaffold54	2800000	3000000	0.001317	263.493407
ChrZ	38889842	39089844	superscaffold54	2600000	2800000	0.001171	234.220417
ChrZ	39089842	39289844	superscaffold54	2400000	2600000	0.000959	191.755512
ChrZ	39289842	39489844	superscaffold54	2200000	2400000	0.000817	163.359826
ChrZ	39489842	39689844	superscaffold54	2000000	2200000	0.000778	155.543812
ChrZ	39689842	39889844	superscaffold54	1800000	2000000	0.000883	176.546146
ChrZ	39889842	40089844	superscaffold54	1600000	1800000	0.000828	165.60108
ChrZ	40089842	40289844	superscaffold54	1400000	1600000	0.000664	132.728435
ChrZ	40289842	40489844	superscaffold54	1200000	1400000	0.00059	117.949737
ChrZ	40489842	40689844	superscaffold54	1000000	1200000	0.000619	123.899461
ChrZ	40689842	40889844	superscaffold54	800000	1000000	0.000986	197.205666
ChrZ	40889842	41089844	superscaffold54	600000	800000	0.00088	176.060507
ChrZ	41089842	41289844	superscaffold54	400000	600000	0.000777	155.394386
ChrZ	41289842	41489844	superscaffold54	200000	400000	0.000771	154.136439
ChrZ	41489842	41689844	superscaffold54	0	200000	0.000568	113.55238
ChrZ	41689842	41889842	superscaffold35	0	200000	0.000474	94.786075
ChrZ	41889842	42089842	superscaffold35	200000	400000	0.000701	140.121765
ChrZ	42089842	42289842	superscaffold35	400000	600000	0.000587	117.310741
ChrZ	42289842	42489842	superscaffold35	600000	800000	0.00079	157.948272
ChrZ	42489842	42689842	superscaffold35	800000	1000000	0.000739	147.797979
ChrZ	42689842	42889842	superscaffold35	1000000	1200000	0.00076	152.023967
ChrZ	42889842	43089842	superscaffold35	1200000	1400000	0.001159	231.807685
ChrZ	43089842	43289842	superscaffold35	1400000	1600000	0.000696	139.13508
ChrZ	43289842	43489842	superscaffold35	1600000	1800000	0.000689	137.807642
ChrZ	43489842	43689842	superscaffold35	1800000	2000000	0.001062	212.423973
ChrZ	43689842	43889842	superscaffold35	2000000	2200000	0.001303	260.523344
ChrZ	43889842	44089842	superscaffold35	2200000	2400000	0.00172	343.933831
ChrZ	44089842	44289842	superscaffold35	2400000	2600000	0.001382	276.372629
ChrZ	44289842	44489842	superscaffold35	2600000	2800000	0.001585	317.03862
ChrZ	44489842	44689842	superscaffold35	2800000	3000000	0.001495	298.96786
ChrZ	44689842	44889842	superscaffold35	3000000	3200000	0.001657	331.428451
ChrZ	44889842	45089842	superscaffold35	3200000	3400000	0.000828	165.515614
ChrZ	45089842	45289842	superscaffold35	3400000	3600000	0.00055	109.909355
ChrZ	45289842	45489842	superscaffold35	3600000	3800000	0.000643	128.520196
ChrZ	45489842	45689842	superscaffold35	3800000	4000000	0.000531	106.226918
ChrZ	45689842	45889842	superscaffold35	4000000	4200000	0.001231	246.122171
ChrZ	45889842	46089842	superscaffold35	4200000	4400000	0.001008	201.696748
ChrZ	46089842	46315381	superscaffold35	4400000	4625539	0.001791	403.925086
ChrZ	46315381	46709558	superscaffold36	9000000	9394175	0.00094	370.555831
ChrZ	46709556	46909558	superscaffold36	8800000	9000000	0.000909	181.751204
ChrZ	46909556	47109558	superscaffold36	8600000	8800000	0.001503	300.582363
ChrZ	47109556	47309558	superscaffold36	8400000	8600000	0.00084	167.922904
ChrZ	47309556	47509558	superscaffold36	8200000	8400000	0.000873	174.510668
ChrZ	47509556	47709558	superscaffold36	8000000	8200000	0.001048	209.559386
ChrZ	47709556	47909558	superscaffold36	7800000	8000000	0.00098	195.904374
ChrZ	47909556	48109558	superscaffold36	7600000	7800000	0.001201	240.291922
ChrZ	48109556	48309558	superscaffold36	7400000	7600000	0.001292	258.334115
ChrZ	48309556	48509558	superscaffold36	7200000	7400000	0.001429	285.811157
ChrZ	48509556	48709558	superscaffold36	7000000	7200000	0.000789	157.756311
ChrZ	48709556	48909558	superscaffold36	6800000	7000000	0.000557	111.369237
ChrZ	48909556	49109558	superscaffold36	6600000	6800000	0.000698	139.634207
ChrZ	49109556	49309558	superscaffold36	6400000	6600000	0.000699	139.885322
ChrZ	49309556	49509558	superscaffold36	6200000	6400000	0.000898	179.65958
ChrZ	49509556	49709558	superscaffold36	6000000	6200000	0.00142	283.930301
ChrZ	49709556	49909558	superscaffold36	5800000	6000000	0.000973	194.670472
ChrZ	49909556	50109558	superscaffold36	5600000	5800000	0.000785	157.048656
ChrZ	50109556	50309558	superscaffold36	5400000	5600000	0.000682	136.467829
ChrZ	50309556	50509558	superscaffold36	5200000	5400000	0.000866	173.125873
ChrZ	50509556	50709558	superscaffold36	5000000	5200000	0.001213	242.537163
ChrZ	50709556	50909558	superscaffold36	4800000	5000000	0.000809	161.853117
ChrZ	50909556	51109558	superscaffold36	4600000	4800000	0.000717	143.357251
ChrZ	51109556	51309558	superscaffold36	4400000	4600000	0.000752	150.393725
ChrZ	51309556	51509558	superscaffold36	4200000	4400000	0.000838	167.539605
ChrZ	51509556	51709558	superscaffold36	4000000	4200000	0.001271	254.158455
ChrZ	51709556	51909558	superscaffold36	3800000	4000000	0.000872	174.381786
ChrZ	51909556	52109558	superscaffold36	3600000	3800000	0.000635	127.056709
ChrZ	52109556	52309558	superscaffold36	3400000	3600000	0.000369	73.782277
ChrZ	52309556	52509558	superscaffold36	3200000	3400000	0.000249	49.732158
ChrZ	52509556	52709558	superscaffold36	3000000	3200000	0.000268	53.629129
ChrZ	52709556	52909558	superscaffold36	2800000	3000000	0.000269	53.844596
ChrZ	52909556	53109558	superscaffold36	2600000	2800000	0.000188	37.621943
ChrZ	53109556	53309558	superscaffold36	2400000	2600000	0.000198	39.599028
ChrZ	53309556	53509558	superscaffold36	2200000	2400000	0.000229	45.727528
ChrZ	53509556	53709558	superscaffold36	2000000	2200000	0.000169	33.816162
ChrZ	53709556	53909558	superscaffold36	1800000	2000000	9.4e-05	18.83849
ChrZ	53909556	54109558	superscaffold36	1600000	1800000	8e-05	15.993875
ChrZ	54109556	54309558	superscaffold36	1400000	1600000	8e-05	15.927814
ChrZ	54309556	54509558	superscaffold36	1200000	1400000	8e-05	15.927814
ChrZ	54509556	54709558	superscaffold36	1000000	1200000	7.3e-05	14.505724
ChrZ	54709556	54909558	superscaffold36	800000	1000000	0.000107	21.373596
ChrZ	54909556	55109558	superscaffold36	600000	800000	0.000193	38.568238
ChrZ	55109556	55309558	superscaffold36	400000	600000	0.000281	56.144439
ChrZ	55309556	55509558	superscaffold36	200000	400000	0.000432	86.363056
ChrZ	55509556	55709558	superscaffold36	0	200000	0.000432	86.363056
ChrZ	55709556	55909556	superscaffold62	0	200000	0.000412	82.488739
ChrZ	55909556	56109556	superscaffold62	200000	400000	0.000379	75.790088
ChrZ	56109556	56309556	superscaffold62	400000	600000	0.000243	48.611322
ChrZ	56309556	56509556	superscaffold62	600000	800000	0.000231	46.116066
ChrZ	56509556	56709556	superscaffold62	800000	1000000	0.000233	46.623322
ChrZ	56709556	56909556	superscaffold62	1000000	1200000	0.000234	46.7252
ChrZ	56909556	57109556	superscaffold62	1200000	1400000	0.000234	46.7252
ChrZ	57109556	57309556	superscaffold62	1400000	1600000	0.000147	29.322597
ChrZ	57309556	57509556	superscaffold62	1600000	1800000	0.000116	23.191383
ChrZ	57509556	57709556	superscaffold62	1800000	2000000	0.000132	26.444108
ChrZ	57709556	57909556	superscaffold62	2000000	2200000	0.000132	26.444108
ChrZ	57909556	58109556	superscaffold62	2200000	2400000	0.000141	28.262502
ChrZ	58109556	58309556	superscaffold62	2400000	2600000	0.00033	65.908517
ChrZ	58309556	58626847	superscaffold62	2600000	2917291	0.000364	115.575212
ChrZ	58626847	58826847	superscaffold67	0	200000	NA	NA
ChrZ	58826847	59026847	superscaffold67	200000	400000	0.000469	93.704108
ChrZ	59026847	59226847	superscaffold67	400000	600000	0.000454	90.897947
ChrZ	59226847	59426847	superscaffold67	600000	800000	0.00023	46.079076
ChrZ	59426847	59626847	superscaffold67	800000	1000000	6e-05	11.911643
ChrZ	59626847	59826847	superscaffold67	1000000	1200000	6e-05	11.911643
ChrZ	59826847	60026847	superscaffold67	1200000	1400000	6e-05	11.911643
ChrZ	60026847	60226847	superscaffold67	1400000	1600000	6e-05	11.911643
ChrZ	60226847	60426847	superscaffold67	1600000	1800000	6e-05	11.911643
ChrZ	60426847	60626847	superscaffold67	1800000	2000000	6e-05	11.911643
ChrZ	60626847	60826847	superscaffold67	2000000	2200000	8.9e-05	17.789792
ChrZ	60826847	61026847	superscaffold67	2200000	2400000	0.000121	24.102527
ChrZ	61026847	61226847	superscaffold67	2400000	2600000	0.000121	24.102527
ChrZ	61226847	61426847	superscaffold67	2600000	2800000	0.00026	51.977985
ChrZ	61426847	61626847	superscaffold67	2800000	3000000	0.000575	115.088751
ChrZ	61626847	61826847	superscaffold67	3000000	3200000	0.000792	158.4976
ChrZ	61826847	62026847	superscaffold67	3200000	3400000	0.000673	134.554322
ChrZ	62026847	62226847	superscaffold67	3400000	3600000	0.000453	90.518986
ChrZ	62226847	62426847	superscaffold67	3600000	3800000	0.000312	62.479534
ChrZ	62426847	62626847	superscaffold67	3800000	4000000	0.000473	94.538878
ChrZ	62626847	62826847	superscaffold67	4000000	4200000	0.000483	96.531122
ChrZ	62826847	63026847	superscaffold67	4200000	4400000	0.000434	86.821988
ChrZ	63026847	63226847	superscaffold67	4400000	4600000	0.000472	94.445682
ChrZ	63226847	63426847	superscaffold67	4600000	4800000	0.000512	102.475845
ChrZ	63426847	63626847	superscaffold67	4800000	5000000	0.000431	86.249123
ChrZ	63626847	63927107	superscaffold67	5000000	5300260	0.000509	152.720305
ChrZ	63927107	64127107	superscaffold69-1	0	200000	0.000685	136.998045
ChrZ	64127107	64327107	superscaffold69-1	200000	400000	0.000745	148.903479
ChrZ	64327107	64527107	superscaffold69-1	400000	600000	0.000728	145.524805
ChrZ	64527107	64727107	superscaffold69-1	600000	800000	0.000621	124.26351
ChrZ	64727107	64927107	superscaffold69-1	800000	1000000	0.000546	109.189497
ChrZ	64927107	65127107	superscaffold69-1	1000000	1200000	0.000482	96.37544
ChrZ	65127107	65327107	superscaffold69-1	1200000	1400000	0.000592	118.319649
ChrZ	65327107	65527107	superscaffold69-1	1400000	1600000	0.000598	119.58337
ChrZ	65527107	65727107	superscaffold69-1	1600000	1800000	0.000696	139.158346
ChrZ	65727107	65927107	superscaffold69-1	1800000	2000000	0.000901	180.27631
ChrZ	65927107	66127107	superscaffold69-1	2000000	2200000	0.00091	181.952709
ChrZ	66127107	66327107	superscaffold69-1	2200000	2400000	0.000582	116.446664
ChrZ	66327107	66527107	superscaffold69-1	2400000	2600000	0.000648	129.652464
ChrZ	66527107	66727107	superscaffold69-1	2600000	2800000	0.000719	143.821244
ChrZ	66727107	66927107	superscaffold69-1	2800000	3000000	0.000606	121.257231
ChrZ	66927107	67127107	superscaffold69-1	3000000	3200000	0.000471	94.183912
ChrZ	67127107	67327107	superscaffold69-1	3200000	3400000	0.000587	117.381928
ChrZ	67327107	67527107	superscaffold69-1	3400000	3600000	0.001024	204.761265
ChrZ	67527107	67727107	superscaffold69-1	3600000	3800000	0.001895	379.045308
ChrZ	67727107	67927107	superscaffold69-1	3800000	4000000	0.001944	388.877132
ChrZ	67927107	68127107	superscaffold69-1	4000000	4200000	0.001322	264.324934
ChrZ	68127107	68327107	superscaffold69-1	4200000	4400000	0.00108	216.024168
ChrZ	68327107	68527107	superscaffold69-1	4400000	4600000	0.000806	161.229399
ChrZ	68527107	68727107	superscaffold69-1	4600000	4800000	0.000943	188.639358
ChrZ	68727107	68927107	superscaffold69-1	4800000	5000000	0.001125	224.928514
ChrZ	68927107	69127107	superscaffold69-1	5000000	5200000	0.00107	213.903463
ChrZ	69127107	69327107	superscaffold69-1	5200000	5400000	0.000544	108.872423
ChrZ	69327107	69527107	superscaffold69-1	5400000	5600000	0.00031	62.082717
ChrZ	69527107	69905625	superscaffold69-1	5600000	5978518	0.000344	130.198737
ChrZ	69905625	70105625	superscaffold93	0	200000	0.000249	49.759053
ChrZ	70105625	70305625	superscaffold93	200000	400000	0.000151	30.120632
ChrZ	70305625	70505625	superscaffold93	400000	600000	0.000104	20.790997
ChrZ	70505625	70705625	superscaffold93	600000	800000	0.000223	44.602916
ChrZ	70705625	70905625	superscaffold93	800000	1000000	0.000244	48.78476
ChrZ	70905625	71105625	superscaffold93	1000000	1200000	0.000236	47.175919
ChrZ	71105625	71305625	superscaffold93	1200000	1400000	0.00019	37.932778
ChrZ	71305625	71505625	superscaffold93	1400000	1600000	0.000103	20.571582
ChrZ	71505625	71705625	superscaffold93	1600000	1800000	9e-05	17.991183
ChrZ	71705625	71905625	superscaffold93	1800000	2000000	0.000125	24.924682
ChrZ	71905625	72105625	superscaffold93	2000000	2200000	0.000169	33.817716
ChrZ	72105625	72305625	superscaffold93	2200000	2400000	0.000167	33.351864
ChrZ	72305625	72505625	superscaffold93	2400000	2600000	0.000153	30.645546
ChrZ	72505625	72705625	superscaffold93	2600000	2800000	0.00015	30.005423
