Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold26	2871696	2969713	 206.10445	 206.02794	 196.03480	 216.66371
superscaffold26	2949716	3111172	 408.61697	 408.03784	 376.68317	 442.59091
superscaffold26	3072574	3207745	 309.78628	 309.74216	 293.94723	 325.95925
superscaffold26	3183742	3305907	 264.74229	 264.64283	 250.36463	 279.93489
superscaffold26	3281270	3392354	 376.56940	 376.29756	 359.71886	 394.37949
superscaffold26	3368124	3503395	 303.67720	 303.33070	 286.85391	 321.23469
superscaffold26	3477031	3602396	 358.00165	 357.70138	 339.62654	 377.18202
superscaffold26	3578972	3699746	 237.43412	 237.19731	 223.86856	 252.12088
superscaffold26	3673556	3804479	 338.68969	 338.17124	 313.34931	 366.80418
superscaffold26	3775851	3918942	 372.83462	 372.64479	 347.43439	 400.79987
superscaffold26	3891472	4058683	 253.15454	 252.91972	 240.28924	 267.86079
superscaffold26	4028249	4158616	 290.97676	 290.93374	 276.90292	 305.46332
superscaffold26	4136793	4284312	 312.76749	 312.87742	 296.94287	 329.67590
superscaffold26	4245752	4412920	 253.00630	 252.75821	 239.03300	 268.88070
superscaffold26	4377915	4542606	 175.52420	 175.44467	 168.36906	 183.12459
superscaffold26	4518957	4655839	 159.35076	 159.36699	 153.21178	 165.96347
superscaffold26	4635475	4785370	 324.58475	 324.43979	 300.00613	 349.99755
superscaffold26	4749742	4933228	 179.40513	 179.20198	 165.85844	 194.28641
superscaffold26	4902555	5016538	 220.97562	 220.88267	 210.31935	 231.96475
superscaffold26	4990625	5132878	 236.97358	 236.80916	 224.54569	 250.41522
superscaffold26	5104577	5258976	 264.17445	 263.91322	 251.60520	 278.22334
superscaffold26	5231033	5384268	 235.41145	 235.28525	 222.72964	 249.07892
superscaffold26	5351998	5504968	 192.46141	 192.40364	 182.95494	 202.64871
superscaffold26	5478797	5634652	 201.70434	 201.44262	 189.88382	 215.05586
superscaffold26	5601645	5767425	 194.77419	 194.67719	 185.41321	 204.75783
superscaffold26	5732400	5922018	 180.48016	 180.33251	 169.37433	 192.74773
superscaffold26	5892455	6058758	 256.85238	 256.73624	 241.59402	 272.29289
superscaffold26	6027458	6196188	 142.11371	 142.02125	 136.71049	 148.11872
superscaffold26	6163067	6307207	 117.37692	 117.37036	 112.07757	 122.74844
superscaffold26	6280260	6428336	  97.48346	  97.44709	  93.76872	 101.35951
superscaffold26	6398969	6557773	 132.20407	 132.15448	 127.25215	 137.11212
superscaffold26	6521751	6693277	 110.08685	 110.00584	 106.49867	 114.10375
superscaffold26	6660711	6820075	 123.18908	 123.10065	 118.57600	 128.03615
superscaffold26	6795039	6928827	 109.16577	 109.18294	 105.41588	 113.07845
superscaffold26	6900082	7047726	 102.12105	 102.03498	  98.23068	 106.35027
superscaffold26	7020252	7169388	 120.28824	 120.24855	 115.81497	 124.90604
superscaffold26	7133765	7275644	 189.16295	 189.01242	 179.88351	 199.51949
superscaffold26	7253946	7386589	 188.34459	 188.22760	 179.95859	 197.29820
superscaffold26	7362329	7491829	 127.30784	 127.18240	 121.85580	 133.13981
superscaffold26	7463510	7611166	 155.71526	 155.60516	 148.92229	 163.15313
superscaffold26	7584057	7720459	 147.93541	 147.79871	 141.55924	 154.74092
superscaffold26	7698111	7842519	 143.63473	 143.61026	 137.33651	 150.48180
superscaffold26	7816297	7958450	 179.84993	 179.77977	 171.21436	 188.86344
superscaffold26	7921597	8057097	 180.92421	 180.90775	 173.34919	 188.48055
superscaffold26	8032254	8172699	 181.84799	 181.72381	 174.49347	 189.86712
superscaffold26	8146701	8310565	  91.27138	  91.21130	  87.76449	  95.17323
superscaffold26	8278024	8435930	 121.06122	 120.98859	 116.84901	 125.43788
superscaffold26	8403817	8552123	 142.89312	 142.81644	 136.52202	 149.84990
superscaffold26	8522734	8671022	 134.43033	 134.40172	 128.50971	 140.72122
superscaffold26	8638234	8814639	 102.33849	 102.26822	  98.08294	 106.94189
superscaffold26	8779114	8928898	 109.83976	 109.76411	 105.70534	 114.13067
superscaffold26	8902342	9044037	 139.87272	 139.85366	 132.15643	 147.99288
superscaffold26	9009370	9157476	 144.14604	 143.91847	 134.10650	 155.63469
superscaffold26	9127441	9291974	 139.36271	 139.36591	 131.22284	 147.56011
superscaffold26	9258487	9464092	 119.12102	 119.01764	 113.70893	 124.99152
superscaffold26	9415078	9652376	  92.37394	  92.30198	  88.91764	  96.16715
superscaffold26	9595569	9845634	  75.83300	  75.75282	  72.91860	  79.08696
superscaffold26	9792015	10036581	 102.17119	 102.08734	  97.91271	 106.73083
superscaffold26	9998941	10170507	  97.58711	  97.55281	  93.56283	 101.71940
superscaffold26	10137760	10305253	 126.88960	 126.76365	 120.59729	 133.98961
superscaffold26	10269270	10495270	 110.65354	 110.63394	 106.48946	 114.95073
superscaffold26	10454066	10636778	 113.78427	 113.71338	 109.43570	 118.47472
superscaffold26	10606278	10774557	 130.16935	 130.09888	 125.46235	 135.12310
superscaffold26	10743317	10945734	 182.15818	 182.11479	 172.02024	 193.18820
superscaffold26	10908059	11064588	 278.85364	 278.72100	 263.70490	 294.72798
superscaffold26	11044619	11187548	 199.09463	 199.05900	 191.18412	 207.24536
superscaffold26	11155820	11291574	 185.52152	 185.47059	 177.76423	 193.72613
superscaffold26	11268419	11413637	 183.61395	 183.62856	 175.98952	 191.57611
superscaffold26	11382012	11541893	 158.44045	 158.38277	 151.31681	 165.79205
superscaffold26	11511309	11678873	 125.18189	 125.05908	 119.83032	 131.14502
superscaffold26	11641021	11814926	 160.46878	 160.29096	 153.73652	 168.10363
superscaffold26	11779391	11940338	 193.20659	 193.24037	 185.74420	 200.47116
superscaffold26	11910333	12112761	 143.43680	 143.40437	 136.80323	 150.12224
superscaffold26	12069362	12400631	 135.72767	 135.68446	 130.41685	 141.23811
superscaffold26	12364833	12558519	 126.16737	 126.09508	 122.19787	 130.49290
superscaffold26	12510571	12718953	  84.33121	  84.31909	  81.24231	  87.54449
superscaffold26	12684275	12867138	  77.19040	  77.19498	  74.37024	  80.16396
superscaffold26	12826603	13015917	  97.04875	  96.90019	  91.84620	 103.40392
superscaffold26	12983446	13216196	  89.04577	  88.98665	  85.47790	  92.84180
superscaffold26	13170860	13375950	  62.42413	  62.37678	  59.41911	  65.82367
superscaffold26	13336556	13580215	 105.90202	 105.90398	 102.07085	 109.92230
superscaffold26	13536783	13705562	 155.49990	 155.48268	 150.81626	 160.29292
superscaffold26	13673286	13869984	 120.51080	 120.30368	 116.06077	 126.09443
superscaffold26	13825697	14010577	  90.32150	  90.29650	  87.42366	  93.38020
superscaffold26	13976478	14205059	  89.88554	  89.88779	  87.00325	  92.79147
superscaffold26	14159883	14413612	  98.99163	  98.90528	  94.22667	 104.25669
superscaffold26	14362387	14588178	 122.74583	 122.70127	 118.22377	 127.53816
superscaffold26	14545936	14823723	 111.58686	 111.54832	 106.94653	 116.53993
superscaffold26	14758695	15016428	  66.66745	  66.65686	  63.74703	  69.64309
superscaffold26	14981451	15230231	  65.93784	  65.89186	  63.23842	  68.91874
superscaffold26	15171295	15461982	  61.85708	  61.80681	  59.07765	  65.05092
superscaffold26	15414284	15687850	  96.43851	  96.42820	  92.00096	 100.86938
superscaffold26	15635402	15909505	  94.53444	  94.54153	  90.77749	  98.25717
superscaffold26	15850230	16088594	  82.66633	  82.65522	  79.16962	  86.27916
superscaffold26	16052002	16357178	  87.56005	  87.52980	  84.50844	  90.75922
superscaffold26	16305881	16505875	  92.49462	  92.38436	  87.92754	  97.45638
superscaffold26	16459559	16762418	  97.90870	  97.75514	  93.25164	 103.36317
superscaffold26	16701265	16904179	 141.63263	 141.55790	 135.92314	 147.60291
superscaffold26	16861136	17130898	  87.04258	  87.02546	  83.82150	  90.49723
superscaffold26	17081017	17296880	 119.80993	 119.78442	 115.84443	 123.89929
superscaffold26	17253501	17517997	 110.17330	 110.17762	 106.55852	 113.99868
superscaffold26	17466167	17753431	  77.53849	  77.49128	  74.58033	  80.59085
superscaffold26	17700149	17933373	  87.17479	  87.22479	  82.32963	  91.90740
superscaffold26	17887971	18134476	  86.50879	  86.50111	  83.02336	  90.12303
superscaffold26	18081084	18363233	 116.00331	 115.85340	 109.48619	 123.55918
superscaffold26	18288991	18602556	  62.65877	  62.63247	  60.31437	  65.13779
superscaffold26	18549666	18857656	  66.74612	  66.67667	  64.39154	  69.49280
superscaffold26	18809433	19103848	  50.45810	  50.40718	  48.55645	  52.79559
superscaffold26	19037483	19343690	  54.41421	  54.38783	  52.40441	  56.65759
superscaffold26	19283471	19616123	  62.23305	  62.25051	  59.98333	  64.50726
superscaffold26	19545419	19875048	  74.46236	  74.43654	  71.63331	  77.43691
superscaffold26	19819574	20054363	  86.11051	  85.93406	  82.41066	  90.67654
superscaffold26	20013641	20242541	  81.46662	  81.43433	  78.27796	  84.89416
superscaffold26	20200801	20443362	  76.23080	  76.21342	  73.93487	  78.68084
superscaffold26	20381408	20646894	  68.48706	  68.46442	  66.26453	  70.75165
superscaffold26	20582183	20888805	  81.02370	  81.03466	  78.49764	  83.64608
superscaffold26	20831472	21105969	  76.38355	  76.34043	  73.76091	  79.10101
superscaffold26	21056290	21312991	  64.61546	  64.60070	  62.76220	  66.52037
superscaffold26	21245746	21543148	  79.58169	  79.46503	  76.12903	  83.59778
superscaffold26	21491040	21744051	  65.38064	  65.35331	  63.04682	  67.80657
superscaffold26	21694516	21955367	  60.48766	  60.45285	  58.12133	  63.02558
superscaffold26	21904361	22196064	  61.25251	  61.23802	  59.23677	  63.30633
superscaffold26	22131685	22445170	  38.58305	  38.55571	  37.27274	  39.98903
superscaffold26	22394146	22691189	  39.49752	  39.47849	  38.12078	  40.98194
superscaffold26	22637710	22911967	  89.43728	  89.37343	  85.94670	  93.42733
superscaffold26	22856168	23097942	  91.89882	  91.83100	  88.13004	  96.24519
superscaffold26	23050645	23265545	  82.30968	  82.24402	  78.63900	  86.36015
superscaffold26	23226219	23413166	  89.40824	  89.36064	  85.86168	  93.09817
superscaffold26	23372655	23614568	  70.27170	  70.23442	  67.58789	  73.20296
superscaffold26	23567103	23780765	 114.08555	 114.04311	 110.43839	 117.99438
superscaffold26	23743077	24000859	 102.98915	 102.91033	  98.96508	 107.62928
superscaffold26	23942285	24228712	  98.29711	  98.31829	  94.91304	 101.79696
superscaffold26	24168287	24462729	  73.76227	  73.71603	  70.84713	  76.81562
superscaffold26	24418012	24677038	  85.15819	  85.13982	  82.18491	  88.34344
superscaffold26	24628661	24881627	  92.96137	  92.95279	  89.61544	  96.28553
superscaffold26	24834391	25054610	  74.15044	  74.11795	  71.47156	  76.86119
superscaffold26	25014839	25287974	  60.68999	  60.64989	  57.98487	  63.52937
superscaffold26	25288004	25309863	   2.35740	   2.31216	   1.12611	   4.47586
superscaffold54	157	266146	 151.01842	 150.99429	 145.11152	 157.24284
superscaffold54	233101	432095	 169.31174	 169.25791	 163.51532	 175.48348
superscaffold54	387477	577831	 147.37691	 147.31943	 142.05854	 152.75818
superscaffold54	540960	750396	 156.04858	 155.98115	 150.07478	 162.29429
superscaffold54	714310	899814	 207.32245	 207.28683	 198.58418	 215.75320
superscaffold54	859201	1036063	 159.82065	 159.66705	 153.24704	 166.88539
superscaffold54	996306	1238652	 138.25160	 138.21345	 132.93308	 143.89550
superscaffold54	1187090	1406441	 128.37421	 128.31047	 122.79828	 134.31049
superscaffold54	1368473	1562496	 124.55274	 124.57349	 119.68439	 129.45778
superscaffold54	1524249	1745828	 158.83765	 158.73499	 152.26460	 165.94519
superscaffold54	1699646	1888093	 186.47538	 185.85671	 168.69872	 208.05808
superscaffold54	1855531	2036305	 148.72892	 148.67766	 142.62281	 154.97172
superscaffold54	1995424	2174679	 129.19632	 129.09826	 123.24255	 135.70846
superscaffold54	2147840	2325732	 166.72100	 166.58374	 160.24003	 173.99633
superscaffold54	2272922	2479399	 144.05283	 144.00105	 138.48985	 149.64173
superscaffold54	2440917	2603038	 173.42581	 173.27801	 166.13217	 181.17953
superscaffold54	2571096	2755437	 196.39115	 196.37536	 188.14658	 204.75445
superscaffold54	2712286	2848585	 185.63677	 185.60953	 177.93883	 193.35282
superscaffold54	2820249	2951572	 189.20622	 189.17666	 181.72679	 197.06022
superscaffold54	2927893	3075879	 157.29599	 157.26015	 151.48552	 163.26548
superscaffold54	3039778	3206864	 220.43144	 220.29893	 209.56770	 231.89174
superscaffold54	3162473	3318787	 193.79484	 193.63214	 183.05484	 206.09444
superscaffold54	3299856	3422349	 242.47527	 242.39935	 230.63790	 254.92252
superscaffold54	3392954	3525524	 215.60560	 215.41964	 205.37364	 226.41417
superscaffold54	3498500	3669591	 144.36123	 144.31563	 138.23458	 150.79927
superscaffold54	3635024	3837759	 140.49298	 140.25989	 129.84966	 151.94867
superscaffold54	3795812	3974311	 219.43462	 219.33996	 207.72052	 232.15038
superscaffold54	3935141	4127006	 199.56650	 199.58440	 191.55090	 207.58494
superscaffold54	4086113	4259692	 238.89611	 238.72737	 228.95431	 249.62931
superscaffold54	4226460	4381138	 192.39610	 192.37923	 184.42801	 200.49913
superscaffold54	4350760	4493511	 177.11441	 177.02667	 170.21294	 184.42784
superscaffold54	4469015	4603512	 184.45631	 184.23966	 175.59569	 193.95152
superscaffold54	4577024	4706081	 312.81336	 312.72435	 296.80104	 329.01199
superscaffold54	4675353	4910888	 208.65933	 208.31990	 198.67679	 220.83266
superscaffold54	4862409	5097171	 192.64465	 192.54674	 182.33347	 203.44227
superscaffold54	5057939	5204507	 216.73476	 216.63764	 208.37762	 225.18663
superscaffold54	5180628	5330464	 204.42533	 204.37012	 196.43413	 212.95693
superscaffold54	5292554	5510703	 159.48411	 159.45769	 152.97868	 166.04298
superscaffold54	5461975	5713124	 166.58220	 166.48937	 159.24368	 174.23473
superscaffold54	5660158	5894734	 265.69434	 265.63623	 254.21878	 277.77748
superscaffold54	5847811	6136923	 237.05650	 236.93985	 227.44365	 246.90510
superscaffold54	6059074	6349946	 171.59822	 171.47199	 163.76095	 179.97983
superscaffold54	6298657	6574479	 207.33386	 207.31561	 197.45469	 217.43180
superscaffold54	6518280	6727979	 180.19755	 180.25272	 172.20574	 188.24289
superscaffold54	6692656	6925521	 163.04173	 163.06660	 155.01710	 171.09994
superscaffold54	6863265	7120013	 204.80861	 204.79889	 194.91524	 215.05972
superscaffold54	7081489	7329606	 130.75656	 130.69551	 124.82343	 137.20944
superscaffold54	7277721	7514615	 150.13246	 150.06286	 143.59588	 156.95099
superscaffold54	7463793	7785353	 175.01158	 174.87348	 165.36286	 185.75065
superscaffold54	7706477	8034297	 154.29050	 154.15892	 147.75142	 161.28029
superscaffold54	7968547	8271772	 160.40316	 160.28688	 152.36422	 168.71653
superscaffold54	8215607	8456228	 160.52811	 160.54499	 152.39464	 168.82963
superscaffold54	8419860	8595731	 194.51452	 194.53331	 185.33509	 204.10114
superscaffold54	8561799	8767612	 143.60098	 143.52689	 137.60785	 150.04560
superscaffold54	8730869	8881700	 123.03498	 122.99311	 118.29067	 127.82242
superscaffold54	8854764	8987092	 119.21336	 119.15298	 114.68357	 124.13002
superscaffold54	8965826	9099925	 131.59465	 131.46605	 125.20439	 138.69929
superscaffold54	9070262	9255862	 103.44025	 103.37589	  99.16434	 108.05301
superscaffold54	9211912	9402426	 131.60513	 131.50338	 126.66175	 136.71444
superscaffold54	9369438	9518245	 144.09223	 144.02655	 138.47690	 149.94286
superscaffold54	9488358	9645210	 114.57739	 114.47118	 109.43132	 120.37342
superscaffold54	9614327	9769480	 141.74028	 141.70678	 135.54092	 148.35501
superscaffold54	9732844	9910115	 168.68586	 168.64682	 161.15487	 176.15481
superscaffold54	9878687	10059822	 161.32110	 161.29599	 154.52121	 168.46803
superscaffold54	10018988	10215548	 133.35466	 133.20365	 127.17271	 140.50627
superscaffold54	10173746	10579121	  92.68334	  92.63612	  88.76620	  96.97903
superscaffold54	10514848	10768956	  96.73501	  96.65920	  92.81440	 101.07487
superscaffold54	10725972	10927835	 158.63181	 158.60510	 150.99437	 166.30572
superscaffold54	10893204	11140215	 148.54360	 148.40347	 142.03924	 155.76063
superscaffold54	11078332	11369279	 137.09928	 136.94158	 130.32570	 144.92793
superscaffold54	11309637	11531771	 209.23158	 209.08533	 198.28947	 220.83655
superscaffold54	11493238	11689330	 221.23477	 221.29647	 211.86195	 230.90580
superscaffold54	11657021	11816011	 253.07984	 252.95095	 239.17594	 268.20209
superscaffold54	11785424	11958097	 219.82092	 219.68442	 207.78408	 233.28597
superscaffold54	11918942	12069494	 225.53793	 225.55475	 214.34636	 236.82424
superscaffold54	12046233	12217634	 169.40755	 169.18780	 161.63362	 178.51812
superscaffold54	12170725	12410845	  96.70316	  96.69351	  93.08473	 100.46348
superscaffold54	12364169	12637576	  70.66740	  70.63811	  68.12571	  73.26520
superscaffold54	12589273	12855534	 129.57747	 129.50376	 124.23320	 135.32458
superscaffold54	12795642	13034658	 195.26275	 195.15946	 184.71356	 206.47419
superscaffold54	12992541	13272366	 124.56072	 124.50315	 119.14312	 130.31360
superscaffold54	13210313	13487683	 102.79360	 102.74798	  99.12042	 106.63741
superscaffold54	13435002	13671992	 130.10980	 129.85570	 122.98035	 138.37995
superscaffold54	13627719	13838458	  89.78783	  89.75379	  86.72922	  92.78556
superscaffold54	13799815	13999884	 168.32510	 168.29498	 162.66055	 174.25653
superscaffold54	13955887	14149052	 127.71431	 127.64588	 122.86339	 132.77150
superscaffold54	14101239	14284616	 120.65588	 120.63509	 116.43170	 125.13056
superscaffold54	14240232	14502700	 117.64216	 117.63295	 112.86333	 122.17228
superscaffold54	14444639	14750467	 108.46992	 108.42198	 103.88906	 113.20110
superscaffold54	14674186	14935066	  91.82676	  91.85489	  88.30728	  95.47803
superscaffold54	14871512	15144629	 104.92529	 104.87978	 101.45033	 108.77841
superscaffold54	15089297	15354225	  94.28774	  94.26824	  91.09991	  97.70490
superscaffold54	15296609	15558051	 104.15334	 104.15569	 100.55096	 107.84341
superscaffold54	15516883	15722270	 108.12562	 108.12791	 104.69064	 111.48265
superscaffold54	15678258	15886559	 115.84754	 115.82501	 111.67561	 120.15822
superscaffold54	15839723	16091383	 121.05908	 120.90725	 113.50888	 129.69368
superscaffold54	16051308	16258694	  81.67225	  81.60578	  78.14887	  85.50469
superscaffold54	16258875	16379085	  58.03170	  57.78922	  52.11046	  65.01421
superscaffold35	865	255637	 120.74419	 120.64013	 115.77649	 126.19928
superscaffold35	220874	393692	 142.61371	 142.55571	 136.45854	 149.23840
superscaffold35	353484	564945	 107.58224	 107.51806	 103.14863	 112.26588
superscaffold35	526195	733325	 157.50578	 157.27627	 149.82613	 166.01711
superscaffold35	693237	893511	 165.49798	 165.41980	 158.48254	 173.27811
superscaffold35	852299	1090848	 163.09032	 162.99614	 156.45490	 170.44147
superscaffold35	1026522	1245979	 175.59900	 175.55383	 169.52907	 181.99567
superscaffold35	1217045	1390864	 236.60055	 236.43095	 226.66509	 247.09173
superscaffold35	1354986	1574362	 163.44051	 163.41952	 156.70742	 170.56020
superscaffold35	1535524	1754428	 123.07238	 123.05923	 118.37149	 127.80344
superscaffold35	1714882	1902461	 172.40774	 172.37225	 164.87224	 180.47219
superscaffold35	1866188	2036124	 198.44850	 198.40015	 191.82327	 205.52219
superscaffold35	1997307	2179041	 227.62510	 227.64488	 217.63608	 237.53410
superscaffold35	2143557	2318497	 270.77696	 270.43025	 257.06006	 285.53956
superscaffold35	2284759	2442030	 298.24336	 298.03308	 283.88724	 314.22561
superscaffold35	2417852	2591431	 237.07449	 236.94224	 226.38988	 248.56383
superscaffold35	2551739	2729501	 176.26096	 176.22536	 169.69046	 183.37934
superscaffold35	2695349	2845233	 347.69985	 347.59192	 331.04269	 365.81914
superscaffold35	2822775	3021530	 249.50810	 249.35969	 237.44556	 262.54024
superscaffold35	2989638	3150122	 319.31058	 319.06988	 301.63587	 338.07809
superscaffold35	3114284	3283041	 198.40307	 198.27462	 190.34794	 207.33834
superscaffold35	3243955	3425552	 117.87432	 117.80956	 113.05721	 123.11478
superscaffold35	3396814	3584326	  93.07117	  93.03685	  88.99752	  97.28531
superscaffold35	3547378	3704848	 108.26911	 107.77293	 102.81311	 117.03823
superscaffold35	3679397	3800737	  81.03264	  80.89570	  77.32798	  85.22034
superscaffold35	3770731	3963248	  72.70913	  72.68876	  69.49275	  76.35007
superscaffold35	3923982	4085064	 138.42736	 138.35226	 133.06792	 144.35458
superscaffold35	4056850	4184121	 181.56495	 181.42842	 174.39156	 189.48941
superscaffold35	4160887	4287302	 177.01631	 176.87283	 169.36326	 185.28116
superscaffold35	4260113	4441432	 138.52196	 138.39634	 132.79732	 144.80614
superscaffold35	4403775	4548715	 216.61481	 216.50248	 206.84750	 226.71604
superscaffold35	4548736	4625526	 223.03779	 222.98890	 210.32492	 236.99670
superscaffold62	1600	415277	 170.61847	 149.37189	 131.47827	 266.95670
superscaffold62	354992	833975	 110.22260	 110.16355	 104.20132	 116.54954
superscaffold62	769639	1484625	 167.03932	 168.40879	 142.95953	 187.78365
superscaffold62	1416883	2295828	  93.52073	  93.11201	  85.64337	 103.20892
superscaffold62	1754586	2465275	 112.31726	 112.13329	 104.52341	 120.94681
superscaffold62	2413086	2689497	 107.64427	 107.46763	 102.03320	 114.34964
superscaffold62	2689810	2916843	  80.44470	  80.40447	  74.91862	  86.34485
superscaffold67	257021	518630	 122.56919	 122.42012	 116.39656	 129.75267
superscaffold67	481909	722964	 106.15939	 106.16426	 100.57282	 112.03259
superscaffold67	648848	2135613	  88.54907	  88.48057	  83.88176	  93.44941
superscaffold67	2073723	2683862	  73.52946	  73.22371	  67.94173	  80.95757
superscaffold67	2617119	2911733	  95.39685	  95.32523	  91.04487	 100.09243
superscaffold67	2845151	3109013	 199.74829	 199.36340	 185.91200	 215.80792
superscaffold67	3062763	3301177	 195.65761	 195.03442	 181.16164	 213.30409
superscaffold67	3243060	3559232	 182.56655	 182.19904	 167.07893	 200.49280
superscaffold67	3483187	3833893	  99.05009	  98.81638	  89.94184	 109.83132
superscaffold67	3768751	4030976	 132.21210	 132.17638	 126.37660	 138.54264
superscaffold67	3977538	4288659	 149.12647	 148.61792	 137.70394	 164.65064
superscaffold67	4232024	4539273	 126.04823	 125.92035	 118.26155	 134.86659
superscaffold67	4470418	4796357	 175.63038	 175.15556	 157.47206	 196.26593
superscaffold67	4735950	5104186	 158.80016	 158.52257	 147.74955	 171.09469
superscaffold67	5104188	5298776	 107.03473	 106.94285	  92.79055	 122.54916
superscaffold69-1	503	335456	 229.43953	 228.87559	 206.11705	 255.15861
superscaffold69-1	266134	542392	 222.31907	 221.87264	 205.87335	 241.38089
superscaffold69-1	492209	756733	 165.52283	 164.90927	 150.31509	 184.19349
superscaffold69-1	692199	941140	 153.07133	 152.85717	 140.02839	 168.09512
superscaffold69-1	888584	1226707	 155.06734	 154.82534	 144.66346	 166.60648
superscaffold69-1	1163500	1485382	 196.14090	 196.10465	 175.69685	 217.29915
superscaffold69-1	1418249	1707224	 171.23005	 170.86076	 158.52606	 185.89067
superscaffold69-1	1644295	1925327	 215.52137	 214.72396	 191.49569	 244.87420
superscaffold69-1	1858335	2201676	 350.33145	 349.70457	 312.26743	 391.06765
superscaffold69-1	2133215	2553175	 242.97282	 242.59499	 216.49900	 273.47775
superscaffold69-1	2484558	2793737	 229.02277	 228.60800	 211.35176	 248.49535
superscaffold69-1	2740981	3063870	 209.25616	 208.89388	 189.22329	 231.37520
superscaffold69-1	2956457	3322587	 151.70417	 150.75610	 136.38189	 171.10105
superscaffold69-1	3258997	3564665	 225.25776	 225.03821	 208.25817	 244.99789
superscaffold69-1	3506572	3756736	 382.60321	 381.34359	 351.92368	 422.51427
superscaffold69-1	3717471	3934050	 560.93366	 559.69704	 503.74409	 625.78372
superscaffold69-1	3881771	4166467	 345.16787	 344.33663	 307.69514	 386.09503
superscaffold69-1	4122537	4304559	 283.28606	 282.51207	 261.42059	 307.75522
superscaffold69-1	4258766	4517581	 188.30667	 188.13020	 174.53940	 203.72414
superscaffold69-1	4466802	4713476	 215.96529	 215.97699	 200.43223	 232.18136
superscaffold69-1	4654229	4941598	 286.18753	 285.91927	 264.21043	 310.60252
superscaffold69-1	4893430	5121189	 295.11098	 294.61944	 273.71040	 318.83303
superscaffold69-1	5082756	5319283	 197.66740	 197.44676	 178.47268	 216.86107
superscaffold69-1	5266461	5530869	  75.12343	  74.93766	  69.50810	  81.86663
superscaffold69-1	5474973	5736085	  88.23926	  88.13163	  82.24996	  94.96603
superscaffold69-1	5691148	5932713	  68.83588	  68.65057	  64.04342	  74.33757
superscaffold69-1	5933354	5978392	  30.56792	  30.36546	  26.28777	  36.05880
superscaffold93	4801	283144	  69.25042	  69.16553	  66.02988	  72.80796
superscaffold93	224986	648381	  44.01402	  43.91811	  40.51554	  48.13845
superscaffold93	607546	794712	  45.68038	  45.64862	  43.03539	  48.54297
superscaffold93	756652	950626	  51.40582	  51.41947	  48.77646	  54.03664
superscaffold93	910782	1124961	  44.61722	  44.55877	  42.17301	  47.47938
superscaffold93	1078783	1289770	  55.76240	  55.96577	  48.64330	  63.12394
superscaffold93	1245685	1461761	  31.60105	  31.56665	  29.76265	  33.55519
superscaffold93	1426486	1641589	  18.96504	  18.73680	  17.66269	  21.48556
superscaffold93	1590647	1841379	  22.28103	  22.23903	  20.53760	  24.18197
superscaffold93	1792791	2043762	  32.76927	  32.76186	  31.04387	  34.55342
superscaffold93	1994510	2291116	  52.65256	  52.65508	  49.90231	  55.67377
superscaffold93	2200686	2599314	  64.51457	  64.45807	  60.96619	  68.37207
superscaffold93	2513416	2829473	  42.16168	  42.05206	  38.55732	  46.27130
superscaffold93	2778522	3075239	  90.45890	  90.04871	  82.94285	  99.90495
