scaffold	point_estimate	UPPER_CI
superscaffold11.44	1.00561055519506	1.00633543925636
superscaffold11.43	1.09185653692559	1.27185521386948
superscaffold11.42	1.28046868254478	1.75613610755175
superscaffold11.41	1.00253604113909	1.00788044312719
superscaffold11.40	1.01618472280352	1.05371313223545
superscaffold11.39	1.0038815783059	1.01395521276969
superscaffold11.38	1.00060776992224	1.00173821760804
superscaffold11.37	1.00186249572025	1.00623684763927
superscaffold11.36	1.00116543341466	1.00401761394495
superscaffold11.35	1.00151503480003	1.00531126408527
superscaffold11.34	1.00023381969304	1.00137473393561
superscaffold11.33	1.00081653564484	1.0031135000321
superscaffold11.32	1.0019217587029	1.0073153070336
superscaffold11.31	1.00000556498834	1.00018524321908
superscaffold11.30	1.00143697179827	1.00278248363014
superscaffold11.29	0.999883656345946	1.00012555931814
superscaffold11.28	1.0639785909878	1.20952308836367
superscaffold11.27	0.99993746294028	0.999998138129304
superscaffold11.26	1.00099526424459	1.00352762364862
superscaffold11.25	1.00148839533294	1.00571952098926
superscaffold11.24	1.00077062287656	1.00298552871186
superscaffold11.23	1.0015893111785	1.00606999641157
superscaffold11.22	1.01451721373802	1.05169077432253
superscaffold11.21	1.00096274978448	1.00374238302507
superscaffold11.20	1.02808926657158	1.09541994582686
superscaffold11.19	1.00014959429384	1.00099780325474
superscaffold11.18	1.00097806713496	1.00318982824777
superscaffold11.17	1.0008592597296	1.00367648932018
superscaffold11.16	0.99999810298789	1.00032202674091
superscaffold11.15	1.00554242260049	1.02034946619264
superscaffold11.14	1.00638735954755	1.02356610980959
superscaffold11.13	1.00244353211083	1.00678999301462
superscaffold11.12	1.00428370022959	1.01604225347373
superscaffold11.11	1.00035097463183	1.00121609680101
superscaffold11.10	1.00000492747399	1.00042139700689
superscaffold11.9	1.00027568960241	1.00069439386505
superscaffold11.8	1.00869413273066	1.03072720616346
superscaffold11.7	1.00109697930236	1.00386611428108
superscaffold11.6	1.00006762964379	1.00030844782105
superscaffold11.5	1.00498878015436	1.01350762087214
superscaffold11.4	1.00258779185662	1.00970868034815
superscaffold11.3	1.00121085227868	1.00475062416298
superscaffold11.2	1.00201104634951	1.00782588506409
superscaffold11.1	1.00076677653245	1.00295085766106
