scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold67.17.1	125.2793475	7.28827288791811	111.6589	120.302	125.223	130.06225	140.300625	3662.5285329728
superscaffold67.16.1	153.667416041667	7.3043743270225	140.45405	148.69425	153.2315	158.3005	168.712575	4583.66447883587
superscaffold67.15.1	170.145667291667	11.3396964128271	149.650225	162.22125	169.5195	176.91025	195.273525	4331.10566889587
superscaffold67.14.1	117.482500208333	4.70875015715517	108.776925	114.301	117.2755	120.45525	127.282775	4800
superscaffold67.13.1	136.217212916667	6.13554293528545	125.07095	131.95875	135.9065	140.10275	148.9969	4965.90009348882
superscaffold67.12.1	169.605445416667	6.74544140178208	157.100975	164.9715	169.54	174.04775	183.10505	4800
superscaffold67.11.1	128.363404791667	5.46794879068901	118.94385	124.56225	127.909	131.63525	140.63355	4672.29059245141
superscaffold67.10.1	132.349339375	8.09302005570464	118.479275	126.66475	131.627	137.3315	149.9914	4800.00000000002
superscaffold67.9.1	197.833495208333	10.4733440861813	179.323525	190.48925	197.108	204.1755	220.352025	3362.77862197268
superscaffold67.8.1	163.959370833333	9.15739061915825	147.816525	157.66775	163.211	169.572	183.582075	4208.16892686247
superscaffold67.7.1	198.933388541667	8.35400018495955	183.7268	193.20175	198.486	204.16475	216.78015	4303.64756639372
superscaffold67.6.1	98.3751560416667	3.32689823797416	92.4809	96.10575	98.2085	100.4755	105.31065	4436.69833279406
superscaffold67.5.1	69.0249904166667	2.15057957653639	64.984875	67.592	68.94	70.408	73.3635	2392.26949357368
superscaffold67.4.1	78.656914375	2.51726270485974	73.97395	76.925	78.566	80.30775	83.851	1855.85050130275
superscaffold67.3.1	81.9074016666667	2.51449958075361	77.19395	80.1635	81.8595	83.543	87.001075	4800.00000000001
superscaffold67.2.1	112.014206458333	3.57752023117399	105.329725	109.508	111.9305	114.4655	119.317575	4257.01886959137
superscaffold67.1.1	127.05102375	4.39628213346918	118.959575	123.98475	126.907	129.87	136.135375	4590.91001266027
superscaffold62.9.1	52.4363204166667	2.68774896597596	47.565	50.5955	52.306	54.15925	57.953325	4799.99999999998
superscaffold62.8.1	94.0426225	3.20823376778014	87.8979	91.83925	93.9565	96.153	100.5492	4799.99999999998
superscaffold62.7.1	106.110607916667	3.66277471639564	99.189	103.62225	106.0325	108.53125	113.453325	4173.9538260704
superscaffold62.6.1	107.405076458333	4.3634168493935	99.353775	104.367	107.2705	110.30225	116.2931	4802.83272855095
superscaffold62.5.1	76.3569302083333	4.96464889317992	67.6359	72.9415	76.0115	79.3865	87.064025	4302.27243235741
superscaffold62.4.1	135.990294375	15.6721208061721	105.298975	127.39725	136.9245	145.5805	161.1187	3159.22360499891
superscaffold62.3.1	155.012203125	62.8261621920537	121.4639	143.38375	153.3755	161.84225	177.768475	555.990636652868
superscaffold62.2.1	98.3073910416667	3.35621810552774	92.28355	95.99375	98.1875	100.359	105.465075	4800.00000000001
superscaffold62.1.1	204.033335416667	59.4001239039494	137.127925	151.4395	178.3835	261.80225	311.991875	1600.51807935475
superscaffold36.12.1	29.627705	1.2639206575926	27.260925	28.77775	29.606	30.43625	32.22625	4800
superscaffold36.11.1	55.8882645833333	2.00556769050459	52.0799	54.49425	55.867	57.22325	59.957225	4395.90657254706
superscaffold36.10.1	83.4538139583333	2.6441041997513	78.34345	81.594	83.3885	85.28925	88.822025	3686.96384030075
superscaffold36.9.1	76.9761252083333	6.69538772505836	67.31565	71.93875	75.9495	80.81075	92.4462	1046.08262941524
superscaffold36.8.1	57.37634375	2.17799505304686	53.381775	55.81575	57.306	58.792	61.86225	3787.37069171878
superscaffold36.7.1	60.395556875	2.17958884683625	56.276775	58.86175	60.3465	61.86125	64.895175	3930.74494000623
superscaffold36.6.1	59.4005185416667	2.05957224240918	55.548975	57.98575	59.336	60.73425	63.69405	4476.22727689628
superscaffold36.5.1	84.7878933333333	3.86803962503207	77.800775	82.12575	84.5355	87.19025	92.88455	3811.59139899675
superscaffold36.4.1	65.3196839583333	2.43867176405935	60.8065	63.6635	65.2235	66.91225	70.333275	5099.01270078123
superscaffold36.3.1	45.1195733333333	1.60096900422442	42.246875	44.01075	45.044	46.112	48.44155	3379.72514712106
superscaffold36.2.1	124.526461041667	5.58146981127375	114.107475	120.72275	124.399	128.06425	136.017075	4565.82044919365
superscaffold36.1.1	132.046747708333	6.12248947536952	121.2543	127.77225	131.668	135.76025	145.053675	3938.31876845038
