scaffold	point_estimate	UPPER_CI
superscaffold8.49	1.00202124853496	1.00789651829764
superscaffold8.48	1.00125147166492	1.00149964991081
superscaffold8.47	1.00770509271951	1.02481438990552
superscaffold8.46	1.00059859192756	1.0025359395201
superscaffold8.45	1.00064023768701	1.00180887473734
superscaffold8.44	1.00089195764033	1.0033030535794
superscaffold8.43	1.00065931342508	1.0028256060301
superscaffold8.42	1.00391855013939	1.01477047941847
superscaffold8.41	1.00408071673069	1.01516372770403
superscaffold8.40	1.00065799987431	1.00175666931751
superscaffold8.39	1.00150074745892	1.00507727374941
superscaffold8.38	0.999877877580985	0.999905303438129
superscaffold8.37	1.00040137202686	1.00118743593994
superscaffold8.36	1.02088127021729	1.07334638708198
superscaffold8.35	1.0001126795693	1.000556997514
superscaffold8.34	1.00037647129365	1.0010746866628
superscaffold8.33	1.00168730807727	1.00658825859669
superscaffold8.32	1.00143235106889	1.0052344729309
superscaffold8.31	1.00209761886332	1.0073293292672
superscaffold8.30	0.999821393999429	0.999892082469748
superscaffold8.29	1.00255511471103	1.00764861020822
superscaffold8.28	1.0019440282804	1.00525442846089
superscaffold8.27	1.00228263292173	1.00241293146642
superscaffold8.26	1.00931199348295	1.03399184918218
superscaffold8.25	1.01016086815759	1.03471158265788
superscaffold8.24	1.00900141584525	1.02905566481599
superscaffold8.23	1.01247468360964	1.04025980369881
superscaffold8.22	1.01094798068557	1.03697249134359
superscaffold8.21	1.00542271912284	1.01817534352735
superscaffold8.20	1.0003467146762	1.00128364503004
superscaffold8.19	1.0008877050846	1.00359975819336
superscaffold8.18	1.00148550505626	1.00328601537255
superscaffold8.17	1.00071807795334	1.00262687544983
superscaffold8.16	1.00452571196169	1.01620592535869
superscaffold8.15	1.00679068450922	1.02496927363302
superscaffold8.14	1.00079324664066	1.00346749268545
superscaffold8.13	1.00046934474026	1.00198517977995
superscaffold8.12	1.00125935999542	1.0046366756258
superscaffold8.11	1.00747600448792	1.02609109362078
superscaffold8.10	1.00091981752594	1.00382057806938
superscaffold8.9	1.00066140528204	1.00147728183283
superscaffold8.8	1.00030690287147	1.00133368426974
superscaffold8.7	1.00177948410798	1.00426951190571
superscaffold8.6	1.00094404052303	1.0023508287858
superscaffold8.5	1.00476335846499	1.01779778954399
superscaffold8.4	1.02366869035601	1.07697231100305
superscaffold8.3	1.00439656605636	1.01577195944385
superscaffold8.2	1.00051132821997	1.00180138550218
superscaffold8.1	1.0054815588837	1.01968992032867
