scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold8.191.1	40.7158333333333	2.62437627579963	36	39	41	42	46	1204.96702073201
superscaffold8.190.1	41.5472916666667	3.13192811238034	36	39	41	44	48	1437.15721347691
superscaffold8.189.1	36.9935416666667	3.06798700072972	31	35	37	39	43	461.231620358584
superscaffold8.188.1	33.685	3.58958577943623	27	31	34	36	41	707.420331968787
superscaffold8.187.1	31.116875	2.82117706540766	26	29	31	33	37	1130.23399658098
superscaffold8.186.1	39.1260416666667	2.61452595040398	34	37	39	41	45	1166.58557032827
superscaffold8.185.1	36.2285416666667	2.85534742488339	31	34	36	38	42	1384.28310168113
superscaffold8.184.1	37.2370833333333	2.26923943822111	33	36	37	39	42	226.405628387294
superscaffold8.183.1	38.07875	2.81440318441304	33	36	38	40	44	751.023061503784
superscaffold8.182.1	39.0622916666667	3.30489842081791	33	37	39	41	46	766.474370934003
superscaffold8.181.1	47.6052083333333	2.47365235817302	43	46	47	49	53	1413.32900022629
superscaffold8.180.1	36.1285416666667	2.82929963094772	31	34	36	38	42	493.817065071734
superscaffold8.179.1	46.3697916666667	3.25093539015368	40	44	46	48	53	315.410247914587
superscaffold8.178.1	34.0839583333333	3.59936684922333	28	32	34	36	42	345.569586233288
superscaffold8.177.1	37.965625	3.56364828611153	32	36	38	40	45	378.480050898068
superscaffold8.176.1	48.89625	2.47623976791543	44	47	49	50	54	552.671470826206
superscaffold8.175.1	46.1360416666667	3.40262590554216	39	44	46	48	53	516.418290617604
superscaffold8.174.1	45.9372916666667	2.78514967619881	41	44	46	48	52	1157.72122541713
superscaffold8.173.1	53.0845833333333	3.13380359586013	48	51	53	55	60	222.669812999932
superscaffold8.172.1	42.3660416666667	2.99558140919136	37	40	42	44	49	1491.52500368806
superscaffold8.171.1	44.341875	3.10629844747748	39	42	44	46	51	943.491430566585
superscaffold8.170.1	44.2172916666667	2.85702815445022	39	42	44	46	50	457.342497919356
superscaffold8.169.1	36.9702083333333	2.88808907592089	32	35	37	39	43	1797.70768052217
superscaffold8.168.1	42.2522916666667	2.78340402091914	37	40	42	44	48	1877.93869020052
superscaffold8.167.1	46.0983333333333	2.68579597786754	41	44	46	48	52	2106.24149920725
superscaffold8.166.1	48.355	3.09652589177905	43	46	48	50	55	1911.08132292098
superscaffold8.165.1	44.9179166666667	2.34907682791782	40	43	45	46	50	348.576352085902
superscaffold8.164.1	38.9633333333333	3.11846889230446	33	37	39	41	45	430.236069895202
superscaffold8.163.1	35.69	3.02234230885279	30	34	36	38	42	1881.60353157009
superscaffold8.162.1	49.0235416666667	2.96047237884615	44	47	49	51	55	1208.62610072209
superscaffold8.161.1	36.1352083333333	3.61802028804173	30	34	36	38	44	148.812004013177
superscaffold8.160.1	46.8477083333333	3.19980186638078	41	45	47	49	53	1663.99653167696
superscaffold8.159.1	37.2529166666667	2.89451123399783	32	35	37	39	43	2915.93260116665
superscaffold8.158.1	39.1291666666667	2.99182454367895	33	37	39	41	45	913.630474222512
superscaffold8.157.1	37.6014583333333	2.6901760645187	33	36	37	39	43	2179.43277051886
superscaffold8.156.1	38.2464583333333	2.60840962051972	34	36	38	40	44	1337.94049873813
superscaffold8.155.1	46.6289583333333	3.10321757585943	41	44	46	49	53	325.300472577654
superscaffold8.154.1	41.089375	2.16772524578095	37	40	41	42	46	2085.5427739551
superscaffold8.153.1	45.91125	2.5044320996378	41	44	46	48	51	2652.03010116689
superscaffold8.152.1	45.9297916666667	3.40339667650215	40	43	46	48	53	570.686685013401
superscaffold8.151.1	35.3852083333333	2.81331153156443	30	33	35	37	41	323.573190738585
superscaffold8.150.1	46.6945833333333	3.02790588322139	41	45	47	49	53	1236.83099124677
superscaffold8.149.1	46.7058333333333	2.59178807454469	42	45	47	48	52	442.809052491437
superscaffold8.148.1	44.2291666666667	2.52472320652583	39	43	44	46	49	1079.09781701764
superscaffold8.147.1	47.1689583333333	2.85394901177256	42	45	47	49	53	731.002327718471
superscaffold8.146.1	36.5520833333333	3.41670690177689	30	34	37	39	43	456.59417261969
superscaffold8.145.1	35.8802083333333	2.85468434530488	31	34	36	38	42	818.201090740169
superscaffold8.144.1	46.3304166666667	2.64909484817383	41	44.75	46	48	52	2646.1477610378
superscaffold8.143.1	38.1102083333333	2.94432253196862	33	36	38	40	44	1409.44423412243
superscaffold8.142.1	38.4325	2.78118173968179	33	37	38	40	44	2194.81455062802
superscaffold8.141.1	47.8135416666667	2.7660806731561	43	46	48	50	53	1767.73437076585
superscaffold8.140.1	46.5104166666667	3.36955836282205	40	44	46	49	53	941.47308966534
superscaffold8.139.1	55.8183333333333	2.90896777082519	50	54	56	58	62	1547.99797790456
superscaffold8.138.1	32.8516666666667	2.90469533405436	27	31	33	35	39	2332.99393873408
superscaffold8.137.1	43.1802083333333	3.10962181313525	38	41	43	45	50	902.763411015126
superscaffold8.136.1	48.3477083333333	3.09752150352811	42	46	48	50	55	719.955405320778
superscaffold8.135.1	49.4452083333333	3.28812261347528	43	47	49	52	56	976.77582468511
superscaffold8.134.1	38.4352083333333	3.09257894793514	33	36	38	40	45	1511.59733038296
superscaffold8.133.1	36.7770833333333	2.91232870830958	31	35	37	39	43	1862.01586234573
superscaffold8.132.1	38.90875	3.06075292712978	33	37	39	41	45	1860.67718470081
superscaffold8.131.1	45.9502083333333	2.69027327305976	41	44	46	48	51	2574.75251476678
superscaffold8.130.1	46.290625	3.87272987701882	39	44	46	49	54	256.949442739256
superscaffold8.129.1	39.473125	3.23319329584701	33	37	39	42	46	1048.34442658316
superscaffold8.128.1	53.4677083333333	3.45346810086102	47	51	53	56	61	428.755937122502
superscaffold8.127.1	45.3627083333333	3.36020881651961	39	43	45	48	52	266.847322543726
superscaffold8.126.1	50.2427083333333	2.43088435512738	46	49	50	52	55	2651.48864504458
superscaffold8.125.1	52.808125	2.45502504539896	48	51	53	54	58	2341.06929616254
superscaffold8.124.1	43.0408333333333	3.04888273090097	38	41	43	45	49	718.996176384791
superscaffold8.123.1	45.7227083333333	2.77517365749785	41	44	46	48	51	1516.9521380348
superscaffold8.122.1	35.6604166666667	2.29717925758999	32	34	36	37	40	3958.33285316047
superscaffold8.121.1	28.2172916666667	3.28218478838956	22	26	28	30	35	799.395466054823
superscaffold8.120.1	35.3895833333333	3.27516557711923	29	33	35	38	42	1022.37041264699
superscaffold8.119.1	37.8197916666667	3.34141576939485	32	35	38	40	45	1425.50614578312
superscaffold8.118.1	41.4135416666667	3.14596358047752	36	39	41	44	48	858.295192441
superscaffold8.117.1	36.2883333333333	2.81139239649271	31	34	36	38	42	1178.46962421974
superscaffold8.116.1	43.9589583333333	3.16191241187483	38	42	44	46	50	656.559798904249
superscaffold8.115.1	50.0366666666667	3.06617799936496	44	48	50	52	56	816.254208656813
superscaffold8.114.1	44.9035416666667	2.85804814773421	40	43	45	47	51	927.818612331409
superscaffold8.113.1	41.7408333333333	3.59393334383173	35	39	42	44	49	977.925914414764
superscaffold8.112.1	39.310625	3.25622676376025	33	37	39	41	46	1126.84119818791
superscaffold8.111.1	48.9552083333333	3.06569623294949	43	47	49	51	55	1494.88568580636
superscaffold8.110.1	51.6235416666667	2.86279785216058	46	50	52	53	57	1912.41522946318
superscaffold8.109.1	44.6954166666667	2.77061874463144	40	43	45	46	50	1632.80621994767
superscaffold8.108.1	41.2522916666667	3.22438209298658	35	39	41	43	48	642.64219693121
superscaffold8.107.1	47.2295833333333	2.93341396968419	42	45	47	49	53	2586.93685866594
superscaffold8.106.1	33.5827083333333	3.44205039737111	28	31	33	36	41	206.450092903557
superscaffold8.105.1	38.195625	3.41921650279993	31	36	38	40	45	379.866534489192
superscaffold8.104.1	44.2079166666667	3.3074864144672	38	42	44	46	51	976.165491359084
superscaffold8.103.1	44.549375	2.64446321391072	39.975	43	45	46	50	2178.39824363604
superscaffold8.102.1	40.30625	3.33150714892059	34	38	40	42	47	911.988433258765
superscaffold8.101.1	48.274375	3.32248297644651	42.975	46	48	50	56	97.9456410472277
superscaffold8.100.1	47.039375	3.67335710662583	41	45	47	49	55	174.846740377892
superscaffold8.99.1	50.2525	2.90087576863382	45	48	50	52	56	641.332982914763
superscaffold8.98.1	43.3939583333333	3.0674852029369	38	41	43	45	50	740.367549084422
superscaffold8.97.1	43.4329166666667	3.32902267811247	37	41	43	46	50	806.570712762194
superscaffold8.96.1	49.8489583333333	2.3392024397449	45	48	50	51	55	905.685261410517
superscaffold8.95.1	53.518125	3.27780309805432	47	51	53	56	60	483.85945699275
superscaffold8.94.1	50.9952083333333	3.01281868535988	45	49	51	53	57	1063.90417494194
superscaffold8.93.1	38.8320833333333	2.83147033325572	34	37	39	41	45	1629.78952884327
superscaffold8.92.1	39.3072916666667	2.54084142341033	35	38	39	41	45	2311.60144731966
superscaffold8.91.1	38.6458333333333	3.49255501648417	31	37	39	41	45	203.328213861486
superscaffold8.90.1	40.5345833333333	3.32908088999548	34	38	41	43	47	1669.39538966172
superscaffold8.89.1	41.0127083333333	3.22782962671791	35	39	41	43	47	1366.03391376391
superscaffold8.88.1	40.6460416666667	3.2800655361081	35	38	41	43	47	1000.81144185386
superscaffold8.87.1	42.6202083333333	2.69381608336411	38	41	42	44	48	2053.94214904949
superscaffold8.86.1	43.24125	2.85024693402405	38	41	43	45	49	912.968219338094
superscaffold8.85.1	33.83625	3.45166646048671	27	31	34	36	41	1731.91965128241
superscaffold8.84.1	36.468125	3.30164176216816	30	34	36	39	43	542.31086367312
superscaffold8.83.1	40.4045833333333	2.96103398638519	35	38	40	42	46	631.61522614334
superscaffold8.82.1	40.1635416666667	3.16328633742265	34	38	40	42	47	1059.69534547022
superscaffold8.81.1	34.1239583333333	2.87856774802833	29	32	34	36	40	1368.64181508388
superscaffold8.80.1	42.030625	2.55860657848432	38	40	42	44	47.0249999999996	1589.01173035761
superscaffold8.79.1	37.4129166666667	2.98344390289241	32	35	37	39	43	862.126474068071
superscaffold8.78.1	36.2058333333333	2.91630264946794	31	34	36	38	42	1946.46724285431
superscaffold8.77.1	26.465	2.93260123972839	21	24	26	28	33	1794.19029940556
superscaffold8.76.1	35.9710416666667	3.16935257542892	30	34	36	38	42	1427.13139326519
superscaffold8.75.1	41.3902083333333	3.20144462962241	35	39	41	44	48	870.206694266691
superscaffold8.74.1	40.5708333333333	3.26025772073928	34	38	40	43	47	965.048429431769
superscaffold8.73.1	34.75125	3.25683894225853	29	32	35	37	41	2018.94921094931
superscaffold8.72.1	36.5327083333333	2.8375061025099	31	35	36	38	42	1422.56723655762
superscaffold8.71.1	37.94625	2.53363012714387	33	36	38	40	43	3191.85913540275
superscaffold8.70.1	32.5558333333333	3.02455866690347	27	30	33	35	38.0249999999996	2938.22134898239
superscaffold8.69.1	31.3439583333333	2.66396561791502	27	29	31	33	37	1538.6291210772
superscaffold8.68.1	36.8375	3.04126136354506	31	35	37	39	43	1695.40213644479
superscaffold8.67.1	30.7954166666667	3.11089405786698	25	29	31	33	37	1119.64803046239
superscaffold8.66.1	32.5635416666667	3.032113313585	27	30	32	35	39	1158.0998918509
superscaffold8.65.1	34.4329166666667	3.0167414779793	29	32	34	36	40	1057.63560313235
superscaffold8.64.1	28.975625	2.98143691206734	23	27	29	31	35	1875.84710401495
superscaffold8.63.1	33.9222916666667	3.11681358784523	28	32	34	36	40	990.841084655847
superscaffold8.62.1	48.0245833333333	2.87421584535796	43	46	48	50	54	1036.66871389508
superscaffold8.61.1	43.313125	2.73434368116795	38	41	43	45	49	1788.9035410157
superscaffold8.60.1	34.1035416666667	2.78759568151743	29	32	34	36	40	3079.40367405008
superscaffold8.59.1	38.2072916666667	3.08680907187857	32	36	38	40	44.0249999999996	1358.97948521765
superscaffold8.58.1	39.2833333333333	2.98355102476423	34	37	39	41	45	1096.512460148
superscaffold8.57.1	41.9702083333333	3.39215536537641	36	40	42	44	49	1367.37533301689
superscaffold8.56.1	38.89625	3.19010544734173	33	37	39	41	45	1258.20599418369
superscaffold8.55.1	37.9510416666667	2.67405144174137	33	36	38	40	44	1834.25581520991
superscaffold8.54.1	48.6341666666667	2.84494033154171	43	47	49	50	55	642.265977188661
superscaffold8.53.1	36.5970833333333	2.85324742572459	31	35	37	38	42	880.362916574989
superscaffold8.52.1	36.7516666666667	3.05195637748685	31	35	37	39	43	1063.92961136382
superscaffold8.51.1	34.6402083333333	3.22567967001401	29	32	34	37	41	1192.28835099
superscaffold8.50.1	39.1279166666667	3.27370127832927	33	37	39	41	46	1251.81098358305
superscaffold8.49.1	42.0829166666667	2.66779076337144	37	40	42	44	48	975.67938273136
superscaffold8.48.1	42.01125	3.24447990021201	36	40	42	44	49	757.06700771356
superscaffold8.47.1	49.2375	3.1577689085967	43	47	49	51	55	1271.43486931533
superscaffold8.46.1	43.60125	2.74834593837051	39	42	43	45	49	2605.73124988093
superscaffold8.45.1	36.4502083333333	2.62737998922225	32	35	36	38	42	1820.37633875737
superscaffold8.44.1	39.5529166666667	2.62462091713679	35	38	39	41	45	2667.98209147615
superscaffold8.43.1	41.36625	2.58991795940835	37	40	41	43	47	2166.29537028039
superscaffold8.42.1	32.7427083333333	2.4937197546153	28	31	33	34	38	3429.15342341918
superscaffold8.41.1	45.1422916666667	3.43928418749785	38	43	45	47	52	258.288829857734
superscaffold8.40.1	40.0510416666667	3.06070058291824	34	38	40	42	46	1644.62266002282
superscaffold8.39.1	39.406875	3.58885000642524	33	37	39	42	47	1113.75216703458
superscaffold8.38.1	37.1895833333333	3.10117909291615	31	35	37	39	43	1756.50735284353
superscaffold8.37.1	44.7595833333333	3.19650775679836	39	43	45	47	51	1866.24885964683
superscaffold8.36.1	48.9229166666667	2.89265761003598	43	47	49	51	55	812.921632543076
superscaffold8.35.1	48.3091666666667	3.12499874279338	42	46	48	50	54	1154.93613869137
superscaffold8.34.1	31.534375	2.69341723085267	27	30	31	33	37	2258.10065971612
superscaffold8.33.1	42.7977083333333	3.4349421883631	37	40	43	45	50	711.168215139252
superscaffold8.32.1	45.6010416666667	2.23522887716038	42	44	45	47	50	1619.46133079288
superscaffold8.31.1	38.59375	3.00627296169749	33	36	38	41	45	860.272527426522
superscaffold8.30.1	41.4891666666667	3.12867201778105	36	39	41	44	48	1543.97293502891
superscaffold8.29.1	42.0120833333333	3.06623754853331	36	40	42	44	48	620.3201280828
superscaffold8.28.1	37.5622916666667	3.33468185934986	31	35	37	40	45	843.019828814366
superscaffold8.27.1	38.893125	2.19435774254594	35	37	39	40	44	1591.70148709497
superscaffold8.26.1	38.3616666666667	3.0648388995232	32	36	38	40	44	708.390548207135
superscaffold8.25.1	45.0564583333333	2.27627625489413	41	44	45	47	50	685.286803095604
superscaffold8.24.1	48.77	3.45253530032641	42	46	49	51	56	304.40083990983
superscaffold8.23.1	41.9254166666667	2.94512212929501	36	40	42	44	48	299.833953926104
superscaffold8.22.1	47.5441666666667	2.81130678809263	42	46	47	49	53	911.979156633507
superscaffold8.21.1	43.589375	2.9827474369025	38	41	43	45	50	939.110653928532
superscaffold8.20.1	48.1152083333333	3.05568551384226	42	46	48	50	54	491.503624328211
superscaffold8.19.1	50.61875	3.02356903033213	45	49	51	53	57	882.022248500773
superscaffold8.18.1	52.81625	2.92711819745341	47	51	53	55	59	773.437901238623
superscaffold8.17.1	53.8045833333333	3.11222003694794	48	52	54	56	60	933.168781171244
superscaffold8.16.1	36.8495833333333	3.16699874512258	31	35	37	39	43	1299.18568262628
superscaffold8.15.1	36.129375	2.867013468287	31	34	36	38	42	907.87075238969
superscaffold8.14.1	34.515	2.50046547031615	30	33	34	36	40	1707.91821888156
superscaffold8.13.1	36.414375	2.67386883012864	31	35	36	38	42	1119.54026178015
superscaffold8.12.1	32.1864583333333	2.68519591420426	27	30	32	34	38	1461.08431084256
superscaffold8.11.1	39.09875	2.72100610889323	34	37	39	41	45	1518.28270613472
superscaffold8.10.1	51.5714583333333	2.99368961209659	46	50	52	54	57	948.744976478687
superscaffold8.9.1	50.5502083333333	3.20117645439268	45	48	50	53	57	629.600459263081
superscaffold8.8.1	34.68	3.20542361801873	29	32	35	37	41	1072.34948960687
superscaffold8.7.1	42.2983333333333	2.51847876546036	38	41	42	44	48	1892.68621934451
superscaffold8.6.1	44.1510416666667	2.87625942197244	39	42	44	46	50	1725.56358636431
superscaffold8.5.1	54.6485416666667	3.38721748618874	48	52	55	57	61	929.946216250998
superscaffold8.4.1	46.245625	2.30835153174809	42	45	46	48	51	371.55715535253
superscaffold8.3.1	47.6952083333333	2.0697913455568	44	46	48	49	52	441.481740051933
superscaffold8.2.1	48.7995833333333	2.44613567465799	44	47	49	50	54	1419.29435994742
superscaffold8.1.1	41.3116666666667	3.22089922933385	35	39	41	44	48	314.572347362123
