scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold11.256.1	-1275059.40402958	14.5443951579894	-1275088.4292	-1275069.0845	-1275059.1335	-1275049.3605	-1275032.169875	1392.31228047436
superscaffold11.255.1	-1332544.47778271	12.7883855695304	-1332569.10625	-1332553.26325	-1332544.708	-1332536.0915	-1332518.7606	1409.08097748927
superscaffold11.254.1	-1245973.05042375	13.5444220915225	-1246000.80565	-1245981.9485	-1245972.626	-1245963.69025	-1245948.11045	667.435025281361
superscaffold11.253.1	-1281295.79820167	13.4520225706816	-1281323.556725	-1281304.61075	-1281295.174	-1281286.516	-1281270.7779	825.087275480077
superscaffold11.252.1	-1448210.433835	12.7163170729203	-1448234.774	-1448218.867	-1448210.675	-1448201.91375	-1448185.097425	1845.14645621748
superscaffold11.251.1	-1414024.44956042	15.1890882413595	-1414055.749575	-1414034.494	-1414024.0505	-1414013.87175	-1413996.0786	392.647236454742
superscaffold11.250.1	-1269536.33505063	12.7538121677518	-1269561.256675	-1269544.93125	-1269536.167	-1269527.503	-1269512.1627	1011.05815325597
superscaffold11.249.1	-1346461.28328229	13.2804675307263	-1346487.208025	-1346470.24625	-1346461.268	-1346452.283	-1346435.410425	1272.62307653764
superscaffold11.248.1	-1335534.57656625	14.8774390924284	-1335563.2257	-1335544.50825	-1335534.715	-1335524.89	-1335503.574675	823.750844761855
superscaffold11.247.1	-1315404.03503417	14.2808046408574	-1315431.366	-1315413.44825	-1315404.2805	-1315394.7945	-1315374.981525	1011.1459823598
superscaffold11.246.1	-1384775.35847792	15.4218434120506	-1384807.65685	-1384785.14775	-1384774.619	-1384764.728	-1384746.978525	704.768153186347
superscaffold11.245.1	-1413238.74717167	16.5804515825328	-1413272.0893	-1413249.533	-1413238.5605	-1413227.36525	-1413207.076575	556.080541382105
superscaffold11.244.1	-1395260.73727104	13.0730008760762	-1395286.736625	-1395269.497	-1395260.956	-1395251.9395	-1395234.74295	936.300714923826
superscaffold11.243.1	-1409025.01494229	13.7003309700433	-1409052.065625	-1409034.17225	-1409024.8315	-1409015.6525	-1408998.597875	1629.11215462242
superscaffold11.242.1	-1344207.39412542	11.8488962847425	-1344230.470525	-1344215.354	-1344207.1405	-1344199.44625	-1344184.30005	2369.54239054184
superscaffold11.241.1	-1346404.66732167	10.5833186653319	-1346426.2045	-1346411.66675	-1346404.233	-1346397.1915	-1346385.5078	1841.85959748098
superscaffold11.240.1	-1313560.57923792	13.4264300224993	-1313587.1024	-1313569.46225	-1313560.6355	-1313551.252	-1313534.91165	795.098389544962
superscaffold11.239.1	-1372830.55427313	12.8744806633386	-1372856.71255	-1372839.154	-1372830.252	-1372821.73275	-1372805.62825	952.139595401926
superscaffold11.238.1	-1334991.43279937	15.1789250793569	-1335022.723825	-1335001.18975	-1334991.1465	-1334980.99475	-1334963.6614	1046.92698567581
superscaffold11.237.1	-1286492.93877312	14.3190553923284	-1286523.266425	-1286502.368	-1286492.197	-1286482.694	-1286467.032625	1011.98242874887
superscaffold11.236.1	-1322623.26744188	15.111435601457	-1322653.4753	-1322633.31625	-1322622.4775	-1322613.08525	-1322594.79795	550.173158364817
superscaffold11.235.1	-1364205.09657313	17.0552507308451	-1364235.2771	-1364217.505	-1364205.6425	-1364193.5265	-1364170.695275	314.686092101791
superscaffold11.234.1	-1337451.80260958	13.755717184302	-1337477.831425	-1337461.2505	-1337452.029	-1337442.692	-1337424.05335	636.194061407164
superscaffold11.233.1	-1349509.50499833	14.1105159880816	-1349537.392075	-1349519.18675	-1349509.762	-1349500.02875	-1349482.072925	1470.75137740381
superscaffold11.232.1	-1273457.63984146	15.2157946443763	-1273488.546825	-1273468.05025	-1273457.0375	-1273446.81525	-1273429.496525	560.594813517155
superscaffold11.231.1	-1317392.86955646	9.62923822098777	-1317412.9513	-1317399.11775	-1317392.3655	-1317386.17375	-1317375.293575	2723.91990529786
superscaffold11.230.1	-1322635.18203625	13.4624126344549	-1322663.087275	-1322644.03075	-1322634.687	-1322625.983	-1322610.105875	1141.17195236913
superscaffold11.229.1	-1293561.34447104	11.6816877189599	-1293586.3884	-1293568.84975	-1293560.6885	-1293553.49075	-1293540.051975	1540.59404769076
superscaffold11.228.1	-1330168.13274458	15.0282095873094	-1330197.507425	-1330178.5905	-1330167.976	-1330157.529	-1330138.928625	1045.42935260591
superscaffold11.227.1	-1269469.60031104	14.5101311776405	-1269498.247675	-1269479.40925	-1269469.4875	-1269460.061	-1269441.6195	1074.45944379319
superscaffold11.226.1	-1309200.88239125	12.0195592551627	-1309225.6556	-1309208.53475	-1309200.7365	-1309192.81775	-1309177.514175	1794.72945380298
superscaffold11.225.1	-1301392.39074667	13.5363056583709	-1301419.106525	-1301401.6065	-1301392.1655	-1301383.067	-1301367.165325	846.478883727292
superscaffold11.224.1	-1367030.44403896	17.6765694058881	-1367062.459375	-1367042.95925	-1367031.0135	-1367018.684	-1366994.49975	259.152624270201
superscaffold11.223.1	-1312353.00720687	13.8180691026209	-1312380.5576	-1312362.1745	-1312352.4855	-1312343.32525	-1312327.1737	906.893058597971
superscaffold11.222.1	-1329956.31232562	9.90275835040055	-1329976.1545	-1329962.91325	-1329955.978	-1329949.5855	-1329937.342825	2892.55206192845
superscaffold11.221.1	-1292426.92666292	12.9739783561409	-1292452.17255	-1292435.81975	-1292426.8215	-1292417.71675	-1292402.305425	1100.66777092987
superscaffold11.220.1	-1259247.21233854	12.8396615999902	-1259272.845425	-1259255.98525	-1259246.9535	-1259238.71025	-1259221.978175	2154.80370164193
superscaffold11.219.1	-1293945.66934208	14.2707416850924	-1293974.9325	-1293954.99725	-1293945.0805	-1293935.86525	-1293919.01065	954.877079255375
superscaffold11.218.1	-1323464.91817771	15.5531928324255	-1323494.243025	-1323475.58325	-1323466.128	-1323454.22075	-1323433.67745	165.110374684764
superscaffold11.217.1	-1310059.756555	10.1245382753433	-1310080.838175	-1310066.57425	-1310059.2635	-1310052.7645	-1310041.190675	2197.22726617965
superscaffold11.216.1	-1299102.27979104	14.1692864629214	-1299131.08935	-1299111.67175	-1299101.146	-1299092.03825	-1299077.093775	328.307068801755
superscaffold11.215.1	-1347448.91024063	14.4204153755381	-1347478.63665	-1347458.204	-1347448.6145	-1347439.1365	-1347421.9925	591.878455000443
superscaffold11.214.1	-1267937.96110667	12.8900023979445	-1267961.76675	-1267947.05375	-1267938.3225	-1267929.18625	-1267911.8996	655.389696179122
superscaffold11.213.1	-1278527.55443167	16.9828208926648	-1278561.8414	-1278539.0445	-1278527.2205	-1278515.61425	-1278495.426625	716.944510588532
superscaffold11.212.1	-1342212.34726146	14.0231356133003	-1342240.65805	-1342221.6505	-1342211.944	-1342202.66625	-1342185.655775	2230.24417544941
superscaffold11.211.1	-1368350.44707688	13.0666599205606	-1368377.308175	-1368358.8275	-1368350.126	-1368341.55275	-1368326.1029	1624.48670506115
superscaffold11.210.1	-1414285.84271187	12.3416995202042	-1414310.92295	-1414293.886	-1414285.369	-1414277.28875	-1414262.8825	1807.2616555421
superscaffold11.209.1	-1351057.83039375	13.6593421806335	-1351084.9135	-1351066.873	-1351057.408	-1351048.589	-1351031.6526	670.271352225242
superscaffold11.208.1	-1326729.66207042	10.6754547337958	-1326750.852975	-1326736.8785	-1326729.3835	-1326722.24275	-1326709.56945	1881.03620049932
superscaffold11.207.1	-1369180.87011104	13.1294243165933	-1369206.742425	-1369189.8375	-1369180.9655	-1369171.87575	-1369154.983	1332.65754970179
superscaffold11.206.1	-1340230.79036667	15.1598922291343	-1340260.7638	-1340240.9155	-1340230.6905	-1340220.758	-1340201.294575	1151.54518132661
superscaffold11.205.1	-1326386.59701625	14.2472839751652	-1326412.87015	-1326396.5785	-1326387.245	-1326377.49725	-1326356.77785	674.699373138738
superscaffold11.204.1	-1339520.38045646	12.005175393529	-1339542.37995	-1339528.4965	-1339520.829	-1339512.9525	-1339495.080425	645.849191397374
superscaffold11.203.1	-1352196.83452792	12.5765697357615	-1352222.712725	-1352205.121	-1352196.594	-1352188.321	-1352172.845275	2186.04397436793
superscaffold11.202.1	-1347866.96752792	15.1797215109748	-1347896.277075	-1347877.08825	-1347867.297	-1347856.54925	-1347837.387475	1321.65087072907
superscaffold11.201.1	-1264883.75516646	11.4413862082332	-1264905.363025	-1264891.88125	-1264884.2975	-1264875.85975	-1264860.77365	1101.81914998017
superscaffold11.200.1	-1296599.23024854	12.0362337305144	-1296624.5931	-1296606.887	-1296598.56	-1296590.98875	-1296577.364825	1089.69234743533
superscaffold11.199.1	-1333011.37191875	20.8768573460264	-1333045.9216	-1333026.541	-1333013.9175	-1332997.6895	-1332965.993225	97.4374152521706
superscaffold11.198.1	-1327292.92564354	11.4876108505723	-1327317.362975	-1327300.2485	-1327292.4115	-1327285.05025	-1327271.227775	2089.20462652864
superscaffold11.197.1	-1338278.47943188	13.9267828240945	-1338306.808525	-1338287.55775	-1338277.837	-1338268.50325	-1338253.293725	951.182288907479
superscaffold11.196.1	-1360352.3813825	12.2832288755292	-1360377.115075	-1360360.35625	-1360352.039	-1360343.84175	-1360329.34645	1233.30630698116
superscaffold11.195.1	-1372692.81161062	12.2773970734509	-1372717.6048	-1372700.8165	-1372692.6305	-1372684.364	-1372669.876675	1569.68756508977
superscaffold11.194.1	-1285835.39057833	13.2525016503222	-1285861.495175	-1285843.9395	-1285835.182	-1285826.627	-1285810.061825	1206.20434334208
superscaffold11.193.1	-1275399.84445646	13.8489527255718	-1275427.5305	-1275409.0535	-1275399.7285	-1275390.2135	-1275373.89095	1029.58406319472
superscaffold11.192.1	-1290452.04963562	11.9094899667852	-1290474.87405	-1290460.07075	-1290452.2225	-1290444.1345	-1290427.5828	1498.89351022312
superscaffold11.191.1	-1303624.02851271	13.1747295197975	-1303651.39735	-1303632.55125	-1303623.624	-1303615.04525	-1303599.48	1321.36837942788
superscaffold11.190.1	-1358925.97044229	13.8218647350928	-1358954.303425	-1358934.95175	-1358925.606	-1358916.5745	-1358900.0685	1091.7415920868
superscaffold11.189.1	-1346382.21336396	13.3237262821589	-1346409.420325	-1346391.138	-1346381.855	-1346373.0585	-1346357.167975	834.799236701814
superscaffold11.188.1	-1254471.93161375	11.2311478929958	-1254494.19305	-1254479.29575	-1254471.7365	-1254464.4435	-1254450.127075	2319.08054759708
superscaffold11.187.1	-1375699.29252333	17.6590659691429	-1375733.57105	-1375711.36025	-1375699.557	-1375687.5555	-1375664.539875	525.236342921059
superscaffold11.186.1	-1298090.83167729	13.241742675768	-1298116.4821	-1298099.68725	-1298090.9185	-1298082.1695	-1298063.9147	1261.92682635335
superscaffold11.185.1	-1395362.82481563	12.8222798400545	-1395388.6496	-1395371.42375	-1395362.379	-1395354.0135	-1395338.783725	1807.64360726616
superscaffold11.184.1	-1404572.22468271	12.5896603230818	-1404596.7755	-1404580.68475	-1404572.519	-1404563.79575	-1404546.885375	2057.95682812958
superscaffold11.183.1	-1349364.70096625	17.8488981590821	-1349397.501425	-1349377.3065	-1349365.0395	-1349353.157	-1349328.2064	504.86784976225
superscaffold11.182.1	-1307489.26067438	11.7884124204446	-1307512.406225	-1307497.295	-1307489.2025	-1307481.30325	-1307466.2927	2287.79709506939
superscaffold11.181.1	-1385371.15137625	12.7280276252996	-1385395.950175	-1385379.48525	-1385371.09	-1385362.68975	-1385345.8046	1795.69364010666
superscaffold11.180.1	-1277499.14524167	10.4607079171661	-1277521.219575	-1277505.7875	-1277498.721	-1277492.047	-1277479.29305	1950.99256489674
superscaffold11.179.1	-1286999.71006917	14.8642388199762	-1287030.1068	-1287009.77175	-1286999.222	-1286989.51	-1286971.987925	1204.05780125974
superscaffold11.178.1	-1315031.97717312	10.5026117589765	-1315052.526025	-1315038.749	-1315032.3605	-1315024.9495	-1315011.123725	1074.26747160002
superscaffold11.177.1	-1342669.85066396	11.3257727981207	-1342691.8775	-1342677.19275	-1342669.963	-1342662.64775	-1342646.4881	1548.78740083305
superscaffold11.176.1	-1322007.73894062	13.3529344653383	-1322033.5044	-1322017.24275	-1322007.652	-1321998.5825	-1321981.953575	639.394490939637
superscaffold11.175.1	-1268216.80772375	12.2805990985939	-1268241.690075	-1268224.8375	-1268216.5815	-1268208.66375	-1268193.43465	1587.69390706089
superscaffold11.174.1	-1274815.79452021	14.1818625349373	-1274844.8953	-1274825.16475	-1274815.2465	-1274805.827	-1274789.961225	1333.60205335063
superscaffold11.173.1	-1297799.41773271	11.5152932631906	-1297822.8583	-1297806.864	-1297799.303	-1297791.3945	-1297777.737075	1756.43246304449
superscaffold11.172.1	-1406176.42355833	14.2629443158384	-1406205.049375	-1406185.875	-1406176.0545	-1406166.49675	-1406149.10745	621.304125588887
superscaffold11.171.1	-1393374.30287125	13.9745259427913	-1393401.7274	-1393383.50625	-1393374.177	-1393365.20775	-1393346.59655	778.597567760569
superscaffold11.170.1	-1361000.02683979	16.1636560718236	-1361028.360075	-1361011.592	-1361001.1635	-1360989.31825	-1360966.370775	228.310765787836
superscaffold11.169.1	-1328916.47148688	12.1426399720034	-1328939.35915	-1328924.883	-1328916.622	-1328908.30775	-1328892.365875	1757.95455796371
superscaffold11.168.1	-1360644.77112521	15.2982499461211	-1360674.502525	-1360655.549	-1360644.852	-1360634.1615	-1360614.810975	807.593282183109
superscaffold11.167.1	-1367697.36603979	14.1722048189329	-1367724.709175	-1367707.26375	-1367697.497	-1367687.3855	-1367670.010425	792.477102035035
superscaffold11.166.1	-1416231.03900833	11.6640264107012	-1416255.4705	-1416238.602	-1416230.7855	-1416223.10175	-1416209.5879	2038.7853022097
superscaffold11.165.1	-1352316.29477812	15.4824189755674	-1352347.6422	-1352326.51225	-1352315.775	-1352305.5715	-1352287.07095	590.765928154421
superscaffold11.164.1	-1349835.91908625	14.7936900476288	-1349864.598225	-1349846.0575	-1349836.418	-1349826.0355	-1349806.4	1180.89197784519
superscaffold11.163.1	-1319826.80915708	13.7461789346092	-1319852.814825	-1319836.05125	-1319827.234	-1319817.93575	-1319798.828825	1405.44660993328
superscaffold11.162.1	-1418918.48122958	13.661351277904	-1418945.578725	-1418927.384	-1418918.38	-1418909.62525	-1418892.3089	1362.54178505038
superscaffold11.161.1	-1320497.68556396	13.8257825825089	-1320523.1339	-1320507.06025	-1320498.346	-1320489.1165	-1320468.13415	713.015113466439
superscaffold11.160.1	-1340520.83658979	12.3731255779748	-1340545.42905	-1340528.786	-1340520.573	-1340512.81725	-1340496.355275	1648.64076493133
superscaffold11.159.1	-1405412.06311313	14.0189720181278	-1405438.175825	-1405422.04225	-1405412.1735	-1405402.95325	-1405384.373625	1185.50604288381
superscaffold11.158.1	-1429333.17539688	21.5060898240309	-1429378.18565	-1429347.29675	-1429331.841	-1429317.63975	-1429294.52855	187.70366904044
superscaffold11.157.1	-1314826.50553083	12.1415180187757	-1314851.489975	-1314834.3905	-1314826.0335	-1314818.166	-1314803.643725	1548.01502603959
superscaffold11.156.1	-1392725.10658438	15.7320891447817	-1392757.289175	-1392735.3475	-1392724.6345	-1392714.451	-1392694.58665	1033.43247181902
superscaffold11.155.1	-1351119.66836833	15.14030173488	-1351150.0008	-1351129.52375	-1351119.5615	-1351109.46625	-1351089.859475	761.01423213229
superscaffold11.154.1	-1291560.66267667	11.2217834951247	-1291582.7246	-1291568.324	-1291560.6325	-1291553.11925	-1291538.7579	2405.65538112414
superscaffold11.153.1	-1318038.51743333	13.3561090499473	-1318066.2284	-1318047.197	-1318038.1295	-1318029.477	-1318013.55295	874.850287914024
superscaffold11.152.1	-1282226.20154979	13.3256292084383	-1282252.25885	-1282235.171	-1282225.924	-1282216.9395	-1282200.88625	1545.81807894228
superscaffold11.151.1	-1219309.92741458	14.873561862787	-1219339.93985	-1219319.67025	-1219309.337	-1219299.6885	-1219282.540125	734.985681436993
superscaffold11.150.1	-1223976.39143521	15.8175962118126	-1224008.261425	-1223986.6795	-1223975.6995	-1223965.52025	-1223947.014975	115.843488924291
superscaffold11.149.1	-1334985.23823375	14.9812798705603	-1335014.191475	-1334995.1665	-1334985.4245	-1334975.5765	-1334954.92535	554.119815075377
superscaffold11.148.1	-1357444.80291854	14.554924070067	-1357474.351175	-1357454.6415	-1357444.5225	-1357434.74675	-1357416.8398	770.461493075853
superscaffold11.147.1	-1351823.15801417	12.2491701643835	-1351849.878175	-1351830.82125	-1351822.3275	-1351814.66875	-1351801.32705	1023.06085405226
superscaffold11.146.1	-1344065.61822062	13.274964323485	-1344090.952425	-1344074.8645	-1344065.9445	-1344056.69475	-1344039.186825	1020.13680226446
superscaffold11.145.1	-1348595.35894875	16.7147365853492	-1348627.25755	-1348606.731	-1348595.739	-1348584.2165	-1348562.116225	982.237549355678
superscaffold11.144.1	-1265340.06668208	10.7465843177164	-1265361.903275	-1265347.28725	-1265339.4035	-1265332.4415	-1265320.67125	1363.84792746694
superscaffold11.143.1	-1288377.60887375	10.9589849715037	-1288399.612	-1288385.046	-1288377.4845	-1288370.28875	-1288356.182625	1568.00740395599
superscaffold11.142.1	-1308602.17676562	13.1926673885389	-1308627.88105	-1308610.8765	-1308602.29	-1308593.49575	-1308576.06425	1207.07786525644
superscaffold11.141.1	-1342552.52750917	16.62203574788	-1342585.036425	-1342563.8005	-1342551.943	-1342540.9875	-1342520.7522	303.80766131803
superscaffold11.140.1	-1329091.08689604	17.5623900829438	-1329124.107325	-1329103.6365	-1329092.013	-1329079.17175	-1329054.87865	373.565813968934
superscaffold11.139.1	-1407163.33214354	14.5093160640175	-1407193.280975	-1407173.1345	-1407162.08	-1407152.86025	-1407138.0627	443.639937167937
superscaffold11.138.1	-1400625.20257833	14.2932924480866	-1400653.54085	-1400634.7275	-1400625.2415	-1400615.62875	-1400597.106875	978.213988879934
superscaffold11.137.1	-1292440.5913575	13.2884065489353	-1292466.592225	-1292449.60625	-1292440.681	-1292431.8305	-1292413.69915	1145.7150111793
superscaffold11.136.1	-1322199.38137375	13.6201482723713	-1322226.64605	-1322208.481	-1322199.147	-1322190.29075	-1322173.14845	485.62808095715
superscaffold11.135.1	-1338859.44574583	14.1716224477573	-1338888.58405	-1338868.512	-1338859.3035	-1338849.6615	-1338832.316225	768.588516479973
superscaffold11.134.1	-1245366.29955354	13.9887754954349	-1245394.089825	-1245375.56625	-1245366.16	-1245356.6925	-1245339.754675	683.298822861388
superscaffold11.133.1	-1325700.55150729	14.7344082408181	-1325727.7697	-1325710.9765	-1325700.865	-1325690.67125	-1325670.500925	450.032378624786
superscaffold11.132.1	-1249211.98846979	16.0771336020964	-1249244.565475	-1249222.49025	-1249211.257	-1249200.82275	-1249181.69565	188.679879248165
superscaffold11.131.1	-1156211.66053083	13.7363279003729	-1156241.18725	-1156220.331	-1156210.942	-1156202.31125	-1156186.101525	420.873163419318
superscaffold11.130.1	-1281707.91307771	14.2505357197998	-1281737.2754	-1281717.1165	-1281707.1795	-1281697.986	-1281681.021975	479.572065333323
superscaffold11.129.1	-1283016.85895083	10.9355809851943	-1283039.428925	-1283023.97675	-1283016.2785	-1283009.23825	-1282996.932225	1847.67515177238
superscaffold11.128.1	-1344731.25499937	12.8191592824773	-1344756.632575	-1344739.96575	-1344731.107	-1344722.44075	-1344706.80855	1395.49965964358
superscaffold11.127.1	-1342094.83078979	13.777061731422	-1342123.027125	-1342104.38375	-1342094.11	-1342084.66075	-1342070.3144	270.096006377351
superscaffold11.126.1	-1274839.28781229	12.8228652062106	-1274866.1011	-1274847.51425	-1274838.6745	-1274830.5015	-1274815.608125	557.635115503968
superscaffold11.125.1	-1246501.92659062	14.8638584118458	-1246532.55705	-1246511.679	-1246501.7125	-1246491.7335	-1246474.18395	519.809567149812
superscaffold11.124.1	-1198499.77556313	13.9421921955881	-1198525.9688	-1198509.06175	-1198500.187	-1198491.22525	-1198469.338825	489.245541370061
superscaffold11.123.1	-1344008.11521083	17.7766574577252	-1344042.43715	-1344019.973	-1344008.6235	-1343996.85275	-1343971.070575	331.535288067535
superscaffold11.122.1	-1386383.97857792	13.760170330389	-1386411.598825	-1386392.91325	-1386383.783	-1386374.46475	-1386357.675725	828.762740020195
superscaffold11.121.1	-1363742.60479271	13.377160067444	-1363767.852325	-1363751.80475	-1363742.684	-1363733.513	-1363716.27595	645.593371745781
superscaffold11.120.1	-1406619.78464333	11.9008608456525	-1406642.322725	-1406627.752	-1406620.0805	-1406611.8935	-1406595.85095	669.104173247245
superscaffold11.119.1	-1274037.24026896	11.8209571566402	-1274061.817025	-1274045.03225	-1274037.0535	-1274029.328	-1274014.92095	347.042017804937
superscaffold11.118.1	-1357317.31673104	14.7000520293395	-1357348.8738	-1357326.3555	-1357316.728	-1357307.074	-1357291.184175	699.206559926657
superscaffold11.117.1	-1342659.24188875	11.4770611164768	-1342682.324525	-1342666.8515	-1342659.1415	-1342651.2405	-1342637.42895	1619.43262294228
superscaffold11.116.1	-1254248.39918271	11.2807411718136	-1254271.190275	-1254255.72675	-1254248.309	-1254240.64	-1254226.58455	1913.09009369963
superscaffold11.115.1	-1371090.28631417	14.400025146858	-1371118.21895	-1371100.1015	-1371090.3715	-1371080.4115	-1371061.9681	464.164658682492
superscaffold11.114.1	-1376111.60240896	14.3764416732983	-1376139.93925	-1376121.226	-1376112.039	-1376102.0265	-1376082.933875	134.4342959319
superscaffold11.113.1	-1357869.40866083	15.1523023000008	-1357899.68845	-1357879.374	-1357869.2185	-1357859.48275	-1357840.0559	438.705617442724
superscaffold11.112.1	-1311417.970025	15.2843467278188	-1311446.693	-1311428.5645	-1311418.3855	-1311407.636	-1311386.90885	156.942286176628
superscaffold11.111.1	-1173278.82945583	11.090693617283	-1173301.474675	-1173285.7475	-1173278.6235	-1173271.67275	-1173257.1341	1067.07742015499
superscaffold11.110.1	-1312051.17089687	12.8963702851852	-1312078.384875	-1312059.578	-1312050.303	-1312042.01175	-1312028.252325	403.863414918272
superscaffold11.109.1	-1295999.45404958	11.5666799545727	-1296022.626125	-1296007.025	-1295999.2095	-1295991.66125	-1295977.228275	1055.82303808016
superscaffold11.108.1	-1358287.47467958	13.1639818321382	-1358313.678475	-1358296.16925	-1358287.117	-1358278.70675	-1358262.181275	799.455169245301
superscaffold11.107.1	-1283391.86767625	17.3793793070262	-1283424.844425	-1283404.022	-1283392.0035	-1283379.65425	-1283359.1572	199.539015421096
superscaffold11.106.1	-1358515.27624437	19.7387230144566	-1358558.630325	-1358526.864	-1358514.02	-1358502.17425	-1358479.100025	226.86099594178
superscaffold11.105.1	-1219260.81368708	17.1168808000457	-1219295.224375	-1219272.0075	-1219260.4745	-1219249.22125	-1219228.500625	85.7255049147021
superscaffold11.104.1	-1331865.50978854	13.2956187076095	-1331889.73935	-1331874.633	-1331866.339	-1331857.29575	-1331837.258475	391.270803257435
superscaffold11.103.1	-1259074.59414521	13.1505942081363	-1259100.6624	-1259083.18725	-1259074.507	-1259065.77475	-1259048.9909	955.321819778438
superscaffold11.102.1	-1253597.77032958	16.4987612265338	-1253632.8602	-1253608.3615	-1253597.202	-1253586.4125	-1253566.7644	594.874391492885
superscaffold11.101.1	-1300073.53398125	17.5047745177882	-1300109.281025	-1300084.9965	-1300072.7265	-1300061.3465	-1300041.429	349.168591369565
superscaffold11.100.1	-1347416.80634229	18.0042177363195	-1347451.573275	-1347428.992	-1347417.0185	-1347404.63775	-1347381.4888	360.151660212817
superscaffold11.99.1	-1301800.46835479	12.3888007581684	-1301824.967425	-1301808.6635	-1301800.2705	-1301792.1425	-1301776.5655	832.194354382055
superscaffold11.98.1	-1245219.00811437	10.7817528478144	-1245240.519025	-1245226.2035	-1245218.733	-1245211.6965	-1245198.129825	1915.93901212332
superscaffold11.97.1	-1253523.06051833	11.6583229657758	-1253545.51405	-1253530.8315	-1253523.1245	-1253515.407	-1253499.7496	877.792204239413
