Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold26	3595774	3709760	 228.00823	 227.85681	 213.16706	 243.45380
superscaffold26	3688358	3813819	 355.75670	 355.29689	 329.06250	 385.13802
superscaffold26	3788733	3921681	 388.21211	 386.29437	 358.50266	 428.52206
superscaffold26	3895334	4056672	 252.08043	 251.81303	 235.92989	 270.29299
superscaffold26	4025741	4151757	 296.78780	 296.52032	 282.03830	 312.25350
superscaffold26	4128872	4260681	 351.17415	 351.01481	 330.17590	 374.29487
superscaffold26	4227068	4380732	 270.59208	 270.30892	 254.24139	 288.60558
superscaffold26	4358283	4513493	 207.79021	 207.60295	 195.53505	 221.36371
superscaffold26	4483741	4621737	 131.41457	 131.31316	 126.09617	 137.20611
superscaffold26	4589844	4730463	 270.84050	 270.26425	 246.34815	 297.37767
superscaffold26	4697941	4864257	 264.15016	 263.93957	 239.27450	 289.75178
superscaffold26	4827161	4971152	 155.34988	 155.25749	 147.91849	 163.36036
superscaffold26	4956799	5071341	 213.50550	 213.37172	 203.58476	 223.91477
superscaffold26	5040012	5185954	 271.47651	 271.31986	 256.80148	 287.32067
superscaffold26	5154573	5297026	 238.26880	 238.02521	 223.61882	 253.56386
superscaffold26	5266443	5417928	 226.71805	 226.39624	 215.26030	 239.51430
superscaffold26	5385285	5532801	 187.13705	 187.06363	 176.51693	 198.30659
superscaffold26	5502509	5653155	 207.19704	 206.94497	 195.48339	 220.00231
superscaffold26	5625057	5786059	 166.47964	 166.02510	 157.21578	 177.93025
superscaffold26	5752125	5925620	 169.01422	 168.93830	 160.36468	 178.33569
superscaffold26	5899192	6055504	 268.93846	 268.84346	 251.64826	 286.97691
superscaffold26	6023465	6186024	 136.54455	 136.40679	 131.06187	 142.56609
superscaffold26	6157268	6293239	 115.07807	 115.01978	 110.05669	 120.44255
superscaffold26	6267872	6403296	  96.16860	  96.10748	  91.80080	 100.82701
superscaffold26	6380673	6522200	 140.69624	 140.63598	 135.11092	 146.64095
superscaffold26	6495326	6656209	 113.33664	 113.23559	 109.11018	 117.83333
superscaffold26	6628699	6780590	 122.07253	 122.11107	 117.42902	 126.68077
superscaffold26	6752613	6887670	 116.81292	 116.74521	 112.22404	 121.51987
superscaffold26	6866642	6992468	 117.18312	 117.14509	 112.73298	 121.86918
superscaffold26	6962847	7105793	 114.43816	 114.37174	 109.82050	 119.51409
superscaffold26	7073525	7222695	 143.34987	 143.16145	 136.00519	 151.49929
superscaffold26	7190873	7322476	 203.77782	 203.69577	 194.11318	 213.85615
superscaffold26	7294095	7417410	 172.66520	 172.46006	 164.75377	 181.61834
superscaffold26	7395639	7525514	 103.71398	 103.69042	  99.55431	 108.09314
superscaffold26	7497233	7629865	 167.03565	 166.93917	 159.33384	 175.30171
superscaffold26	7608542	7738835	 138.31073	 138.18587	 132.02593	 144.97079
superscaffold26	7711293	7850993	 140.14306	 140.09662	 133.46468	 146.83490
superscaffold26	7825931	7962085	 168.01079	 167.84500	 159.90537	 176.98083
superscaffold26	7930287	8057196	 177.82481	 177.78151	 170.41607	 185.77301
superscaffold26	8032528	8167692	 184.13683	 184.03693	 176.22597	 192.86709
superscaffold26	8144073	8293698	  92.79645	  92.70958	  88.43574	  97.63464
superscaffold26	8262191	8419438	 113.18125	 113.11359	 109.03016	 117.54210
superscaffold26	8385781	8526763	 140.39109	 140.38324	 134.63329	 146.06401
superscaffold26	8498444	8636257	 142.67333	 142.59041	 135.87037	 150.27088
superscaffold26	8610362	8769223	 116.48625	 116.37365	 111.20078	 122.40151
superscaffold26	8728579	8888252	 109.37822	 109.38831	 104.88431	 113.93440
superscaffold26	8862791	8985578	 112.93988	 112.93710	 107.35441	 118.79247
superscaffold26	8959578	9102894	 127.72375	 127.62253	 120.49310	 135.73826
superscaffold26	9081039	9217763	 117.35946	 117.33196	 109.50401	 125.78196
superscaffold26	9186134	9341303	 135.54672	 135.25874	 127.87967	 144.78677
superscaffold26	9312706	9514102	 110.38240	 110.34453	 104.63293	 116.44208
superscaffold26	9482879	9704714	  80.07812	  80.05183	  76.67489	  83.75016
superscaffold26	9659032	9897300	  77.85605	  77.83205	  75.04044	  80.73088
superscaffold26	9839855	10060068	 110.83923	 110.74230	 105.84169	 116.17341
superscaffold26	10027027	10179572	  98.38107	  98.32377	  93.80015	 103.23831
superscaffold26	10159558	10306781	 122.32478	 122.28277	 116.51728	 128.32103
superscaffold26	10279599	10489107	 109.69063	 109.68684	 105.09344	 114.79354
superscaffold26	10449765	10627830	 108.60985	 108.52656	 104.53546	 113.15623
superscaffold26	10596850	10757629	 127.75336	 127.74554	 122.66852	 133.14184
superscaffold26	10730693	10919373	 168.01280	 167.72375	 158.34678	 179.22024
superscaffold26	10885082	11045321	 287.65633	 287.34702	 271.02210	 305.86238
superscaffold26	11017472	11152139	 225.73717	 225.51572	 215.09663	 236.87672
superscaffold26	11123005	11261190	 183.10718	 183.01119	 175.53976	 190.96436
superscaffold26	11233021	11360479	 168.08192	 168.02749	 160.43596	 176.13630
superscaffold26	11330796	11468736	 163.44134	 163.35337	 155.92043	 171.45684
superscaffold26	11444164	11594616	 138.74551	 138.71501	 132.72160	 144.99288
superscaffold26	11562985	11727572	 130.84799	 130.80207	 125.60032	 136.41125
superscaffold26	11691071	11842798	 167.71331	 167.63961	 160.87636	 174.96751
superscaffold26	11816214	11973266	 175.35867	 175.27630	 168.14033	 182.97699
superscaffold26	11934525	12139692	 147.05041	 147.08410	 139.87872	 154.22562
superscaffold26	12097688	12412458	 139.94832	 139.88788	 134.25828	 145.96008
superscaffold26	12382143	12552872	 122.79273	 122.79003	 118.33353	 127.34317
superscaffold26	12510044	12705135	  83.36793	  83.36538	  79.82268	  87.06786
superscaffold26	12670845	12839661	  78.38495	  78.35679	  75.36948	  81.56075
superscaffold26	12803254	12975673	  69.27137	  69.27947	  66.36950	  72.21616
superscaffold26	12949088	13138948	  94.71539	  94.66518	  90.53547	  99.17383
superscaffold26	13092989	13303884	  60.80937	  60.74614	  57.80284	  63.95139
superscaffold26	13275856	13497036	  82.44520	  82.44147	  78.88458	  86.12485
superscaffold26	13445565	13648660	 130.32688	 130.30164	 126.08662	 134.79297
superscaffold26	13618940	13787488	 135.57452	 135.56425	 130.24502	 141.01333
superscaffold26	13747813	13922622	  97.24763	  97.22087	  93.53763	 101.06336
superscaffold26	13895367	14072281	  92.20462	  92.18369	  88.99338	  95.51339
superscaffold26	14029033	14283074	  76.06923	  75.91094	  72.65868	  80.05383
superscaffold26	14220984	14456187	  92.54385	  92.49323	  89.11940	  96.10565
superscaffold26	14412022	14625418	 116.05697	 116.02408	 111.70336	 120.45936
superscaffold26	14580133	14847940	  92.10219	  92.05518	  88.08889	  96.61697
superscaffold26	14797251	15027546	  66.28250	  66.26054	  63.24521	  69.48639
superscaffold26	14993956	15234691	  60.70116	  60.63406	  58.10083	  63.61154
superscaffold26	15179261	15451280	  57.12557	  57.11176	  54.88500	  59.47496
superscaffold26	15401520	15669138	  98.15049	  98.09747	  93.76775	 102.91755
superscaffold26	15616151	15867401	 101.58613	 101.55699	  97.12071	 106.31494
superscaffold26	15822778	16051308	  73.73844	  73.69717	  70.94236	  76.67355
superscaffold26	16006524	16283177	  75.56940	  75.54495	  72.44071	  78.66438
superscaffold26	16203269	16435128	  87.42942	  87.20925	  83.33792	  92.72145
superscaffold26	16404608	16667365	  76.20382	  76.12556	  73.08094	  79.64600
superscaffold26	16565192	16822666	 122.61211	 122.63141	 115.78765	 129.52740
superscaffold26	16798755	16998232	 124.26221	 124.21490	 119.47535	 129.16392
superscaffold26	16942933	17203666	  83.95018	  83.90712	  80.69970	  87.38037
superscaffold26	17157554	17359649	 118.50117	 118.47486	 114.42354	 123.00688
superscaffold26	17308204	17567890	  86.54178	  86.47876	  83.13181	  90.41035
superscaffold26	17518455	17779265	  66.29545	  66.25080	  63.58542	  69.09584
superscaffold26	17728328	17944757	  80.77223	  80.75159	  77.08713	  84.65169
superscaffold26	17898548	18135728	  87.50210	  87.46464	  83.73186	  91.42694
superscaffold26	18084704	18336181	 106.41648	 106.34914	 100.85816	 112.22391
superscaffold26	18279811	18578979	  57.63354	  57.58741	  55.23258	  60.09259
superscaffold26	18510094	18811417	  67.44239	  67.38865	  64.57226	  70.63063
superscaffold26	18750019	19029766	  56.08220	  56.07122	  53.83274	  58.43247
superscaffold26	18969344	19248802	  38.50759	  38.48307	  36.68205	  40.47240
superscaffold26	19194662	19474193	  61.74749	  61.69819	  59.28518	  64.51307
superscaffold26	19416232	19754052	  76.87239	  76.79687	  73.81182	  80.32944
superscaffold26	19684409	19964607	  79.12255	  79.07295	  76.10463	  82.35067
superscaffold26	19917993	20120516	 101.32963	 101.33781	  96.94293	 105.95139
superscaffold26	20067673	20290577	  74.12916	  74.10648	  71.42848	  76.83142
superscaffold26	20246119	20475169	  72.93438	  72.93250	  69.92652	  76.14782
superscaffold26	20431444	20679264	  72.26793	  72.24841	  69.49582	  75.18543
superscaffold26	20619747	20891229	  80.69602	  80.66100	  77.60143	  83.93154
superscaffold26	20841904	21097900	  74.02276	  73.81197	  70.55545	  78.09780
superscaffold26	21052417	21273286	  60.20300	  60.19614	  58.11794	  62.37350
superscaffold26	21213000	21482294	  73.93875	  73.71411	  70.52632	  78.52855
superscaffold26	21436443	21679975	  72.82067	  72.80484	  69.94350	  75.70352
superscaffold26	21637496	21874374	  60.16770	  60.12391	  57.84145	  62.61539
superscaffold26	21823212	22079053	  68.39604	  68.31173	  65.80343	  71.50649
superscaffold26	22022332	22332291	  53.90379	  53.95277	  50.70034	  56.89534
superscaffold26	22268908	22517745	  40.30425	  40.29667	  38.76061	  41.94508
superscaffold26	22467874	22741482	  46.76290	  46.74513	  44.57343	  49.01521
superscaffold26	22692128	22935382	  85.15977	  85.11607	  81.49442	  89.15427
superscaffold26	22887583	23107491	  80.95901	  80.90395	  77.85571	  84.39035
superscaffold26	23067035	23259107	  77.36722	  77.32145	  74.46198	  80.51697
superscaffold26	23225103	23395513	  87.92449	  87.90929	  84.90575	  91.01260
superscaffold26	23356781	23575181	  62.59815	  62.57722	  59.82848	  65.43221
superscaffold26	23525910	23745593	  99.44048	  99.43195	  96.10568	 102.94315
superscaffold26	23703676	23932016	  98.12488	  98.10864	  94.40190	 101.96837
superscaffold26	23867264	24141339	  82.44371	  82.41617	  79.36765	  85.61961
superscaffold26	24101950	24356708	  94.40634	  94.39799	  90.60913	  98.29823
superscaffold26	24295774	24573094	  71.15242	  71.12690	  68.30436	  74.09787
superscaffold26	24525281	24754795	 115.80687	 115.77596	 111.28983	 120.53963
superscaffold26	24716640	24945129	  83.79128	  83.74219	  80.44668	  87.49414
superscaffold26	24897864	25100499	  77.75209	  77.72717	  74.81409	  80.81469
superscaffold26	25100571	25309863	  33.89191	  33.80935	  32.16857	  36.23211
