Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold35	28067	28346	0.27498	0.26748	0.15619	0.47095
superscaffold35	28346	28476	0.28760	0.27934	0.15832	0.50735
superscaffold35	28476	29204	0.30019	0.28921	0.16145	0.53616
superscaffold35	29204	29498	0.30636	0.29609	0.16299	0.54691
superscaffold35	29498	29793	0.31089	0.29961	0.16506	0.54993
superscaffold35	29793	30186	0.31268	0.30181	0.16468	0.55394
superscaffold35	30186	30274	0.31613	0.30497	0.16572	0.56542
superscaffold35	30274	30275	0.32076	0.30893	0.16621	0.58072
superscaffold35	30275	31039	0.32608	0.31317	0.16665	0.59144
superscaffold35	31039	31166	0.34641	0.32295	0.17032	0.70883
superscaffold35	31166	31701	0.37184	0.33464	0.17436	0.86308
superscaffold35	31701	31860	0.40772	0.34672	0.18071	1.03858
superscaffold35	31860	32213	0.43825	0.35787	0.19260	1.18575
superscaffold35	32213	32592	0.47416	0.36661	0.20252	1.40284
superscaffold35	32592	32717	0.54343	0.37904	0.20911	1.80334
superscaffold35	32717	32745	0.56148	0.38184	0.20145	1.95817
superscaffold35	32745	32806	0.58022	0.38371	0.19575	2.13523
superscaffold35	32806	33104	0.58155	0.38021	0.16023	2.20636
superscaffold35	33104	33192	0.42985	0.34043	0.03545	1.66153
superscaffold35	33192	34032	0.29471	0.30074	0.01978	0.65035
superscaffold35	34032	34265	0.25681	0.27117	0.01432	0.54675
superscaffold35	34265	34618	0.22574	0.24123	0.01135	0.47953
superscaffold35	34618	34977	0.20076	0.19365	0.00888	0.44549
superscaffold35	34977	34997	0.18084	0.14870	0.00783	0.42343
superscaffold35	34997	35132	0.15783	0.12228	0.00704	0.39120
superscaffold35	35132	35593	0.13862	0.10725	0.00581	0.34732
superscaffold35	35593	35988	0.12208	0.09511	0.00538	0.31914
superscaffold35	35988	36638	0.11537	0.09065	0.00489	0.30544
superscaffold35	36638	36872	0.11330	0.08927	0.00476	0.30210
superscaffold35	36872	36992	0.11218	0.08845	0.00476	0.29985
superscaffold35	36992	37022	0.11164	0.08823	0.00474	0.29794
superscaffold35	37022	37070	0.11120	0.08802	0.00474	0.29701
superscaffold35	37070	37129	0.11033	0.08740	0.00474	0.29574
superscaffold35	37129	37242	0.10998	0.08703	0.00474	0.29535
superscaffold35	37242	37302	0.10979	0.08698	0.00474	0.29535
superscaffold35	37302	37895	0.10899	0.08678	0.00474	0.29113
superscaffold35	37895	38018	0.10908	0.08678	0.00474	0.29113
superscaffold35	38018	38272	0.10975	0.08688	0.00474	0.29471
superscaffold35	38272	38437	0.11024	0.08693	0.00474	0.29552
superscaffold35	38437	38444	0.11050	0.08690	0.00466	0.29580
superscaffold35	38444	38466	0.11206	0.08697	0.00466	0.29903
superscaffold35	38466	38631	0.11265	0.08713	0.00462	0.30204
superscaffold35	38631	38753	0.11403	0.08757	0.00466	0.30665
superscaffold35	38753	38875	0.11787	0.08844	0.00474	0.32417
superscaffold35	38875	38950	0.12183	0.08927	0.00475	0.44919
superscaffold35	38950	39620	0.12683	0.09056	0.00487	0.59767
superscaffold35	39620	39655	0.14609	0.09361	0.00504	0.67227
superscaffold35	39655	39890	0.15773	0.09603	0.00528	0.71870
superscaffold35	39890	39942	0.18253	0.10017	0.00545	0.94155
superscaffold35	39942	39954	0.21021	0.10466	0.00580	1.06160
superscaffold35	39954	39995	0.23831	0.11101	0.00591	1.11142
superscaffold35	39995	40986	0.27539	0.11890	0.00598	1.15805
superscaffold35	40986	41094	1.05842	1.08226	0.01640	2.39310
superscaffold35	41094	41677	1.63082	1.68432	0.61679	2.61456
superscaffold35	41677	41866	1.63482	1.68625	0.62035	2.61060
superscaffold35	41866	42063	1.62811	1.68335	0.61803	2.59847
superscaffold35	42063	42222	1.60033	1.66606	0.60397	2.55508
superscaffold35	42222	42355	1.53294	1.61806	0.58014	2.47073
superscaffold35	42355	42574	1.43356	1.53570	0.55575	2.37433
superscaffold35	42574	42788	1.14319	1.02940	0.50872	2.21527
superscaffold35	42788	43091	0.92858	0.64772	0.48682	2.02855
superscaffold35	43091	43532	0.77755	0.61571	0.47517	1.73973
superscaffold35	43532	43617	0.73539	0.60890	0.46748	1.67983
superscaffold35	43617	43876	0.68600	0.60117	0.45774	1.53589
superscaffold35	43876	43928	0.65597	0.59559	0.44803	1.39508
superscaffold35	43928	44253	0.62874	0.59172	0.43945	1.16751
superscaffold35	44253	44260	0.61912	0.59004	0.43477	1.09078
superscaffold35	44260	44614	0.60619	0.58745	0.42852	1.01659
superscaffold35	44614	44941	0.59954	0.58636	0.42834	0.97475
superscaffold35	44941	45286	0.59391	0.58544	0.42485	0.91661
superscaffold35	45286	45333	0.59104	0.58440	0.42245	0.88644
superscaffold35	45333	45430	0.58808	0.58398	0.41960	0.84496
superscaffold35	45430	45607	0.58496	0.58320	0.41418	0.80200
superscaffold35	45607	45763	0.58283	0.58271	0.41418	0.75023
superscaffold35	45763	46121	0.58127	0.58253	0.41418	0.72321
superscaffold35	46121	46166	0.57972	0.58219	0.41418	0.71205
superscaffold35	46166	46243	0.57807	0.58174	0.41300	0.69940
superscaffold35	46243	46435	0.57740	0.58135	0.41459	0.69588
superscaffold35	46435	46514	0.57643	0.58101	0.41418	0.69316
superscaffold35	46514	46613	0.57589	0.58101	0.41327	0.69151
superscaffold35	46613	46648	0.57548	0.58089	0.41327	0.69023
superscaffold35	46648	47268	0.57525	0.58087	0.41459	0.68914
superscaffold35	47268	47455	0.57533	0.58089	0.41784	0.68852
superscaffold35	47455	47456	0.57514	0.58086	0.41784	0.68833
superscaffold35	47456	48050	0.57551	0.58090	0.41994	0.68833
superscaffold35	48050	48118	0.57552	0.58090	0.41994	0.68753
superscaffold35	48118	48606	0.57508	0.58087	0.41972	0.68696
superscaffold35	48606	48659	0.57550	0.58097	0.42206	0.68696
superscaffold35	48659	48680	0.57534	0.58096	0.42160	0.68696
superscaffold35	48680	48691	0.57513	0.58096	0.42160	0.68676
superscaffold35	48691	48741	0.57507	0.58096	0.42245	0.68663
superscaffold35	48741	49003	0.57533	0.58101	0.42447	0.68617
superscaffold35	49003	49113	0.57551	0.58101	0.42727	0.68617
superscaffold35	49113	49232	0.57568	0.58115	0.42834	0.68612
superscaffold35	49232	49344	0.57578	0.58117	0.42852	0.68612
superscaffold35	49344	49414	0.57580	0.58117	0.42945	0.68612
superscaffold35	49414	50018	0.57590	0.58118	0.42973	0.68603
superscaffold35	50018	50289	0.57652	0.58149	0.43366	0.68612
superscaffold35	50289	51068	0.57708	0.58156	0.43565	0.68617
superscaffold35	51068	52783	0.57797	0.58200	0.44008	0.68676
superscaffold35	52783	52838	0.57849	0.58225	0.44014	0.68696
superscaffold35	52838	52908	0.57948	0.58264	0.44430	0.68761
superscaffold35	52908	53324	0.58005	0.58306	0.44687	0.68824
superscaffold35	53324	53712	0.58031	0.58325	0.44687	0.68833
superscaffold35	53712	53731	0.58062	0.58346	0.44766	0.68841
superscaffold35	53731	53734	0.58098	0.58362	0.44803	0.68904
superscaffold35	53734	54239	0.58142	0.58390	0.45111	0.68940
superscaffold35	54239	54360	0.58245	0.58431	0.45636	0.69096
superscaffold35	54360	55023	0.58342	0.58495	0.45959	0.69251
superscaffold35	55023	55329	0.58450	0.58595	0.46299	0.69346
superscaffold35	55329	55488	0.58544	0.58636	0.46614	0.69435
superscaffold35	55488	56473	0.58647	0.58693	0.46811	0.69593
superscaffold35	56473	56478	0.58728	0.58722	0.46941	0.69819
superscaffold35	56478	56699	0.58858	0.58803	0.47319	0.69949
superscaffold35	56699	56863	0.59052	0.58920	0.47667	0.70539
superscaffold35	56863	57844	0.59212	0.58994	0.48011	0.71241
superscaffold35	57844	57852	0.59611	0.59136	0.48623	0.72595
superscaffold35	57852	58073	0.59928	0.59311	0.48940	0.74226
superscaffold35	58073	58370	0.60259	0.59456	0.49158	0.75349
superscaffold35	58370	58638	0.60464	0.59519	0.49575	0.76211
superscaffold35	58638	58680	0.60599	0.59577	0.49618	0.76905
superscaffold35	58680	58822	0.60660	0.59633	0.49702	0.77326
superscaffold35	58822	59101	0.60786	0.59681	0.49813	0.78034
superscaffold35	59101	59160	0.60902	0.59734	0.49862	0.78844
superscaffold35	59160	59373	0.60971	0.59760	0.49873	0.79234
superscaffold35	59373	59488	0.61199	0.59789	0.49910	0.79578
superscaffold35	59488	59503	0.61172	0.59798	0.49890	0.79493
superscaffold35	59503	59530	0.61239	0.59808	0.49859	0.80358
superscaffold35	59530	60114	0.61147	0.59848	0.49871	0.79578
superscaffold35	60114	60115	0.60792	0.59784	0.49591	0.77448
superscaffold35	60115	60576	0.60569	0.59745	0.49477	0.76879
superscaffold35	60576	60834	0.60471	0.59712	0.49241	0.76641
superscaffold35	60834	61554	0.60389	0.59695	0.49096	0.76374
superscaffold35	61554	61633	0.60170	0.59663	0.48789	0.76017
superscaffold35	61633	62641	0.59852	0.59563	0.48011	0.75587
superscaffold35	62641	62646	0.59887	0.59574	0.47986	0.75744
superscaffold35	62646	62974	0.59892	0.59580	0.47693	0.76022
superscaffold35	62974	63444	0.59879	0.59577	0.47461	0.76047
superscaffold35	63444	63463	0.60534	0.59683	0.48011	0.78962
superscaffold35	63463	63567	0.60896	0.59745	0.48440	0.81463
superscaffold35	63567	63637	0.61188	0.59786	0.48440	0.85472
superscaffold35	63637	64010	0.61403	0.59808	0.48440	0.88681
superscaffold35	64010	64521	0.61964	0.59885	0.48537	1.05666
superscaffold35	64521	64575	0.63508	0.60155	0.48351	1.25845
superscaffold35	64575	64619	0.65487	0.60439	0.48187	1.38942
superscaffold35	64619	64727	0.67066	0.60599	0.48119	1.43825
superscaffold35	64727	64765	0.68767	0.60834	0.47975	1.49475
superscaffold35	64765	64901	0.69872	0.60944	0.46739	1.50891
superscaffold35	64901	64917	0.72421	0.61309	0.45674	1.54155
superscaffold35	64917	65021	0.75271	0.61775	0.45742	1.56207
superscaffold35	65021	65123	0.78572	0.62371	0.45223	1.61081
superscaffold35	65123	65443	0.83171	0.63242	0.45921	1.63215
superscaffold35	65443	65473	0.92973	0.66579	0.48554	1.70666
superscaffold35	65473	65478	1.03674	1.07635	0.49323	1.75721
superscaffold35	65478	65528	1.13884	1.30331	0.50863	1.78975
superscaffold35	65528	65547	1.24375	1.38599	0.53218	1.82078
superscaffold35	65547	65767	1.33843	1.43009	0.56474	1.84844
superscaffold35	65767	65869	1.40041	1.45055	0.59144	1.87331
superscaffold35	65869	65934	1.44025	1.46382	0.63670	1.88389
superscaffold35	65934	66000	1.46887	1.47220	0.94369	1.89068
superscaffold35	66000	66608	1.48156	1.47636	1.08400	1.88389
superscaffold35	66608	66710	1.47776	1.47448	1.07919	1.87133
superscaffold35	66710	66751	1.47194	1.47174	1.05970	1.85389
superscaffold35	66751	67231	1.46821	1.47013	1.05581	1.84320
superscaffold35	67231	67901	1.46547	1.46974	1.04671	1.83946
superscaffold35	67901	68065	1.46288	1.46900	1.02777	1.82994
superscaffold35	68065	68197	1.46160	1.46869	1.01747	1.82994
superscaffold35	68197	68358	1.46181	1.46900	1.01714	1.83553
superscaffold35	68358	68374	1.46115	1.46924	1.01201	1.83946
superscaffold35	68374	68615	1.46078	1.46868	1.00832	1.83607
superscaffold35	68615	68864	1.46142	1.46930	1.00296	1.84131
superscaffold35	68864	68942	1.46222	1.46964	1.00110	1.85013
superscaffold35	68942	68950	1.46273	1.46996	0.99275	1.85389
superscaffold35	68950	68983	1.46101	1.46977	0.96690	1.85479
superscaffold35	68983	68999	1.46296	1.47029	0.96350	1.86702
superscaffold35	68999	69106	1.46532	1.47152	0.96350	1.87323
superscaffold35	69106	69185	1.46826	1.47304	0.96146	1.89068
superscaffold35	69185	69309	1.47159	1.47436	0.96146	1.91103
superscaffold35	69309	69310	1.47550	1.47516	0.96038	1.94717
superscaffold35	69310	69866	1.48298	1.47755	0.96690	2.06908
superscaffold35	69866	70386	1.51625	1.48603	1.01708	2.49245
superscaffold35	70386	71019	1.70122	1.53307	1.18715	3.18952
superscaffold35	71019	71412	1.77532	1.55060	1.20438	3.32693
superscaffold35	71412	71459	1.88883	1.57594	1.22015	3.54102
superscaffold35	71459	72099	2.01377	1.61723	1.25179	3.74348
superscaffold35	72099	72158	2.40476	2.22031	1.27828	4.45207
superscaffold35	72158	72232	2.63216	2.74295	1.30344	4.61721
superscaffold35	72232	72240	2.89589	2.99750	1.34715	4.83139
superscaffold35	72240	72454	3.15205	3.18005	1.43405	4.98314
superscaffold35	72454	72609	3.32235	3.28012	1.57358	5.12400
superscaffold35	72609	72879	3.35516	3.30301	1.66800	5.18250
superscaffold35	72879	72919	3.38285	3.31596	1.72355	5.24063
superscaffold35	72919	73168	3.41591	3.33155	1.79387	5.28973
superscaffold35	73168	73170	3.41718	3.33231	1.79691	5.28973
superscaffold35	73170	73252	3.41957	3.33522	1.81551	5.28973
superscaffold35	73252	73619	3.41938	3.33485	1.81789	5.28337
superscaffold35	73619	73856	3.14656	3.21832	0.82914	4.98314
superscaffold35	73856	73951	2.72034	2.99498	0.74929	4.85568
superscaffold35	73951	73975	2.06882	1.65539	0.69302	4.47468
superscaffold35	73975	74120	1.45545	0.91681	0.67097	3.98753
superscaffold35	74120	74387	0.93891	0.85853	0.57700	2.50134
superscaffold35	74387	74639	0.87742	0.85308	0.61479	1.23679
superscaffold35	74639	74796	0.87716	0.85382	0.65575	1.21283
superscaffold35	74796	74875	0.87748	0.85413	0.66804	1.20911
superscaffold35	74875	74954	0.87893	0.85514	0.67678	1.18988
superscaffold35	74954	75277	0.87979	0.85631	0.68329	1.17899
superscaffold35	75277	75753	0.87925	0.85646	0.68573	1.17328
superscaffold35	75753	76024	0.87751	0.85602	0.68474	1.16314
superscaffold35	76024	76280	0.87779	0.85627	0.68573	1.16316
superscaffold35	76280	76307	0.87678	0.85543	0.68466	1.16113
superscaffold35	76307	76368	0.87626	0.85560	0.68412	1.15994
superscaffold35	76368	76432	0.87633	0.85590	0.68413	1.16048
superscaffold35	76432	76874	0.87596	0.85543	0.68413	1.15970
superscaffold35	76874	77110	0.87554	0.85539	0.68376	1.15912
superscaffold35	77110	77154	0.87379	0.85472	0.68020	1.15832
superscaffold35	77154	77309	0.87262	0.85455	0.67753	1.15771
superscaffold35	77309	77426	0.87113	0.85363	0.67253	1.15580
superscaffold35	77426	77485	0.86903	0.85202	0.66645	1.15270
superscaffold35	77485	77581	0.86739	0.85120	0.65575	1.14954
superscaffold35	77581	77836	0.86496	0.84981	0.64673	1.14775
superscaffold35	77836	77864	0.86141	0.84732	0.63019	1.14467
superscaffold35	77864	78121	0.85872	0.84551	0.61172	1.14318
superscaffold35	78121	78634	0.85612	0.84392	0.59145	1.14256
superscaffold35	78634	78755	0.85364	0.84171	0.56616	1.14630
superscaffold35	78755	78842	0.85009	0.83909	0.53906	1.14698
superscaffold35	78842	79139	0.84861	0.83756	0.52518	1.15277
superscaffold35	79139	79165	0.84821	0.83686	0.51746	1.15862
superscaffold35	79165	79222	0.84874	0.83653	0.51112	1.16584
superscaffold35	79222	79375	0.84915	0.83624	0.50535	1.18407
superscaffold35	79375	79376	0.84599	0.83497	0.48456	1.19006
superscaffold35	79376	79635	0.84359	0.83331	0.47505	1.20003
superscaffold35	79635	79760	0.84013	0.83006	0.45271	1.21373
superscaffold35	79760	79954	0.83951	0.82844	0.43715	1.24313
superscaffold35	79954	79980	0.84670	0.82626	0.42056	1.30302
superscaffold35	79980	80099	0.84948	0.82390	0.40970	1.42198
superscaffold35	80099	80112	0.83805	0.81896	0.36625	1.47123
superscaffold35	80112	80339	0.82892	0.81417	0.32555	1.52268
superscaffold35	80339	80496	0.77737	0.79646	0.18053	1.38350
superscaffold35	80496	80530	0.64915	0.74303	0.07193	1.13564
superscaffold35	80530	81665	0.50358	0.55050	0.05124	0.91337
superscaffold35	81665	81870	0.27291	0.15956	0.00373	0.84351
superscaffold35	81870	82119	0.18963	0.10968	0.00288	0.79145
superscaffold35	82119	82218	0.14738	0.09131	0.00276	0.71589
superscaffold35	82218	82901	0.11597	0.07908	0.00257	0.44743
superscaffold35	82901	82956	0.11085	0.07688	0.00250	0.41362
superscaffold35	82956	83209	0.10666	0.07490	0.00247	0.38813
superscaffold35	83209	83485	0.10555	0.07428	0.00247	0.38227
superscaffold35	83485	83512	0.10511	0.07406	0.00247	0.38211
superscaffold35	83512	83538	0.10469	0.07400	0.00247	0.38039
superscaffold35	83538	83749	0.10447	0.07376	0.00245	0.37844
superscaffold35	83749	83926	0.10435	0.07348	0.00245	0.37844
superscaffold35	83926	84317	0.10462	0.07350	0.00245	0.38057
superscaffold35	84317	84580	0.10989	0.07449	0.00246	0.41362
superscaffold35	84580	85011	0.13538	0.07870	0.00257	0.84217
superscaffold35	85011	85081	0.34965	0.12093	0.00362	1.39012
superscaffold35	85081	85090	0.56961	0.24864	0.00553	1.49262
superscaffold35	85090	85112	0.76941	0.97851	0.00858	1.52926
superscaffold35	85112	85122	0.94676	1.08591	0.01681	1.56003
superscaffold35	85122	85439	1.11063	1.13964	0.19229	1.57901
superscaffold35	85439	85810	1.14736	1.15258	0.56796	1.58426
superscaffold35	85810	86055	1.15001	1.15280	0.64392	1.57901
superscaffold35	86055	86223	1.15024	1.15280	0.68739	1.57694
superscaffold35	86223	86272	1.15035	1.15277	0.70505	1.57479
superscaffold35	86272	86400	1.15243	1.15293	0.72363	1.57570
superscaffold35	86400	86642	1.15395	1.15397	0.73278	1.57694
superscaffold35	86642	86754	1.15502	1.15403	0.73867	1.57605
superscaffold35	86754	86822	1.15505	1.15397	0.74350	1.57570
superscaffold35	86822	87020	1.15509	1.15403	0.74350	1.57605
superscaffold35	87020	87351	1.15598	1.15417	0.74740	1.57886
superscaffold35	87351	87893	1.16574	1.15828	0.77767	1.59539
superscaffold35	87893	88047	1.17812	1.16153	0.79620	1.64303
superscaffold35	88047	88534	1.18325	1.16241	0.79710	1.66473
superscaffold35	88534	88602	1.14395	1.15102	0.31204	1.64510
superscaffold35	88602	88726	1.10345	1.13568	0.12306	1.63346
superscaffold35	88726	88905	1.06169	1.11786	0.07032	1.62882
superscaffold35	88905	89617	1.04223	1.11033	0.05811	1.62882
superscaffold35	89617	89649	1.22381	1.17091	0.09318	2.58391
superscaffold35	89649	89777	1.41218	1.24455	0.24800	2.81902
superscaffold35	89777	89954	1.62031	1.37170	0.74791	2.95912
superscaffold35	89954	89967	1.77258	1.53411	0.86759	3.17530
superscaffold35	89967	90145	1.90476	1.86766	0.96095	3.32086
superscaffold35	90145	90166	1.97231	1.99313	1.00103	3.37365
superscaffold35	90166	90263	2.04069	2.08084	1.04584	3.42680
superscaffold35	90263	90291	2.08620	2.12167	1.07658	3.52517
superscaffold35	90291	90432	2.13009	2.16285	1.09716	3.62114
superscaffold35	90432	90488	2.14811	2.17613	1.10697	3.63862
superscaffold35	90488	90499	2.15692	2.18205	1.11323	3.64544
superscaffold35	90499	90798	2.16853	2.19318	1.11845	3.65994
superscaffold35	90798	90805	2.16679	2.19145	1.11571	3.65994
superscaffold35	90805	90870	2.16527	2.19009	1.11033	3.66367
superscaffold35	90870	90871	2.16320	2.18620	1.10630	3.66367
superscaffold35	90871	90984	2.16190	2.18620	1.10100	3.67066
superscaffold35	90984	91249	1.96199	2.07757	0.33252	3.28335
superscaffold35	91249	91907	0.69168	0.35785	0.28988	1.87278
superscaffold35	91907	92082	0.57886	0.34527	0.28946	1.64439
superscaffold35	92082	92120	0.48930	0.33917	0.28910	1.50735
superscaffold35	92120	93195	0.39589	0.33445	0.28876	1.26420
superscaffold35	93195	93623	0.35403	0.33196	0.28574	0.49428
superscaffold35	93623	96339	0.33760	0.33097	0.28542	0.43488
superscaffold35	96339	96570	0.33757	0.33096	0.28563	0.43390
superscaffold35	96570	97341	0.33747	0.33092	0.28574	0.43366
superscaffold35	97341	97705	0.33733	0.33090	0.28574	0.43186
superscaffold35	97705	97735	0.33723	0.33083	0.28574	0.43175
superscaffold35	97735	98030	0.33702	0.33076	0.28574	0.43044
superscaffold35	98030	98389	0.33695	0.33074	0.28574	0.42990
superscaffold35	98389	98716	0.33728	0.33073	0.28585	0.43064
superscaffold35	98716	98776	0.33724	0.33072	0.28585	0.43048
superscaffold35	98776	98780	0.33794	0.33073	0.28591	0.43235
superscaffold35	98780	99593	0.33795	0.33072	0.28592	0.43235
superscaffold35	99593	99708	0.34009	0.33073	0.28594	0.43412
superscaffold35	99708	99834	0.34143	0.33073	0.28594	0.43562
superscaffold35	99834	99877	0.34209	0.33072	0.28592	0.43574
superscaffold35	99877	100114	0.34298	0.33072	0.28592	0.43707
superscaffold35	100114	100217	0.34323	0.33070	0.28591	0.43707
superscaffold35	100217	100501	0.34143	0.33059	0.28559	0.43562
superscaffold35	100501	100526	0.34035	0.33052	0.28545	0.43412
superscaffold35	100526	100747	0.33842	0.33030	0.28542	0.43044
superscaffold35	100747	100748	0.33814	0.33025	0.28542	0.42851
superscaffold35	100748	101037	0.33639	0.33000	0.28432	0.42454
superscaffold35	101037	101208	0.33555	0.32980	0.28407	0.42183
superscaffold35	101208	101642	0.33529	0.32967	0.28342	0.42126
superscaffold35	101642	102022	0.33486	0.32947	0.28270	0.42035
superscaffold35	102022	102218	0.33443	0.32934	0.28234	0.41985
superscaffold35	102218	102358	0.33429	0.32923	0.28190	0.41781
superscaffold35	102358	102442	0.33406	0.32887	0.28128	0.41736
superscaffold35	102442	102457	0.33401	0.32882	0.28103	0.41728
superscaffold35	102457	102481	0.33367	0.32868	0.28032	0.41702
superscaffold35	102481	103251	0.33338	0.32855	0.27988	0.41608
superscaffold35	103251	103341	0.33283	0.32839	0.27860	0.41506
superscaffold35	103341	103515	0.33253	0.32824	0.27833	0.41407
superscaffold35	103515	103691	0.33219	0.32814	0.27791	0.41269
superscaffold35	103691	103710	0.33206	0.32810	0.27780	0.41252
superscaffold35	103710	103727	0.33186	0.32800	0.27741	0.41211
superscaffold35	103727	103775	0.33186	0.32798	0.27727	0.41211
superscaffold35	103775	103983	0.33176	0.32796	0.27655	0.41211
superscaffold35	103983	104044	0.33153	0.32774	0.27606	0.41160
superscaffold35	104044	104104	0.33137	0.32755	0.27587	0.41160
superscaffold35	104104	104261	0.33110	0.32746	0.27566	0.41025
superscaffold35	104261	104262	0.33078	0.32738	0.27510	0.40941
superscaffold35	104262	104585	0.33044	0.32720	0.27470	0.40726
superscaffold35	104585	105817	0.33026	0.32709	0.27470	0.40666
superscaffold35	105817	105856	0.32943	0.32657	0.27204	0.40341
superscaffold35	105856	106418	0.32870	0.32622	0.27049	0.40111
superscaffold35	106418	106426	0.32845	0.32578	0.26687	0.39969
superscaffold35	106426	106459	0.32719	0.32551	0.26344	0.39714
superscaffold35	106459	106514	0.32584	0.32482	0.25881	0.39444
superscaffold35	106514	109492	0.32518	0.32451	0.25481	0.39014
superscaffold35	109492	109583	0.32286	0.32365	0.24660	0.38894
superscaffold35	109583	109849	0.32051	0.32323	0.23111	0.38777
superscaffold35	109849	109941	0.31817	0.32264	0.20262	0.38612
superscaffold35	109941	110574	0.31624	0.32197	0.17998	0.38421
superscaffold35	110574	110821	0.31445	0.32143	0.15355	0.38272
superscaffold35	110821	110890	0.31235	0.32076	0.13250	0.38026
superscaffold35	110890	110959	0.31011	0.32011	0.11349	0.37832
superscaffold35	110959	111054	0.30831	0.31967	0.10684	0.37735
superscaffold35	111054	111260	0.30578	0.31895	0.09463	0.37501
superscaffold35	111260	111994	0.30380	0.31840	0.08876	0.37418
superscaffold35	111994	112036	0.30212	0.31793	0.08565	0.37303
superscaffold35	112036	112289	0.30053	0.31741	0.07802	0.37210
superscaffold35	112289	112759	0.29991	0.31720	0.07396	0.37210
