Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold54	6935653	7158951	 191.18168	 191.08435	 181.74387	 201.12900
superscaffold54	7113925	7357599	 101.76989	 101.71004	  97.28571	 106.40900
superscaffold54	7307361	7531698	 154.13929	 154.05364	 147.14620	 161.59911
superscaffold54	7482922	7781832	 138.08926	 137.97085	 129.85536	 147.19313
superscaffold54	7711257	8021530	 154.92053	 154.80724	 147.49897	 162.98180
superscaffold54	7955847	8243685	 152.86083	 152.58748	 143.44651	 163.54363
superscaffold54	8187172	8425515	 155.63445	 155.47421	 146.78292	 165.25129
superscaffold54	8392639	8561965	 187.64538	 187.56588	 178.22122	 197.85428
superscaffold54	8537259	8718067	 140.62104	 140.60780	 134.56993	 147.17764
superscaffold54	8674602	8845576	 142.04004	 141.96601	 136.37194	 148.10352
superscaffold54	8813929	8952388	 110.01398	 109.84924	 105.16372	 115.70571
superscaffold54	8920494	9043209	 137.79497	 137.73996	 131.88236	 144.03937
superscaffold54	9014576	9169308	 101.63404	 101.57281	  97.58950	 105.87323
superscaffold54	9139207	9318255	  99.73583	  99.67458	  95.64227	 103.91051
superscaffold54	9287188	9440446	 146.95884	 146.85401	 140.17151	 154.14346
superscaffold54	9413398	9557832	 129.69747	 129.61986	 124.16072	 135.60098
superscaffold54	9525585	9672477	 103.24991	 103.15626	  99.32411	 107.63469
superscaffold54	9647409	9801819	 143.85318	 143.86857	 136.86482	 151.07613
superscaffold54	9766680	9929453	 151.39400	 151.32321	 144.50319	 158.58281
superscaffold54	9900941	10072845	 158.13233	 158.07940	 150.69604	 165.81230
superscaffold54	10034625	10219525	 118.20577	 118.16116	 112.67082	 123.93896
superscaffold54	10180649	10571362	  88.24789	  88.17617	  84.24316	  92.61838
superscaffold54	10510927	10756735	  97.58693	  97.50657	  92.86506	 102.79783
superscaffold54	10715574	10909389	 145.65810	 145.56937	 139.08882	 152.72875
superscaffold54	10878490	11096385	 138.54365	 138.48541	 132.81901	 144.53435
superscaffold54	11044495	11317350	 134.97645	 134.73849	 128.01555	 143.22920
superscaffold54	11265247	11492538	 206.79827	 206.56035	 195.29647	 219.43836
superscaffold54	11450399	11650695	 205.69184	 205.52549	 196.81123	 215.28328
superscaffold54	11613154	11774854	 238.37210	 238.28169	 226.23236	 250.77221
superscaffold54	11750010	11897003	 227.32244	 227.18970	 215.28342	 240.16704
superscaffold54	11868972	12029249	 219.84321	 219.78562	 208.98850	 230.94395
superscaffold54	12013724	12134408	 223.01296	 222.84475	 212.40761	 234.52701
superscaffold54	12100261	12299394	 142.71431	 142.64422	 136.07748	 149.37552
superscaffold54	12263181	12512864	  89.60869	  89.60054	  86.08640	  93.25280
superscaffold54	12445829	12692910	  84.22376	  84.18779	  80.62199	  87.88344
superscaffold54	12646118	12894997	 165.72203	 165.62763	 158.12431	 173.88176
superscaffold54	12853375	13064948	 189.52536	 189.44754	 180.41687	 199.45472
superscaffold54	13017557	13294597	 121.28836	 121.17584	 115.07393	 128.35652
superscaffold54	13227919	13484191	  95.72428	  95.67132	  92.22272	  99.48195
superscaffold54	13432212	13658335	 117.45542	 117.42709	 113.01691	 121.99451
superscaffold54	13613916	13813902	  88.36581	  88.35637	  84.68118	  92.31911
superscaffold54	13776504	13963665	 148.19440	 148.18891	 142.86206	 153.47853
superscaffold54	13928736	14099149	 139.43635	 139.42135	 134.19205	 144.67687
superscaffold54	14072717	14227014	  85.42745	  85.39641	  82.21380	  88.70382
superscaffold54	14202538	14410143	 121.69304	 121.58340	 116.72461	 127.09414
superscaffold54	14357727	14605699	 113.61246	 113.54137	 108.61861	 119.03816
superscaffold54	14550713	14815552	  88.95540	  88.70037	  84.54406	  95.10194
superscaffold54	14775421	14996151	  96.96525	  96.94520	  93.16188	 100.94258
superscaffold54	14947430	15194118	  98.92347	  98.88022	  94.97210	 103.06048
superscaffold54	15145567	15399781	  77.22752	  77.21012	  73.87900	  80.65543
superscaffold54	15348531	15585738	 102.35297	 102.33292	  98.49011	 106.35326
superscaffold54	15544195	15731791	 106.22310	 106.20014	 102.63946	 110.01427
superscaffold54	15689144	15883388	 116.71338	 116.67908	 112.32226	 121.29977
superscaffold54	15841478	16075600	 123.06595	 122.74270	 114.21071	 133.63096
superscaffold54	16027547	16235869	 110.63080	 110.53096	 103.19295	 118.67636
superscaffold54	16189054	16371087	  71.01751	  70.96759	  67.73567	  74.46754
superscaffold54	16371109	16379085	   4.02684	   3.94175	   2.80167	   5.79289
