ChrZ	15200000	15400000	superscaffold26	15200000	15400000	188598	77764	15384563	15384664	1976	944
ChrZ	15400000	15600000	superscaffold26	15400000	15600000	183979	76061	15450020	15450290	6026	2691
ChrZ	15600000	15800000	superscaffold26	15600000	15800000	184845	69562	15797356	15797597	1634	643
ChrZ	15800000	16000000	superscaffold26	15800000	16000000	188823	74538	15906329	15906491	2562	1169
ChrZ	16000000	16200000	superscaffold26	16000000	16200000	189985	74035	16106056	16106221	0	0
ChrZ	16200000	16400000	superscaffold26	16200000	16400000	183379	69334	16399661	16399828	3810	1662
ChrZ	16400000	16600000	superscaffold26	16400000	16600000	189070	76934	16578315	16578645	1281	621
ChrZ	16600000	16800000	superscaffold26	16600000	16800000	134065	52684	16780686	16780988	3093	1389
ChrZ	16800000	17000000	superscaffold26	16800000	17000000	189753	73943	0	0	0	0
ChrZ	17000000	17200000	superscaffold26	17000000	17200000	184595	71694	17120989	17121675	7356	3144
ChrZ	17200000	17400000	superscaffold26	17200000	17400000	186411	70899	17268637	17268788	6673	2923
ChrZ	17400000	17600000	superscaffold26	17400000	17600000	187287	71189	17536088	17536422	587	271
ChrZ	17600000	17800000	superscaffold26	17600000	17800000	182752	69607	17772749	17772914	855	391
ChrZ	17800000	18000000	superscaffold26	17800000	18000000	179780	65826	17977691	17977853	1083	501
ChrZ	18000000	18200000	superscaffold26	18000000	18200000	186530	67855	18129598	18129763	426	157
ChrZ	18200000	18400000	superscaffold26	18200000	18400000	191161	72207	18366460	18366560	3112	1293
ChrZ	18400000	18600000	superscaffold26	18400000	18600000	188863	70880	0	0	0	0
ChrZ	18600000	18800000	superscaffold26	18600000	18800000	185419	68837	18786363	18786528	1041	520
ChrZ	18800000	19000000	superscaffold26	18800000	19000000	179789	65470	18977435	18978158	1	0
ChrZ	19000000	19200000	superscaffold26	19000000	19200000	190155	68709	0	0	0	0
ChrZ	19200000	19400000	superscaffold26	19200000	19400000	191356	73098	19398628	19398694	8217	3540
ChrZ	19400000	19600000	superscaffold26	19400000	19600000	188098	72232	19595759	19595932	1704	800
ChrZ	19600000	19800000	superscaffold26	19600000	19800000	192021	71390	19798309	19798369	447	186
ChrZ	19800000	20000000	superscaffold26	19800000	20000000	186148	72266	19953218	19953383	610	290
ChrZ	20000000	20200000	superscaffold26	20000000	20200000	191350	77534	20172705	20172866	2289	1011
ChrZ	20200000	20400000	superscaffold26	20200000	20400000	187895	72705	20234075	20234241	8150	3367
ChrZ	20400000	20600000	superscaffold26	20400000	20600000	187902	72417	20563531	20563838	6345	2625
ChrZ	20600000	20800000	superscaffold26	20600000	20800000	184708	75828	20798608	20798773	1683	793
ChrZ	20800000	21000000	superscaffold26	20800000	21000000	188959	74414	20998469	20998585	6062	2659
ChrZ	21000000	21200000	superscaffold26	21000000	21200000	190106	76181	21056927	21057083	1756	727
ChrZ	21200000	21400000	superscaffold26	21200000	21400000	187858	74487	21339777	21340287	0	0
ChrZ	21400000	21600000	superscaffold26	21400000	21600000	185405	72925	21595195	21595360	1779	772
ChrZ	21600000	21800000	superscaffold26	21600000	21800000	189045	74940	21790614	21790769	1403	605
ChrZ	21800000	22000000	superscaffold26	21800000	22000000	190455	71010	21896803	21896968	103	43
ChrZ	22000000	22200000	superscaffold26	22000000	22200000	187042	66308	0	0	0	0
ChrZ	22200000	22400000	superscaffold26	22200000	22400000	180571	66591	22362303	22362468	0	0
ChrZ	22400000	22600000	superscaffold26	22400000	22600000	181978	67464	22581589	22581811	4041	1655
ChrZ	22600000	22800000	superscaffold26	22600000	22800000	188400	75144	22786806	22786971	2877	1375
ChrZ	22800000	23000000	superscaffold26	22800000	23000000	185487	77427	0	0	0	0
ChrZ	23000000	23200000	superscaffold26	23000000	23200000	189287	68477	23185817	23185979	5931	2441
ChrZ	23200000	23400000	superscaffold26	23200000	23400000	192414	75107	23379923	23380088	0	0
ChrZ	23400000	23600000	superscaffold26	23400000	23600000	191118	76366	23557331	23557496	0	0
ChrZ	23600000	23800000	superscaffold26	23600000	23800000	180508	68569	23799018	23799089	523	228
ChrZ	23800000	24000000	superscaffold26	23800000	24000000	187157	68527	23997588	23997765	722	339
ChrZ	24000000	24200000	superscaffold26	24000000	24200000	186081	67591	24197448	24197538	3717	1580
ChrZ	24200000	24400000	superscaffold26	24200000	24400000	185771	69050	24332476	24332608	8066	3341
ChrZ	24400000	24600000	superscaffold26	24400000	24600000	189133	70343	24534289	24534439	5367	2295
ChrZ	24600000	24800000	superscaffold26	24600000	24800000	186207	72884	0	0	0	0
ChrZ	24800000	25000000	superscaffold26	24800000	25000000	191375	77460	24957566	24957677	4089	1840
ChrZ	25000000	25310599	superscaffold26	25000000	25310599	292099	122134	25201965	25202130	0	0
ChrZ	25310599	25689844	superscaffold54	16000000	16379243	349053	124421	16270466	16271204	1839	747
ChrZ	25689842	25889844	superscaffold54	15800000	16000000	189532	81211	15907905	15908070	0	0
ChrZ	25889842	26089844	superscaffold54	15600000	15800000	190239	80405	15679356	15679535	8729	3961
ChrZ	26089842	26289844	superscaffold54	15400000	15600000	188249	76320	15552991	15553156	5286	2268
ChrZ	26289842	26489844	superscaffold54	15200000	15400000	191458	71003	15394918	15395104	4567	2114
ChrZ	26489842	26689844	superscaffold54	15000000	15200000	185995	69587	15199909	15200000	2413	1048
ChrZ	26689842	26889844	superscaffold54	14800000	15000000	167124	63951	14948196	14948626	1644	751
ChrZ	26889842	27089844	superscaffold54	14600000	14800000	189536	70548	14798461	14798536	3147	1334
ChrZ	27089842	27289844	superscaffold54	14400000	14600000	183973	73552	14500445	14500553	1089	432
ChrZ	27289842	27489844	superscaffold54	14200000	14400000	184985	74866	14270391	14270503	5691	2442
ChrZ	27489842	27689844	superscaffold54	14000000	14200000	191588	80175	14196999	14197149	291	118
ChrZ	27689842	27889844	superscaffold54	13800000	14000000	183183	70105	13972170	13972351	2181	951
ChrZ	27889842	28089844	superscaffold54	13600000	13800000	191733	70926	13722234	13722385	5451	2222
ChrZ	28089842	28289844	superscaffold54	13400000	13600000	189507	73189	13500319	13500497	7176	3018
ChrZ	28289842	28489844	superscaffold54	13200000	13400000	182840	73395	13395186	13395351	8160	3752
ChrZ	28489842	28689844	superscaffold54	13000000	13200000	190702	80820	13130971	13131136	0	0
ChrZ	28689842	28889844	superscaffold54	12800000	13000000	188552	76972	12950608	12950812	7065	3056
ChrZ	28889842	29089844	superscaffold54	12600000	12800000	179483	75551	12797717	12797761	2097	950
ChrZ	29089842	29289844	superscaffold54	12400000	12600000	188837	69472	12517371	12517524	4983	2075
ChrZ	29289842	29489844	superscaffold54	12200000	12400000	192857	77451	12277120	12277339	2355	988
ChrZ	29489842	29689844	superscaffold54	12000000	12200000	186886	83066	12197360	12198172	6875	2970
ChrZ	29689842	29889844	superscaffold54	11800000	12000000	184975	70009	11811379	11813556	12729	5292
ChrZ	29889842	30089844	superscaffold54	11600000	11800000	189779	72949	11648940	11649055	6174	2504
ChrZ	30089842	30289844	superscaffold54	11400000	11600000	185088	71087	11464586	11464655	2214	1027
ChrZ	30289842	30489844	superscaffold54	11200000	11400000	190513	70710	11397003	11397117	2406	1116
ChrZ	30489842	30689844	superscaffold54	11000000	11200000	178860	67891	11086160	11086274	633	267
ChrZ	30689842	30889844	superscaffold54	10800000	11000000	191457	75587	10994269	10994413	1284	591
ChrZ	30889842	31089844	superscaffold54	10600000	10800000	190699	74767	0	0	0	0
ChrZ	31089842	31289844	superscaffold54	10400000	10600000	184847	68613	10598638	10598749	111	49
ChrZ	31289842	31489844	superscaffold54	10200000	10400000	33927	13479	0	0	0	0
ChrZ	31489842	31689844	superscaffold54	10000000	10200000	189305	72880	10187884	10188171	1260	607
ChrZ	31689842	31889844	superscaffold54	9800000	10000000	192033	71001	9988852	9989037	783	349
ChrZ	31889842	32089844	superscaffold54	9600000	9800000	188635	70717	0	0	0	0
ChrZ	32089842	32289844	superscaffold54	9400000	9600000	187993	66516	9586457	9586613	0	0
ChrZ	32289842	32489844	superscaffold54	9200000	9400000	192811	69325	9308606	9308771	0	0
ChrZ	32489842	32689844	superscaffold54	9000000	9200000	190751	68860	9186419	9186584	0	0
ChrZ	32689842	32889844	superscaffold54	8800000	9000000	187927	70156	8937161	8937326	0	0
ChrZ	32889842	33089844	superscaffold54	8600000	8800000	186376	69306	8738875	8739025	3306	1330
ChrZ	33089842	33289844	superscaffold54	8400000	8600000	190785	76035	0	0	0	0
ChrZ	33289842	33489844	superscaffold54	8200000	8400000	185386	69084	8382004	8382279	1455	602
ChrZ	33489842	33689844	superscaffold54	8000000	8200000	186589	70867	8153981	8154146	993	508
ChrZ	33689842	33889844	superscaffold54	7800000	8000000	190932	73987	0	0	0	0
ChrZ	33889842	34089844	superscaffold54	7600000	7800000	190742	72896	7618917	7619082	0	0
ChrZ	34089842	34289844	superscaffold54	7400000	7600000	191480	75703	7417756	7417867	514	211
ChrZ	34289842	34489844	superscaffold54	7200000	7400000	190677	68300	7398605	7399193	813	362
ChrZ	34489842	34689844	superscaffold54	7000000	7200000	189119	73189	7035430	7035484	1242	556
ChrZ	34689842	34889844	superscaffold54	6800000	7000000	190645	69027	0	0	0	0
ChrZ	34889842	35089844	superscaffold54	6600000	6800000	190190	69470	0	0	0	0
ChrZ	35089842	35289844	superscaffold54	6400000	6600000	190414	70604	0	0	0	0
ChrZ	35289842	35489844	superscaffold54	6200000	6400000	187558	71951	6251699	6251864	0	0
ChrZ	35489842	35689844	superscaffold54	6000000	6200000	166603	68148	6064971	6065016	503	230
ChrZ	35689842	35889844	superscaffold54	5800000	6000000	190238	70967	5959284	5959369	757	323
ChrZ	35889842	36089844	superscaffold54	5600000	5800000	186242	65406	5789245	5789346	1735	704
ChrZ	36089842	36289844	superscaffold54	5400000	5600000	192572	70123	5593324	5593507	3878	1568
ChrZ	36289842	36489844	superscaffold54	5200000	5400000	191856	72223	5390462	5390582	1845	783
ChrZ	36489842	36689844	superscaffold54	5000000	5200000	186641	74234	5158691	5158856	7557	3281
ChrZ	36689842	36889844	superscaffold54	4800000	5000000	190311	73772	4982104	4982329	3627	1396
ChrZ	36889842	37089844	superscaffold54	4600000	4800000	194476	78301	4722178	4722538	2752	1226
ChrZ	37089842	37289844	superscaffold54	4400000	4600000	193423	76084	4472272	4472911	9468	3971
ChrZ	37289842	37489844	superscaffold54	4200000	4400000	189436	73928	4399013	4399109	2082	925
ChrZ	37489842	37689844	superscaffold54	4000000	4200000	188408	74775	4030436	4031174	0	0
ChrZ	37689842	37889844	superscaffold54	3800000	4000000	186092	76766	3817320	3817986	1215	637
ChrZ	37889842	38089844	superscaffold54	3600000	3800000	188999	70934	3788193	3788554	5111	2110
ChrZ	38089842	38289844	superscaffold54	3400000	3600000	190507	70896	0	0	0	0
ChrZ	38289842	38489844	superscaffold54	3200000	3400000	188685	71165	3348189	3348354	0	0
ChrZ	38489842	38689844	superscaffold54	3000000	3200000	189923	75633	3192873	3193044	960	421
ChrZ	38689842	38889844	superscaffold54	2800000	3000000	191706	71715	0	0	0	0
ChrZ	38889842	39089844	superscaffold54	2600000	2800000	191664	74404	2756385	2756550	357	140
ChrZ	39089842	39289844	superscaffold54	2400000	2600000	187519	71174	2530332	2530421	4724	2018
ChrZ	39289842	39489844	superscaffold54	2200000	2400000	193915	72979	2399024	2399179	6518	2867
ChrZ	39489842	39689844	superscaffold54	2000000	2200000	191130	71402	2109467	2109626	0	0
ChrZ	39689842	39889844	superscaffold54	1800000	2000000	193244	72971	0	0	0	0
ChrZ	39889842	40089844	superscaffold54	1600000	1800000	188645	68820	1734915	1735653	0	0
ChrZ	40089842	40289844	superscaffold54	1400000	1600000	189559	69180	1551759	1552497	0	0
ChrZ	40289842	40489844	superscaffold54	1200000	1400000	192167	70605	0	0	0	0
ChrZ	40489842	40689844	superscaffold54	1000000	1200000	192014	72331	0	0	0	0
ChrZ	40689842	40889844	superscaffold54	800000	1000000	192872	77225	845582	845701	561	259
ChrZ	40889842	41089844	superscaffold54	600000	800000	188900	75541	0	0	0	0
ChrZ	41089842	41289844	superscaffold54	400000	600000	193006	72161	554139	554294	232	103
ChrZ	41289842	41489844	superscaffold54	200000	400000	184353	65793	360415	360523	752	293
ChrZ	41489842	41689844	superscaffold54	0	200000	184246	66248	16241	16396	2466	962
ChrZ	41689842	41889842	superscaffold35	0	200000	178832	67148	63015	63223	2088	919
ChrZ	41889842	42089842	superscaffold35	200000	400000	187593	69996	293382	293577	2802	1138
ChrZ	42089842	42289842	superscaffold35	400000	600000	188400	72338	0	0	0	0
ChrZ	42289842	42489842	superscaffold35	600000	800000	180796	71041	710208	710355	3498	1508
ChrZ	42489842	42689842	superscaffold35	800000	1000000	189109	76383	993395	993476	1278	590
ChrZ	42689842	42889842	superscaffold35	1000000	1200000	193127	77774	1146849	1146969	1486	674
ChrZ	42889842	43089842	superscaffold35	1200000	1400000	186083	72195	1399811	1399920	995	442
ChrZ	43089842	43289842	superscaffold35	1400000	1600000	191976	75737	1507278	1507329	12155	5356
ChrZ	43289842	43489842	superscaffold35	1600000	1800000	191229	74172	1769596	1769653	4455	1925
ChrZ	43489842	43689842	superscaffold35	1800000	2000000	186613	74923	1882595	1883330	0	0
ChrZ	43689842	43889842	superscaffold35	2000000	2200000	195012	79145	2119467	2119752	1338	575
ChrZ	43889842	44089842	superscaffold35	2200000	2400000	191344	78542	2380289	2380414	4368	1874
ChrZ	44089842	44289842	superscaffold35	2400000	2600000	188868	78665	2555810	2555908	2658	1137
ChrZ	44289842	44489842	superscaffold35	2600000	2800000	192029	75890	2712799	2712910	2958	1176
ChrZ	44489842	44689842	superscaffold35	2800000	3000000	189616	79982	2917648	2917748	3114	1547
ChrZ	44689842	44889842	superscaffold35	3000000	3200000	194476	81886	0	0	0	0
ChrZ	44889842	45089842	superscaffold35	3200000	3400000	190025	74545	0	0	0	0
ChrZ	45089842	45289842	superscaffold35	3400000	3600000	192600	72528	0	0	0	0
ChrZ	45289842	45489842	superscaffold35	3600000	3800000	194256	75275	3785173	3785269	678	285
ChrZ	45489842	45689842	superscaffold35	3800000	4000000	190781	72731	3915684	3915812	9534	3978
ChrZ	45689842	45889842	superscaffold35	4000000	4200000	192110	74379	4068105	4068192	2109	919
ChrZ	45889842	46089842	superscaffold35	4200000	4400000	185235	70426	4294239	4294404	0	0
ChrZ	46089842	46315381	superscaffold35	4400000	4625539	217672	83392	4469584	4470343	759	438
ChrZ	46315381	46709558	superscaffold36	9000000	9394175	371893	139901	9191075	9191817	4031	1778
ChrZ	46709556	46909558	superscaffold36	8800000	9000000	192447	75524	8996625	8996718	2623	1180
ChrZ	46909556	47109558	superscaffold36	8600000	8800000	188164	76999	8793071	8793155	1983	969
ChrZ	47109556	47309558	superscaffold36	8400000	8600000	191997	70496	8568802	8568899	4210	1771
ChrZ	47309556	47509558	superscaffold36	8200000	8400000	194281	76622	0	0	0	0
ChrZ	47509556	47709558	superscaffold36	8000000	8200000	190270	75846	8105543	8105708	3328	1633
ChrZ	47709556	47909558	superscaffold36	7800000	8000000	190963	77650	7980770	7981026	1061	545
ChrZ	47909556	48109558	superscaffold36	7600000	7800000	188901	75883	7624596	7624761	0	0
ChrZ	48109556	48309558	superscaffold36	7400000	7600000	191003	76003	0	0	0	0
ChrZ	48309556	48509558	superscaffold36	7200000	7400000	195302	78879	7257345	7257467	2583	1176
ChrZ	48509556	48709558	superscaffold36	7000000	7200000	191671	78074	7195938	7196561	1974	943
ChrZ	48709556	48909558	superscaffold36	6800000	7000000	191790	76606	6976140	6976256	4680	2354
ChrZ	48909556	49109558	superscaffold36	6600000	6800000	187494	71928	0	0	0	0
ChrZ	49109556	49309558	superscaffold36	6400000	6600000	190001	72618	6567398	6567770	8114	3752
ChrZ	49309556	49509558	superscaffold36	6200000	6400000	187992	69917	6396563	6396659	3616	1509
ChrZ	49509556	49709558	superscaffold36	6000000	6200000	191678	73992	6194377	6194503	1456	653
ChrZ	49709556	49909558	superscaffold36	5800000	6000000	188943	73418	5991966	5992072	2585	1223
ChrZ	49909556	50109558	superscaffold36	5600000	5800000	191845	74878	5715756	5717316	1560	674
ChrZ	50109556	50309558	superscaffold36	5400000	5600000	195153	78089	0	0	0	0
ChrZ	50309556	50509558	superscaffold36	5200000	5400000	189725	77297	5370424	5370586	465	227
ChrZ	50509556	50709558	superscaffold36	5000000	5200000	190435	74545	5162985	5163086	1590	688
ChrZ	50709556	50909558	superscaffold36	4800000	5000000	189125	76013	4979698	4979826	3929	1776
ChrZ	50909556	51109558	superscaffold36	4600000	4800000	190420	76132	4790827	4790920	2402	1059
ChrZ	51109556	51309558	superscaffold36	4400000	4600000	186443	73676	4516508	4517105	597	260
ChrZ	51309556	51509558	superscaffold36	4200000	4400000	193064	80898	0	0	0	0
ChrZ	51509556	51709558	superscaffold36	4000000	4200000	189706	80786	4134902	4135067	2781	1189
ChrZ	51709556	51909558	superscaffold36	3800000	4000000	191119	77308	3995884	3995988	2757	1211
ChrZ	51909556	52109558	superscaffold36	3600000	3800000	188277	72815	3687421	3687618	735	316
ChrZ	52109556	52309558	superscaffold36	3400000	3600000	175575	66071	3511887	3511983	1377	603
ChrZ	52309556	52509558	superscaffold36	3200000	3400000	179817	66382	0	0	0	0
ChrZ	52509556	52709558	superscaffold36	3000000	3200000	183261	66318	0	0	0	0
ChrZ	52709556	52909558	superscaffold36	2800000	3000000	179221	63134	2980128	2980293	303	144
ChrZ	52909556	53109558	superscaffold36	2600000	2800000	178132	62805	2733364	2733512	660	260
ChrZ	53109556	53309558	superscaffold36	2400000	2600000	184214	64981	2523719	2523884	0	0
ChrZ	53309556	53509558	superscaffold36	2200000	2400000	183396	65537	2336073	2336238	0	0
ChrZ	53509556	53709558	superscaffold36	2000000	2200000	130016	48587	0	0	0	0
ChrZ	53709556	53909558	superscaffold36	1800000	2000000	144278	57538	1910038	1910090	780	365
ChrZ	53909556	54109558	superscaffold36	1600000	1800000	94489	35496	1792601	1792679	1336	592
ChrZ	54109556	54309558	superscaffold36	1400000	1600000	0	0	0	0	0	0
ChrZ	54309556	54509558	superscaffold36	1200000	1400000	0	0	0	0	0	0
ChrZ	54509556	54709558	superscaffold36	1000000	1200000	128717	48414	1099126	1099213	1169	553
ChrZ	54709556	54909558	superscaffold36	800000	1000000	186353	74147	999640	999807	8000	3650
ChrZ	54909556	55109558	superscaffold36	600000	800000	138887	56163	798007	798231	224	96
ChrZ	55109556	55309558	superscaffold36	400000	600000	130507	53547	0	0	0	0
ChrZ	55309556	55509558	superscaffold36	200000	400000	185798	71658	361959	362455	7731	3167
ChrZ	55509556	55709558	superscaffold36	0	200000	164586	64244	102788	102953	0	0
ChrZ	55709556	55909556	superscaffold62	0	200000	172872	65579	196195	196348	10732	4510
ChrZ	55909556	56109556	superscaffold62	200000	400000	188357	72362	359339	359932	2118	914
ChrZ	56109556	56309556	superscaffold62	400000	600000	54878	20664	457092	457178	1383	575
ChrZ	56309556	56509556	superscaffold62	600000	800000	147559	57417	726453	726618	0	0
ChrZ	56509556	56709556	superscaffold62	800000	1000000	184275	71075	937765	937870	2148	1047
ChrZ	56709556	56909556	superscaffold62	1000000	1200000	148287	56816	1086579	1086744	10	4
ChrZ	56909556	57109556	superscaffold62	1200000	1400000	56205	21108	0	0	0	0
ChrZ	57109556	57309556	superscaffold62	1400000	1600000	182873	70317	1490890	1490995	2038	1024
ChrZ	57309556	57509556	superscaffold62	1600000	1800000	153758	59504	0	0	0	0
ChrZ	57509556	57709556	superscaffold62	1800000	2000000	0	0	0	0	0	0
ChrZ	57709556	57909556	superscaffold62	2000000	2200000	0	0	0	0	0	0
ChrZ	57909556	58109556	superscaffold62	2200000	2400000	148841	54650	2395649	2395837	942	359
ChrZ	58109556	58309556	superscaffold62	2400000	2600000	184863	67544	2509183	2509228	8863	3423
ChrZ	58309556	58626847	superscaffold62	2600000	2917291	299613	116881	2909233	2909384	6048	2682
ChrZ	58626847	58826847	superscaffold67	0	200000	172590	65536	164131	164259	2896	1168
ChrZ	58826847	59026847	superscaffold67	200000	400000	184507	71175	0	0	0	0
ChrZ	59026847	59226847	superscaffold67	400000	600000	186830	75262	0	0	0	0
ChrZ	59226847	59426847	superscaffold67	600000	800000	123459	47573	704551	704722	2460	1033
ChrZ	59426847	59626847	superscaffold67	800000	1000000	0	0	0	0	0	0
ChrZ	59626847	59826847	superscaffold67	1000000	1200000	0	0	0	0	0	0
ChrZ	59826847	60026847	superscaffold67	1200000	1400000	0	0	0	0	0	0
ChrZ	60026847	60226847	superscaffold67	1400000	1600000	0	0	0	0	0	0
ChrZ	60226847	60426847	superscaffold67	1600000	1800000	0	0	0	0	0	0
ChrZ	60426847	60626847	superscaffold67	1800000	2000000	77144	30269	0	0	0	0
