Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold11	13944374	14260176	  61.28568	  61.22613	  58.72583	  64.14321
superscaffold11	14204600	14554742	  77.88965	  77.86364	  74.93387	  81.11284
superscaffold11	14517490	14709282	  62.40933	  62.39000	  60.08028	  64.81957
superscaffold11	14665467	14896072	  68.53980	  68.49227	  66.34193	  70.90530
superscaffold11	14839568	15088567	  68.46392	  68.43958	  66.05945	  70.95503
superscaffold11	15049622	15241847	  70.35188	  70.31869	  67.63912	  73.14054
superscaffold11	15202870	15367286	  76.99734	  76.96257	  74.22941	  79.96555
superscaffold11	15334663	15536723	 105.95719	 105.90429	 101.67308	 110.40109
superscaffold11	15498950	15734168	 144.39895	 144.36140	 139.35168	 149.65847
superscaffold11	15682099	15927159	 106.66700	 106.61932	 102.86750	 110.67815
superscaffold11	15870957	16063028	 155.54923	 155.53750	 149.88514	 161.47395
superscaffold11	16025892	16235369	 131.19200	 131.07184	 126.15636	 136.76431
superscaffold11	16190939	16424349	 115.07222	 114.99515	 110.98449	 119.49769
superscaffold11	16387674	16620272	 109.43895	 109.57103	 103.51437	 115.03694
superscaffold11	16584447	16819898	 110.87168	 110.85041	 107.11753	 114.64010
superscaffold11	16782543	17011225	 114.77824	 114.68359	 109.85574	 120.17907
superscaffold11	16964688	17228104	 129.51742	 129.40880	 124.58020	 134.97893
superscaffold11	17190674	17401271	 130.01623	 129.94566	 124.02905	 136.31761
superscaffold11	17358494	17587749	  94.69999	  94.64797	  90.55470	  99.38015
superscaffold11	17549142	17763169	  77.66984	  77.61049	  74.72411	  80.77181
superscaffold11	17719308	17951758	  88.17693	  88.10725	  85.06158	  91.60722
superscaffold11	17902573	18138455	  93.61078	  93.53699	  90.32352	  97.03330
superscaffold11	18084673	18336044	  74.05352	  74.06058	  71.42689	  76.71410
superscaffold11	18284232	18526653	  52.29987	  52.27598	  50.22357	  54.44933
superscaffold11	18486689	18723828	  69.60412	  69.61001	  66.79534	  72.38187
superscaffold11	18667616	18861543	  79.67629	  79.65312	  76.37100	  83.13555
superscaffold11	18833063	19024276	  64.25181	  64.23723	  61.86648	  66.80557
superscaffold11	18980678	19186951	  67.89800	  67.87733	  65.44119	  70.47596
superscaffold11	19154826	19357051	  54.66066	  54.63110	  51.98515	  57.49510
superscaffold11	19317230	19555205	  75.16918	  74.66940	  67.72007	  84.33570
superscaffold11	19493150	19678227	  89.33466	  89.28313	  85.76488	  93.21116
superscaffold11	19648156	19875571	  92.17604	  92.13414	  89.16608	  95.42088
superscaffold11	19815808	20082410	  79.05604	  79.05338	  75.72427	  82.60450
superscaffold11	20042302	20246212	  83.31639	  83.20395	  78.44910	  88.51059
superscaffold11	20207564	20426534	  97.62162	  97.46957	  92.55233	 103.55699
superscaffold11	20386824	20570873	  85.92283	  85.75839	  80.96230	  91.55084
superscaffold11	20531915	20748863	  58.72394	  58.72191	  55.92146	  61.70494
superscaffold11	20700324	20938465	  73.47081	  73.40583	  69.50944	  77.97279
superscaffold11	20888270	21100493	 121.70442	 121.66080	 116.84807	 126.64865
superscaffold11	21065285	21232508	  77.35877	  77.30042	  74.33109	  80.83606
superscaffold11	21199402	21409807	  58.22749	  58.20916	  55.52984	  61.09390
superscaffold11	21369956	21616823	 104.89684	 104.84201	  99.16746	 111.07558
superscaffold11	21561649	21837577	 156.16217	 155.91216	 147.84184	 165.30373
superscaffold11	21788751	22031669	 181.91709	 181.82707	 173.14721	 191.38164
superscaffold11	21991611	22216201	 140.24994	 140.15178	 134.78878	 145.85414
superscaffold11	22173282	22414384	 105.24650	 105.18328	 101.02687	 109.89323
superscaffold11	22358983	22670380	 121.70683	 121.61485	 114.78030	 129.31306
superscaffold11	22588427	22902814	  66.94218	  66.87927	  64.02176	  70.18762
superscaffold11	22839717	23086319	  66.08218	  66.08118	  63.41911	  68.81189
superscaffold11	23041517	23227727	  79.19899	  79.15749	  76.21366	  82.46673
superscaffold11	23194231	23372019	 109.66802	 109.61517	 104.58522	 115.20958
superscaffold11	23339345	23506967	 124.52630	 124.53261	 119.41324	 129.74227
superscaffold11	23468199	23694244	 108.36257	 108.33793	 104.22450	 112.49961
superscaffold11	23639712	23877079	 104.37146	 104.25574	  99.63797	 109.57095
superscaffold11	23838513	24052186	 120.75964	 120.77072	 116.04047	 125.36240
superscaffold11	24007464	24218729	 106.98956	 107.04375	 101.48345	 112.06563
superscaffold11	24176449	24391521	  80.23066	  80.15969	  76.43493	  84.42494
superscaffold11	24342135	24551666	 112.24451	 112.22451	 107.99899	 116.44662
superscaffold11	24518194	24750217	 150.65655	 150.43542	 144.09073	 158.23536
superscaffold11	24703946	24884747	 194.37366	 194.35600	 186.44660	 202.10687
superscaffold11	24854457	25034894	 151.44630	 151.36378	 144.54241	 158.82233
superscaffold11	24993587	25200726	 120.08812	 120.07655	 115.42508	 125.03063
superscaffold11	25163054	25336617	 119.96894	 119.96605	 115.21690	 125.04436
superscaffold11	25302085	25493580	 159.98902	 159.91243	 153.84622	 166.16186
superscaffold11	25442693	25656270	 133.67386	 133.50752	 127.36368	 140.70645
superscaffold11	25620711	25877510	 137.44116	 137.37562	 132.51530	 142.44798
superscaffold11	25818375	26096933	  98.99463	  98.95233	  95.42489	 102.61376
superscaffold11	26046513	26277019	  85.59263	  85.58228	  81.94317	  89.54011
superscaffold11	26239594	26510237	 126.12758	 126.06837	 121.38590	 131.02322
superscaffold11	26453593	26648569	 156.32651	 156.29440	 150.22617	 162.65396
superscaffold11	26617569	26795909	 153.62976	 153.61150	 147.88821	 159.72634
superscaffold11	26759990	26955446	  99.80131	  99.65531	  95.28574	 104.99940
superscaffold11	26914174	27126893	 113.58918	 113.48524	 108.61910	 119.19441
superscaffold11	27084959	27307620	 142.31968	 142.17000	 135.81599	 149.48094
superscaffold11	27260408	27443953	 194.00094	 193.96259	 184.99110	 203.09209
superscaffold11	27414837	27545658	 198.82304	 198.74026	 190.69842	 207.41669
superscaffold11	27520690	27680497	 210.22037	 210.26421	 201.66037	 219.11760
superscaffold11	27645697	27824272	 237.77174	 237.70120	 227.90003	 248.23278
superscaffold11	27777851	28008637	 165.67205	 165.59593	 157.35617	 175.04447
superscaffold11	27965270	28188074	 132.02511	 131.86221	 125.80899	 138.54531
superscaffold11	28132020	28333757	 156.84935	 156.77967	 150.00531	 164.18338
superscaffold11	28300645	28485550	 148.00535	 147.94170	 141.55028	 154.99082
superscaffold11	28444418	28627207	 181.73511	 181.67745	 174.54650	 189.06763
superscaffold11	28586514	28739832	 136.87899	 136.78683	 131.34655	 142.77690
superscaffold11	28706409	28884658	 130.12861	 130.11810	 125.86072	 134.57264
superscaffold11	28840643	29005515	 143.11680	 143.04435	 138.44056	 148.12030
superscaffold11	28978543	29117304	 212.41542	 211.90319	 198.05813	 229.60542
superscaffold11	29075167	29267958	 132.97760	 132.89004	 128.23479	 137.93116
superscaffold11	29225705	29422932	 136.41912	 136.32854	 131.44985	 141.61729
superscaffold11	29384990	29536188	 176.67721	 176.58902	 167.99702	 186.13749
superscaffold11	29500466	29673901	 280.95784	 280.85938	 267.76562	 295.60837
superscaffold11	29644830	29806080	 203.43514	 203.16845	 193.78091	 214.79148
superscaffold11	29764316	29944703	 230.49860	 230.25453	 219.15050	 243.54867
superscaffold11	29909393	30080291	 310.38357	 310.23881	 296.62705	 324.50100
superscaffold11	30049348	30199765	 259.10893	 258.97816	 247.63575	 271.58126
superscaffold11	30174866	30346553	 178.86741	 178.82914	 170.92874	 187.34170
superscaffold11	30308142	30477960	 199.90959	 199.78241	 190.42332	 210.62594
superscaffold11	30447203	30604661	 163.37739	 163.32099	 155.82687	 171.07083
superscaffold11	30572669	30706231	 234.08807	 233.89845	 224.09696	 244.56386
superscaffold11	30680380	30812479	 199.52370	 199.25877	 189.96537	 209.87404
superscaffold11	30791072	30945046	 168.01546	 167.84364	 159.61543	 177.06852
superscaffold11	30914146	31085400	 165.04832	 165.00528	 157.95699	 172.48817
superscaffold11	31050603	31190063	 191.42506	 191.39682	 183.49681	 199.93966
superscaffold11	31166797	31297944	 240.99451	 240.93385	 230.63299	 252.01004
superscaffold11	31265818	31441901	 200.69805	 200.57726	 191.88558	 209.52931
superscaffold11	31409804	31588549	 207.31131	 207.26190	 199.03530	 216.04100
superscaffold11	31552249	31735040	 177.56668	 177.47731	 169.39617	 186.60089
superscaffold11	31695857	31889698	 173.40003	 173.33541	 165.45628	 181.82411
superscaffold11	31858475	32044304	 201.67887	 201.61968	 192.60270	 210.91857
superscaffold11	32010052	32170735	 274.50814	 274.27983	 262.14577	 287.73637
superscaffold11	32144711	32348290	 198.40702	 198.06514	 185.80222	 212.49493
superscaffold11	32301516	32500422	 187.18082	 187.17579	 178.47872	 196.12186
superscaffold11	32453117	32643044	 122.95192	 122.76649	 115.54095	 131.94684
superscaffold11	32612908	32768996	 182.59345	 182.49381	 175.95695	 189.80574
superscaffold11	32735620	32909416	 195.97773	 195.97836	 188.22629	 203.85618
superscaffold11	32880939	33049274	 199.14691	 199.13717	 191.62227	 206.89443
superscaffold11	33005176	33173826	 180.80063	 180.74544	 173.77987	 187.81338
superscaffold11	33143037	33310332	 219.45570	 219.35878	 209.71710	 230.44450
superscaffold11	33280569	33434241	 211.59019	 211.38918	 202.63148	 221.46577
superscaffold11	33406142	33557750	 174.34561	 174.39177	 166.76404	 182.23279
superscaffold11	33525192	33674801	 252.47050	 252.40935	 242.17944	 263.30729
superscaffold11	33640940	33811733	 200.44588	 200.36023	 191.94285	 209.50438
superscaffold11	33770883	33942109	 247.26853	 247.11554	 237.64850	 257.37016
superscaffold11	33910350	34065956	 254.95393	 254.83183	 244.02529	 266.30295
superscaffold11	34036204	34194494	 258.41964	 258.25988	 247.98831	 269.60042
superscaffold11	34166903	34337934	 237.02485	 236.91255	 225.22631	 249.50008
superscaffold11	34292988	34473275	 167.40073	 167.29174	 159.34316	 175.89995
superscaffold11	34440466	34595858	 227.34106	 227.19979	 215.10309	 240.60790
superscaffold11	34552851	34733673	 213.73383	 213.65647	 204.15301	 224.11095
superscaffold11	34696826	34884173	 199.71759	 199.57292	 192.01856	 207.73017
superscaffold11	34843294	34980084	 320.58841	 320.23474	 304.53263	 338.68785
superscaffold11	34949891	35122843	 252.22427	 252.18409	 241.22949	 263.60841
superscaffold11	35083533	35254664	 258.05617	 257.95628	 247.31108	 269.40674
superscaffold11	35221949	35371479	 246.90437	 246.82236	 235.42558	 258.83693
superscaffold11	35338784	35504467	 200.09619	 199.96785	 191.06868	 209.56479
superscaffold11	35466660	35658377	 132.14148	 132.07729	 127.70000	 137.04280
superscaffold11	35620658	35791512	 117.90786	 117.89115	 113.82480	 122.07639
superscaffold11	35763012	35906193	 140.64116	 140.56627	 135.46293	 146.34784
superscaffold11	35887069	36050273	 141.95443	 141.89566	 136.52622	 147.82098
superscaffold11	36003390	36176425	 153.66920	 153.59003	 147.85481	 159.90313
superscaffold11	36151345	36270826	 224.97673	 224.92715	 213.46842	 237.36270
superscaffold11	36250954	36352914	 237.57562	 237.50622	 226.03504	 249.54441
superscaffold11	36331806	36444411	 227.40100	 227.38338	 217.54776	 237.36989
superscaffold11	36420516	36546352	 145.47251	 145.45364	 140.49153	 150.82492
superscaffold11	36525619	36650296	 129.47556	 129.40636	 125.03979	 134.29087
superscaffold11	36622284	36740242	 166.53194	 166.45754	 160.29248	 173.03690
superscaffold11	36717435	36831772	 149.48217	 149.44190	 142.58370	 156.65840
superscaffold11	36809732	36913401	 145.67179	 145.63510	 140.18542	 151.37607
superscaffold11	36891678	36991503	 199.37102	 199.27489	 190.52513	 208.85139
superscaffold11	36974311	37065405	 150.63198	 150.56313	 145.81727	 155.98491
superscaffold11	37044699	37142197	 176.85769	 176.75104	 170.16914	 184.11106
superscaffold11	37121973	37222244	 199.90224	 199.73583	 193.02459	 207.29269
superscaffold11	37203389	37298635	 182.37855	 182.31474	 175.86622	 189.38110
superscaffold11	37279292	37383007	 188.36229	 188.28786	 182.03094	 195.02630
superscaffold11	37360066	37462309	 241.46389	 241.18292	 230.69564	 253.07336
superscaffold11	37440974	37549184	 179.38732	 179.32567	 172.49746	 186.47106
superscaffold11	37525868	37667577	 150.04119	 149.99925	 145.63651	 154.65621
superscaffold11	37640799	37757273	 145.57353	 145.46520	 140.69037	 150.97823
superscaffold11	37729921	37863408	 184.77116	 184.73680	 178.12101	 191.54019
superscaffold11	37835327	37983690	 179.40086	 179.32095	 171.63984	 187.72539
superscaffold11	37950605	38129452	 137.02858	 136.98515	 131.57621	 142.62007
superscaffold11	38092772	38254463	 135.11048	 135.11082	 131.26344	 139.11685
superscaffold11	38225941	38351028	 150.22417	 150.18793	 145.83695	 154.80193
superscaffold11	38330821	38463493	 142.12184	 142.06535	 137.13551	 147.27706
superscaffold11	38436899	38568387	 138.60993	 138.55272	 133.42466	 144.02268
superscaffold11	38547715	38681419	 158.73969	 158.56342	 151.93994	 166.76768
superscaffold11	38648521	38809345	 177.33917	 177.35023	 170.24542	 184.79103
superscaffold11	38785424	38927310	 163.14039	 163.04875	 157.37176	 169.07492
superscaffold11	38902212	39056641	 112.33456	 112.33823	 108.84940	 115.90793
superscaffold11	39016377	39173806	 104.71704	 104.73378	 101.32704	 107.96543
superscaffold11	39151379	39309144	 107.03594	 107.03493	 103.51775	 110.61719
superscaffold11	39282007	39436276	 101.87336	 101.82155	  98.63405	 105.43753
superscaffold11	39400229	39569348	 130.58780	 130.51418	 126.04977	 135.49810
superscaffold11	39534082	39696583	 120.00959	 120.05752	 115.94417	 124.12886
superscaffold11	39670697	39808295	 141.10910	 141.10490	 136.35837	 145.79507
superscaffold11	39783889	39921287	 139.86815	 139.82116	 134.68915	 145.36521
superscaffold11	39896233	40034411	 182.09314	 181.87517	 171.69382	 193.61480
superscaffold11	40007977	40140875	 172.54633	 172.54078	 165.63003	 179.59197
superscaffold11	40120478	40249436	 216.71164	 216.72424	 205.44388	 228.54027
superscaffold11	40223950	40386943	 214.29409	 214.06703	 203.17449	 225.92842
superscaffold11	40359165	40501515	 231.25672	 231.17174	 220.45960	 243.40265
superscaffold11	40467220	40644624	 179.32693	 179.32761	 170.21283	 188.96160
superscaffold11	40594093	40750861	 183.60690	 183.51952	 175.12071	 192.53262
superscaffold11	40726226	40856882	 170.70864	 170.64747	 164.68326	 177.27237
superscaffold11	40830009	40978945	 182.12085	 182.09314	 175.21047	 189.31547
superscaffold11	40951657	41100491	 145.46218	 145.29270	 138.44853	 153.15574
superscaffold11	41063531	41234784	 169.56714	 169.54181	 162.66370	 176.52909
superscaffold11	41198799	41367873	 174.76341	 174.67174	 166.93801	 183.17642
superscaffold11	41337630	41489240	 170.75928	 170.67054	 163.50438	 178.38163
superscaffold11	41463280	41604526	 159.49527	 159.43297	 152.55794	 166.57512
superscaffold11	41570694	41713472	 194.54512	 194.40771	 186.72977	 203.14117
superscaffold11	41713484	41821175	 175.57798	 175.43918	 165.76103	 185.95819
