Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold93	41390	41551	0.48282	0.43775	0.27112	0.94726
superscaffold93	41551	41565	0.47447	0.43448	0.26790	0.90850
superscaffold93	41565	41572	0.46639	0.43192	0.26672	0.87202
superscaffold93	41572	41723	0.45619	0.42881	0.26340	0.80304
superscaffold93	41723	41761	0.45168	0.42713	0.26471	0.77642
superscaffold93	41761	42631	0.44817	0.42556	0.26481	0.74952
superscaffold93	42631	42647	0.44894	0.42603	0.26672	0.74952
superscaffold93	42647	42826	0.44940	0.42623	0.26692	0.74887
superscaffold93	42826	42904	0.44880	0.42590	0.26673	0.74437
superscaffold93	42904	43069	0.44736	0.42507	0.26481	0.74211
superscaffold93	43069	43075	0.44617	0.42419	0.26239	0.73866
superscaffold93	43075	43425	0.44488	0.42393	0.25965	0.73235
superscaffold93	43425	43621	0.44004	0.42242	0.24398	0.71833
superscaffold93	43621	43809	0.43495	0.42051	0.22542	0.70966
superscaffold93	43809	43834	0.43111	0.41896	0.19669	0.70393
superscaffold93	43834	44353	0.42878	0.41834	0.17877	0.69757
superscaffold93	44353	44428	0.42815	0.41808	0.16922	0.69757
superscaffold93	44428	44624	0.42703	0.41763	0.14756	0.69753
superscaffold93	44624	45237	0.42682	0.41740	0.14604	0.69804
superscaffold93	45237	45588	0.43278	0.41837	0.14203	0.72359
superscaffold93	45588	45713	0.45323	0.42216	0.14604	1.00635
superscaffold93	45713	45733	0.47951	0.42755	0.14739	1.23971
superscaffold93	45733	45840	0.50626	0.43399	0.14892	1.32584
superscaffold93	45840	45846	0.53234	0.44112	0.15103	1.38432
superscaffold93	45846	45976	0.55683	0.44765	0.15509	1.41359
superscaffold93	45976	46171	0.58656	0.45652	0.16920	1.44156
superscaffold93	46171	46259	0.61345	0.46559	0.17184	1.47320
superscaffold93	46259	46288	0.64417	0.47726	0.17184	1.51762
superscaffold93	46288	46530	0.68149	0.49258	0.19327	1.56745
superscaffold93	46530	46541	0.75086	0.54766	0.21019	1.64993
superscaffold93	46541	46936	0.82536	0.65942	0.22620	1.74586
superscaffold93	46936	47023	1.03290	1.06331	0.29953	2.17954
superscaffold93	47023	47316	1.29958	1.31389	0.36711	2.55185
superscaffold93	47316	47394	1.41614	1.39469	0.39913	2.70817
superscaffold93	47394	47754	1.51648	1.46001	0.54635	2.83572
superscaffold93	47754	47958	1.57593	1.48896	0.62735	3.01463
superscaffold93	47958	47979	1.58183	1.49205	0.63103	3.05137
superscaffold93	47979	48063	1.58023	1.49127	0.62977	3.05137
superscaffold93	48063	48077	1.58401	1.49310	0.62895	3.09467
superscaffold93	48077	48343	1.57994	1.49132	0.62735	3.05137
superscaffold93	48343	48420	1.53996	1.47241	0.57409	2.92529
superscaffold93	48420	48455	1.50648	1.45035	0.49553	2.86245
superscaffold93	48455	48462	1.46759	1.42768	0.39883	2.80753
superscaffold93	48462	48485	1.42376	1.40395	0.33530	2.72137
superscaffold93	48485	48630	1.37152	1.37119	0.29367	2.64099
superscaffold93	48630	48634	1.31585	1.33279	0.27923	2.56358
superscaffold93	48634	48778	1.26984	1.30052	0.27211	2.48880
superscaffold93	48778	48813	1.23434	1.26432	0.26558	2.42662
superscaffold93	48813	48848	1.19293	1.23191	0.26055	2.38681
superscaffold93	48848	48908	1.15846	1.20467	0.25813	2.36169
superscaffold93	48908	49119	1.11957	1.16122	0.25576	2.26377
superscaffold93	49119	49265	1.07027	1.08709	0.24973	2.23101
superscaffold93	49265	49329	0.99460	0.94625	0.24187	2.19694
superscaffold93	49329	49485	0.89949	0.72147	0.23294	2.10031
superscaffold93	49485	49495	0.81584	0.62053	0.22568	2.03572
superscaffold93	49495	49531	0.73460	0.52111	0.21962	1.97405
superscaffold93	49531	49628	0.63287	0.45797	0.21041	1.80245
superscaffold93	49628	49699	0.54248	0.40062	0.18700	1.60378
superscaffold93	49699	50397	0.45660	0.35345	0.16785	1.26439
superscaffold93	50397	50504	0.43416	0.33702	0.16626	1.15369
superscaffold93	50504	50743	0.41469	0.32523	0.15433	1.02596
superscaffold93	50743	50812	0.40293	0.32102	0.15323	0.92875
superscaffold93	50812	50877	0.39580	0.31757	0.15717	0.87755
superscaffold93	50877	51195	0.39127	0.31591	0.16626	0.85174
superscaffold93	51195	51426	0.39120	0.31591	0.17663	0.84633
superscaffold93	51426	51548	0.39122	0.31564	0.19040	0.83795
superscaffold93	51548	51663	0.39226	0.31638	0.20344	0.83692
superscaffold93	51663	51859	0.39290	0.31717	0.20676	0.83134
superscaffold93	51859	52331	0.39345	0.31737	0.20874	0.83134
superscaffold93	52331	52481	0.39686	0.31842	0.21187	0.84233
superscaffold93	52481	52773	0.40406	0.32045	0.21714	0.86691
superscaffold93	52773	52866	0.42731	0.32444	0.22204	0.98326
superscaffold93	52866	52995	0.43449	0.32602	0.22308	1.04489
superscaffold93	52995	53058	0.42913	0.32434	0.22315	1.00627
superscaffold93	53058	53136	0.43517	0.32466	0.22390	1.06198
superscaffold93	53136	53271	0.42638	0.32268	0.22413	0.98326
superscaffold93	53271	53416	0.41445	0.31918	0.22385	0.91891
superscaffold93	53416	53531	0.40249	0.31396	0.22320	0.84553
superscaffold93	53531	53581	0.39222	0.30981	0.22301	0.80292
superscaffold93	53581	53889	0.38443	0.30728	0.22237	0.76832
superscaffold93	53889	53965	0.37794	0.30390	0.22174	0.74251
superscaffold93	53965	54203	0.37363	0.30101	0.22076	0.73707
superscaffold93	54203	55049	0.37010	0.29941	0.22063	0.73072
superscaffold93	55049	55167	0.36902	0.29864	0.22009	0.73072
superscaffold93	55167	55350	0.36829	0.29773	0.21962	0.73079
superscaffold93	55350	56379	0.36763	0.29707	0.21911	0.73224
superscaffold93	56379	56987	0.36716	0.29647	0.21828	0.73335
superscaffold93	56987	57009	0.36911	0.29616	0.21777	0.74211
superscaffold93	57009	57011	0.37092	0.29554	0.21739	0.74651
superscaffold93	57011	57203	0.37263	0.29517	0.21678	0.75634
superscaffold93	57203	57208	0.37762	0.29450	0.21641	0.77639
superscaffold93	57208	57339	0.38377	0.29440	0.21619	0.82212
superscaffold93	57339	57555	0.39342	0.29374	0.21578	0.95039
superscaffold93	57555	57671	0.38301	0.29183	0.20862	0.89819
superscaffold93	57671	57748	0.37257	0.28858	0.14933	0.82527
superscaffold93	57748	57788	0.36174	0.28639	0.05035	0.78531
superscaffold93	57788	57890	0.34670	0.28394	0.02541	0.75407
superscaffold93	57890	58067	0.32463	0.27926	0.01588	0.72716
superscaffold93	58067	58102	0.30106	0.27436	0.01087	0.67715
superscaffold93	58102	58329	0.28327	0.27016	0.00872	0.64792
superscaffold93	58329	58368	0.26953	0.26633	0.00772	0.62883
superscaffold93	58368	58390	0.25736	0.26292	0.00666	0.59496
superscaffold93	58390	58393	0.24417	0.26008	0.00525	0.54636
superscaffold93	58393	58642	0.22982	0.25588	0.00486	0.49023
superscaffold93	58642	58856	0.21997	0.25344	0.00407	0.45865
superscaffold93	58856	59064	0.21435	0.25104	0.00386	0.43727
superscaffold93	59064	59082	0.21015	0.24954	0.00367	0.42147
superscaffold93	59082	59097	0.20641	0.24829	0.00357	0.40062
superscaffold93	59097	59213	0.20228	0.24720	0.00354	0.38229
superscaffold93	59213	59274	0.19972	0.24617	0.00348	0.36859
superscaffold93	59274	59315	0.19790	0.24568	0.00348	0.34958
superscaffold93	59315	59369	0.19628	0.24516	0.00344	0.34339
superscaffold93	59369	59506	0.19433	0.24432	0.00343	0.33528
superscaffold93	59506	59606	0.19302	0.24395	0.00331	0.33204
superscaffold93	59606	59653	0.19196	0.24331	0.00323	0.32837
superscaffold93	59653	59654	0.19107	0.24320	0.00318	0.32664
superscaffold93	59654	59935	0.19024	0.24266	0.00318	0.32466
superscaffold93	59935	60224	0.18958	0.24249	0.00318	0.32413
superscaffold93	60224	60236	0.18930	0.24242	0.00318	0.32347
superscaffold93	60236	60237	0.18916	0.24238	0.00318	0.32331
superscaffold93	60237	60442	0.18914	0.24238	0.00318	0.32331
superscaffold93	60442	60679	0.18915	0.24240	0.00318	0.32322
superscaffold93	60679	61194	0.18918	0.24240	0.00318	0.32322
superscaffold93	61194	61207	0.18941	0.24246	0.00318	0.32322
superscaffold93	61207	61209	0.18959	0.24250	0.00318	0.32331
superscaffold93	61209	61329	0.18983	0.24258	0.00318	0.32288
superscaffold93	61329	61841	0.18991	0.24267	0.00318	0.32244
superscaffold93	61841	61872	0.19023	0.24304	0.00318	0.32244
superscaffold93	61872	62048	0.19073	0.24330	0.00317	0.32268
superscaffold93	62048	62088	0.19145	0.24360	0.00321	0.32316
superscaffold93	62088	62252	0.19195	0.24395	0.00321	0.32322
superscaffold93	62252	62299	0.19260	0.24417	0.00323	0.32347
superscaffold93	62299	62316	0.19314	0.24440	0.00323	0.32413
superscaffold93	62316	62367	0.19384	0.24464	0.00323	0.32454
superscaffold93	62367	62431	0.19446	0.24491	0.00331	0.32497
superscaffold93	62431	62432	0.19534	0.24531	0.00331	0.32629
superscaffold93	62432	62553	0.19602	0.24576	0.00323	0.32712
superscaffold93	62553	62717	0.19648	0.24593	0.00331	0.32740
superscaffold93	62717	62876	0.19653	0.24610	0.00331	0.32750
superscaffold93	62876	62893	0.19706	0.24625	0.00331	0.32793
superscaffold93	62893	63055	0.19770	0.24656	0.00331	0.32934
superscaffold93	63055	63211	0.19848	0.24678	0.00343	0.33059
superscaffold93	63211	63440	0.19954	0.24696	0.00343	0.33144
superscaffold93	63440	63597	0.20170	0.24740	0.00343	0.33398
superscaffold93	63597	63734	0.20250	0.24764	0.00343	0.33615
superscaffold93	63734	63921	0.20228	0.24769	0.00331	0.33768
superscaffold93	63921	63957	0.20225	0.24769	0.00331	0.33768
superscaffold93	63957	64108	0.20194	0.24780	0.00331	0.33615
superscaffold93	64108	64560	0.20295	0.24807	0.00343	0.33882
superscaffold93	64560	64663	0.21460	0.24935	0.00347	0.35345
superscaffold93	64663	64748	0.23361	0.25056	0.00354	0.61618
superscaffold93	64748	64771	0.26032	0.25281	0.00375	1.37943
superscaffold93	64771	64800	0.30608	0.25577	0.00407	1.75981
superscaffold93	64800	64897	0.36235	0.25941	0.00508	1.99544
superscaffold93	64897	64980	0.46378	0.26432	0.00708	2.43362
superscaffold93	64980	65073	0.62562	0.27026	0.01059	3.32133
superscaffold93	65073	65194	0.97871	0.27964	0.17144	5.08912
superscaffold93	65194	65266	1.11505	0.28186	0.20956	5.99644
superscaffold93	65266	65274	1.10196	0.28101	0.20927	6.08240
superscaffold93	65274	65281	1.06728	0.27941	0.20798	6.10795
superscaffold93	65281	65357	1.03023	0.27793	0.20389	6.15362
superscaffold93	65357	65701	0.32917	0.26248	0.15517	1.66401
superscaffold93	65701	66102	0.26854	0.26027	0.15153	0.36501
superscaffold93	66102	66112	0.26393	0.25992	0.15169	0.35012
superscaffold93	66112	66233	0.26045	0.25934	0.15153	0.34451
superscaffold93	66233	66272	0.25924	0.25932	0.15236	0.34349
superscaffold93	66272	66523	0.25811	0.25914	0.15216	0.34128
superscaffold93	66523	66567	0.25741	0.25911	0.15236	0.34025
superscaffold93	66567	66717	0.25671	0.25902	0.15277	0.33768
superscaffold93	66717	66985	0.25647	0.25890	0.15277	0.33615
superscaffold93	66985	68025	0.25609	0.25870	0.15277	0.33573
superscaffold93	68025	68333	0.25607	0.25863	0.15288	0.33573
superscaffold93	68333	68667	0.25612	0.25862	0.15344	0.33528
superscaffold93	68667	68754	0.25692	0.25890	0.15670	0.33604
superscaffold93	68754	71021	0.25708	0.25888	0.15786	0.33615
superscaffold93	71021	71148	0.25686	0.25868	0.15781	0.33599
superscaffold93	71148	71177	0.25667	0.25861	0.15682	0.33528
superscaffold93	71177	71707	0.25652	0.25847	0.15623	0.33528
superscaffold93	71707	72485	0.25655	0.25846	0.15623	0.33568
superscaffold93	72485	73340	0.25646	0.25833	0.15552	0.33599
superscaffold93	73340	73748	0.25667	0.25830	0.15591	0.33733
superscaffold93	73748	73945	0.25744	0.25853	0.15623	0.33935
superscaffold93	73945	74466	0.25849	0.25894	0.15666	0.34375
superscaffold93	74466	74506	0.25991	0.25914	0.15666	0.34881
superscaffold93	74506	75397	0.26128	0.25958	0.15761	0.36238
superscaffold93	75397	75540	0.26262	0.26008	0.15666	0.38431
superscaffold93	75540	75881	0.26411	0.26028	0.15623	0.46735
superscaffold93	75881	75920	0.26853	0.26091	0.15591	0.52896
superscaffold93	75920	76027	0.27244	0.26154	0.15666	0.54727
superscaffold93	76027	76292	0.27674	0.26272	0.15666	0.56073
superscaffold93	76292	76293	0.28711	0.26524	0.15921	0.58457
superscaffold93	76293	76372	0.29438	0.26672	0.16387	0.59699
superscaffold93	76372	76534	0.30449	0.26894	0.16463	0.60827
superscaffold93	76534	76583	0.31867	0.27264	0.17173	0.61903
superscaffold93	76583	76666	0.33395	0.27725	0.17845	0.63161
superscaffold93	76666	76668	0.35203	0.28333	0.18306	0.65026
superscaffold93	76668	77027	0.37050	0.29033	0.19212	0.66534
superscaffold93	77027	77036	0.39128	0.30018	0.19505	0.68574
superscaffold93	77036	77136	0.41019	0.31885	0.20010	0.70493
superscaffold93	77136	77190	0.42708	0.46434	0.20620	0.71170
superscaffold93	77190	77192	0.44564	0.51612	0.21143	0.71737
superscaffold93	77192	77303	0.46341	0.53082	0.21808	0.71916
superscaffold93	77303	77440	0.48041	0.53996	0.22416	0.72738
superscaffold93	77440	77583	0.49727	0.54712	0.23026	0.74220
superscaffold93	77583	77948	0.51175	0.55197	0.23530	0.75117
superscaffold93	77948	78320	0.53185	0.55816	0.24126	0.79258
superscaffold93	78320	78336	0.56069	0.56592	0.25194	0.90173
superscaffold93	78336	78671	0.58930	0.57427	0.27004	0.94747
superscaffold93	78671	78763	0.60126	0.57761	0.28287	0.96680
superscaffold93	78763	78888	0.60865	0.57905	0.29148	0.97322
superscaffold93	78888	79109	0.61879	0.58125	0.31621	0.99319
superscaffold93	79109	79356	0.63274	0.58445	0.47794	1.01426
superscaffold93	79356	80115	0.64358	0.58602	0.49345	1.04959
superscaffold93	80115	80132	0.61086	0.57824	0.38926	1.00681
superscaffold93	80132	80162	0.58029	0.56935	0.10064	0.95411
superscaffold93	80162	80248	0.55276	0.56125	0.05610	0.84978
superscaffold93	80248	80375	0.53316	0.55611	0.04745	0.76477
superscaffold93	80375	80393	0.52451	0.55257	0.04632	0.70993
superscaffold93	80393	81335	0.51561	0.54989	0.04489	0.66722
superscaffold93	81335	81360	0.52819	0.55124	0.05524	0.67260
superscaffold93	81360	81376	0.53984	0.55271	0.09942	0.68013
superscaffold93	81376	81576	0.55405	0.55410	0.34394	0.68508
superscaffold93	81576	81752	0.56058	0.55489	0.39840	0.68508
superscaffold93	81752	81871	0.56310	0.55519	0.41411	0.68409
superscaffold93	81871	81874	0.56157	0.55513	0.41555	0.68118
superscaffold93	81874	81886	0.56203	0.55480	0.42206	0.67898
superscaffold93	81886	81926	0.56227	0.55467	0.42426	0.67722
superscaffold93	81926	82145	0.56038	0.55456	0.42481	0.67347
superscaffold93	82145	82266	0.55661	0.55388	0.42080	0.66780
superscaffold93	82266	82335	0.55344	0.55335	0.41782	0.66502
superscaffold93	82335	82530	0.54947	0.55301	0.41017	0.66120
superscaffold93	82530	82798	0.54761	0.55272	0.39905	0.65815
superscaffold93	82798	82801	0.54439	0.55195	0.38459	0.65379
superscaffold93	82801	82925	0.54277	0.55150	0.37024	0.65124
superscaffold93	82925	83271	0.53988	0.55069	0.30656	0.64963
superscaffold93	83271	83715	0.53914	0.55042	0.24829	0.64954
superscaffold93	83715	83910	0.53919	0.55046	0.24729	0.64954
superscaffold93	83910	84080	0.54080	0.55092	0.33823	0.64994
superscaffold93	84080	84100	0.54304	0.55150	0.36327	0.65098
superscaffold93	84100	84162	0.54532	0.55197	0.38922	0.65407
superscaffold93	84162	84485	0.54760	0.55272	0.40007	0.65649
superscaffold93	84485	85034	0.55032	0.55308	0.42206	0.65815
superscaffold93	85034	85366	0.55111	0.55329	0.42481	0.65874
superscaffold93	85366	85816	0.55188	0.55360	0.42874	0.66222
superscaffold93	85816	85924	0.55427	0.55430	0.43429	0.66780
superscaffold93	85924	85930	0.55596	0.55465	0.43801	0.67073
superscaffold93	85930	85975	0.55893	0.55560	0.44266	0.67509
superscaffold93	85975	86770	0.56334	0.55642	0.44809	0.68473
superscaffold93	86770	86804	0.57425	0.55742	0.45265	0.75453
superscaffold93	86804	86900	0.58315	0.55852	0.45526	1.03200
superscaffold93	86900	86962	0.59107	0.55909	0.45948	1.17593
superscaffold93	86962	87271	0.59781	0.55982	0.46313	1.24460
superscaffold93	87271	87538	0.60956	0.56069	0.46427	1.40081
superscaffold93	87538	87777	0.59865	0.55990	0.45454	1.31474
superscaffold93	87777	87796	0.58296	0.55865	0.42481	1.17187
superscaffold93	87796	87847	0.55925	0.55666	0.12167	0.78013
superscaffold93	87847	88422	0.53387	0.55347	0.08899	0.67648
superscaffold93	88422	88767	0.48284	0.54294	0.04942	0.65470
superscaffold93	88767	88896	0.37247	0.50979	0.01840	0.63896
superscaffold93	88896	88910	0.26460	0.12724	0.01109	0.62567
superscaffold93	88910	88969	0.16067	0.10084	0.00713	0.59653
superscaffold93	88969	90087	0.08288	0.08554	0.00575	0.16488
superscaffold93	90087	90545	0.08274	0.08554	0.00575	0.16407
superscaffold93	90545	90730	0.08283	0.08568	0.00575	0.16407
superscaffold93	90730	91221	0.08283	0.08575	0.00584	0.16407
