Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold67	281500	281651	0.09380	0.08443	0.00378	0.22673
superscaffold67	281651	281686	0.09377	0.08439	0.00378	0.22696
superscaffold67	281686	281941	0.09365	0.08429	0.00378	0.22706
superscaffold67	281941	281955	0.09373	0.08429	0.00376	0.22742
superscaffold67	281955	281964	0.09374	0.08429	0.00374	0.22714
superscaffold67	281964	281992	0.09376	0.08426	0.00374	0.22742
superscaffold67	281992	282016	0.09360	0.08391	0.00356	0.22742
superscaffold67	282016	282312	0.09345	0.08390	0.00356	0.22742
superscaffold67	282312	282313	0.09355	0.08391	0.00356	0.22829
superscaffold67	282313	282384	0.09354	0.08385	0.00352	0.22878
superscaffold67	282384	282621	0.09348	0.08385	0.00352	0.22829
superscaffold67	282621	283513	0.09371	0.08390	0.00352	0.22944
superscaffold67	283513	283649	0.09387	0.08385	0.00352	0.23151
superscaffold67	283649	284627	0.09458	0.08388	0.00369	0.23563
superscaffold67	284627	284631	0.09805	0.08461	0.00369	0.24395
superscaffold67	284631	284656	0.09958	0.08537	0.00374	0.26847
superscaffold67	284656	284843	0.10156	0.08588	0.00376	0.29569
superscaffold67	284843	284975	0.10504	0.08674	0.00376	0.33151
superscaffold67	284975	285209	0.10942	0.08784	0.00382	0.38338
superscaffold67	285209	285334	0.11538	0.08979	0.00384	0.42213
superscaffold67	285334	285527	0.12325	0.09225	0.00395	0.44651
superscaffold67	285527	285538	0.13432	0.09601	0.00408	0.46725
superscaffold67	285538	285786	0.14780	0.10189	0.00438	0.48858
superscaffold67	285786	286020	0.16505	0.10856	0.00474	0.51805
superscaffold67	286020	286033	0.18251	0.11788	0.00525	0.53314
superscaffold67	286033	286252	0.20353	0.13863	0.00541	0.54782
superscaffold67	286252	286307	0.22775	0.16994	0.00560	0.56765
superscaffold67	286307	286366	0.24989	0.19015	0.00596	0.58836
superscaffold67	286366	286427	0.27822	0.21942	0.00615	0.62106
superscaffold67	286427	286453	0.30833	0.29684	0.00724	0.71845
superscaffold67	286453	286454	0.33409	0.36399	0.00802	0.89993
superscaffold67	286454	286878	0.36185	0.39636	0.00836	1.08619
superscaffold67	286878	286881	0.42792	0.41850	0.00975	1.58250
superscaffold67	286881	287077	0.49653	0.43817	0.01297	2.06999
superscaffold67	287077	287310	0.57246	0.45013	0.02006	2.44939
superscaffold67	287310	287492	0.71784	0.46508	0.09276	3.19741
superscaffold67	287492	288128	0.78146	0.46986	0.16735	3.41938
superscaffold67	288128	288135	0.57180	0.44673	0.12691	2.77493
superscaffold67	288135	296877	0.39155	0.42981	0.07942	0.60501
superscaffold67	296877	297162	0.39506	0.43330	0.08685	0.60539
superscaffold67	297162	297166	0.39946	0.43600	0.09626	0.60614
superscaffold67	297166	297744	0.40346	0.43910	0.10558	0.60713
superscaffold67	297744	298112	0.40806	0.44135	0.11449	0.60787
superscaffold67	298112	298115	0.41250	0.44375	0.12199	0.61096
superscaffold67	298115	298124	0.41901	0.44658	0.14043	0.61632
superscaffold67	298124	298259	0.42503	0.44933	0.15357	0.61920
superscaffold67	298259	298274	0.43062	0.45211	0.15920	0.62098
superscaffold67	298274	299100	0.43657	0.45502	0.16597	0.62992
superscaffold67	299100	299524	0.44212	0.45874	0.17185	0.64294
superscaffold67	299524	299630	0.44634	0.46060	0.17703	0.64392
superscaffold67	299630	299776	0.44935	0.46242	0.18101	0.64452
superscaffold67	299776	299790	0.45273	0.46447	0.18446	0.64580
superscaffold67	299790	300207	0.45628	0.46629	0.19211	0.64645
superscaffold67	300207	300268	0.45912	0.46736	0.19828	0.64676
superscaffold67	300268	300347	0.46152	0.46889	0.20719	0.64785
superscaffold67	300347	300436	0.46403	0.47032	0.21272	0.64792
superscaffold67	300436	300910	0.46567	0.47149	0.22046	0.64792
superscaffold67	300910	302213	0.46873	0.47280	0.23563	0.65347
superscaffold67	302213	302216	0.47244	0.47488	0.25495	0.65783
superscaffold67	302216	302599	0.47467	0.47596	0.26891	0.65952
superscaffold67	302599	302733	0.47731	0.47731	0.28468	0.66400
superscaffold67	302733	303369	0.47999	0.47859	0.29684	0.66710
superscaffold67	303369	303375	0.48126	0.47969	0.30407	0.66738
superscaffold67	303375	303630	0.48191	0.48009	0.30629	0.66738
superscaffold67	303630	303913	0.48274	0.48041	0.31115	0.66738
superscaffold67	303913	303975	0.48364	0.48138	0.31338	0.66883
superscaffold67	303975	304031	0.48390	0.48172	0.31505	0.66883
superscaffold67	304031	304524	0.48448	0.48192	0.31698	0.66925
superscaffold67	304524	305055	0.48520	0.48241	0.32179	0.67056
superscaffold67	305055	305795	0.48655	0.48318	0.32697	0.67266
superscaffold67	305795	305986	0.48773	0.48384	0.32949	0.68144
superscaffold67	305986	306404	0.48893	0.48454	0.33065	0.68558
superscaffold67	306404	306407	0.49006	0.48552	0.33186	0.68752
superscaffold67	306407	306432	0.49108	0.48628	0.33224	0.69144
superscaffold67	306432	306575	0.49152	0.48667	0.33224	0.69439
superscaffold67	306575	307282	0.49239	0.48797	0.33280	0.69522
superscaffold67	307282	308645	0.49495	0.48909	0.33779	0.70326
superscaffold67	308645	308956	0.50268	0.49276	0.35206	0.73422
superscaffold67	308956	310100	0.51071	0.49665	0.36451	0.77788
superscaffold67	310100	310206	0.51330	0.49807	0.36537	0.78955
superscaffold67	310206	311453	0.51624	0.49932	0.36723	0.79368
superscaffold67	311453	311840	0.51807	0.50007	0.36880	0.80133
superscaffold67	311840	312438	0.51952	0.50141	0.36916	0.80449
superscaffold67	312438	312835	0.52305	0.50242	0.37052	0.81810
superscaffold67	312835	313373	0.52069	0.50234	0.36723	0.81409
superscaffold67	313373	313619	0.51723	0.50121	0.36040	0.80449
superscaffold67	313619	313741	0.51305	0.49922	0.33542	0.80095
superscaffold67	313741	314486	0.50680	0.49698	0.16988	0.79798
superscaffold67	314486	314495	0.48547	0.48992	0.14060	0.78400
superscaffold67	314495	314497	0.46697	0.48295	0.13060	0.75458
superscaffold67	314497	314505	0.44529	0.47516	0.12364	0.73314
superscaffold67	314505	314785	0.42553	0.46752	0.11860	0.69950
superscaffold67	314785	315232	0.40336	0.45798	0.11225	0.67266
superscaffold67	315232	315610	0.37394	0.44005	0.10555	0.65283
superscaffold67	315610	315719	0.34778	0.41154	0.09942	0.64111
superscaffold67	315719	315878	0.32938	0.35433	0.09597	0.64392
superscaffold67	315878	315883	0.29970	0.17406	0.09206	0.62864
superscaffold67	315883	316035	0.26956	0.16255	0.08650	0.60787
superscaffold67	316035	316121	0.23331	0.15460	0.08090	0.58583
superscaffold67	316121	316555	0.19531	0.14710	0.07132	0.55124
superscaffold67	316555	317357	0.16197	0.14175	0.05189	0.49601
superscaffold67	317357	317410	0.14864	0.13920	0.03814	0.45414
superscaffold67	317410	317680	0.13626	0.13723	0.02805	0.20704
superscaffold67	317680	318316	0.13121	0.13626	0.02532	0.19492
superscaffold67	318316	318885	0.13102	0.13629	0.02568	0.19444
superscaffold67	318885	319107	0.13102	0.13629	0.02602	0.19432
superscaffold67	319107	319121	0.13111	0.13644	0.02612	0.19432
superscaffold67	319121	319498	0.13105	0.13644	0.02653	0.19424
superscaffold67	319498	319952	0.13121	0.13649	0.02760	0.19432
superscaffold67	319952	320811	0.13136	0.13654	0.02823	0.19444
superscaffold67	320811	320839	0.13176	0.13665	0.02916	0.19492
superscaffold67	320839	321030	0.13187	0.13669	0.02961	0.19492
superscaffold67	321030	321109	0.13253	0.13681	0.03025	0.19522
superscaffold67	321109	321380	0.13286	0.13689	0.03051	0.19579
superscaffold67	321380	321708	0.13315	0.13708	0.03084	0.19597
superscaffold67	321708	321718	0.13337	0.13723	0.03316	0.19669
superscaffold67	321718	321862	0.13356	0.13730	0.03458	0.19755
superscaffold67	321862	321864	0.13349	0.13738	0.03474	0.19755
superscaffold67	321864	322517	0.13349	0.13748	0.03474	0.19750
superscaffold67	322517	322848	0.13316	0.13749	0.03474	0.19669
superscaffold67	322848	323503	0.13308	0.13749	0.03474	0.19669
superscaffold67	323503	323599	0.13323	0.13755	0.03490	0.19755
superscaffold67	323599	323724	0.13321	0.13755	0.03474	0.19767
superscaffold67	323724	323751	0.13345	0.13766	0.03553	0.19794
superscaffold67	323751	323754	0.13374	0.13776	0.03566	0.19799
superscaffold67	323754	323970	0.13374	0.13776	0.03578	0.19799
superscaffold67	323970	324206	0.13380	0.13778	0.03583	0.19799
superscaffold67	324206	325499	0.13381	0.13783	0.03583	0.19808
superscaffold67	325499	326638	0.13411	0.13789	0.03812	0.19887
superscaffold67	326638	326835	0.14028	0.13895	0.04219	0.21581
superscaffold67	326835	327012	0.14607	0.13978	0.04718	0.41933
superscaffold67	327012	327134	0.15200	0.14079	0.05173	0.47479
superscaffold67	327134	327243	0.15874	0.14200	0.05559	0.50056
superscaffold67	327243	327454	0.16595	0.14326	0.06316	0.52100
superscaffold67	327454	327801	0.17309	0.14424	0.06974	0.53114
superscaffold67	327801	327966	0.18115	0.14533	0.07244	0.54613
superscaffold67	327966	328571	0.19317	0.14727	0.07801	0.56946
superscaffold67	328571	328812	0.23056	0.15284	0.08633	0.63654
superscaffold67	328812	328940	0.27768	0.16108	0.09649	0.67545
superscaffold67	328940	329346	0.33404	0.18366	0.10927	0.71479
superscaffold67	329346	329418	0.37713	0.44418	0.11279	0.73542
superscaffold67	329418	329446	0.40920	0.47540	0.11411	0.75770
superscaffold67	329446	329898	0.44373	0.49916	0.11527	0.76995
superscaffold67	329898	330188	0.48377	0.52326	0.11871	0.80570
superscaffold67	330188	330937	0.51722	0.54295	0.12248	0.84538
superscaffold67	330937	330939	0.56773	0.56107	0.12787	1.11655
superscaffold67	330939	331001	0.62320	0.58124	0.14050	1.30716
superscaffold67	331001	331734	0.67906	0.60164	0.42667	1.38161
superscaffold67	331734	331768	0.67723	0.60113	0.42667	1.37553
superscaffold67	331768	331881	0.67516	0.60076	0.42656	1.36642
superscaffold67	331881	331920	0.67347	0.60057	0.42656	1.35742
superscaffold67	331920	332401	0.67199	0.59995	0.42644	1.35362
superscaffold67	332401	332702	0.65750	0.59473	0.41930	1.30218
superscaffold67	332702	332760	0.64620	0.58911	0.40918	1.28049
superscaffold67	332760	332792	0.63224	0.58194	0.39875	1.22851
superscaffold67	332792	332970	0.62215	0.57799	0.39372	1.17955
superscaffold67	332970	333094	0.61017	0.57119	0.38161	1.13042
superscaffold67	333094	333504	0.59423	0.56304	0.36641	1.06115
superscaffold67	333504	334179	0.57498	0.55149	0.35559	0.97681
superscaffold67	334179	334209	0.56487	0.54395	0.34989	0.93528
superscaffold67	334209	334489	0.55699	0.53623	0.34734	0.92273
superscaffold67	334489	334574	0.55198	0.53094	0.34388	0.90767
superscaffold67	334574	334582	0.54727	0.52625	0.34255	0.90200
superscaffold67	334582	334588	0.54157	0.52100	0.34111	0.89140
superscaffold67	334588	334595	0.53696	0.51654	0.33749	0.87874
superscaffold67	334595	334724	0.53327	0.51187	0.33644	0.86459
superscaffold67	334724	334881	0.52772	0.50844	0.33464	0.83960
superscaffold67	334881	335173	0.52216	0.50496	0.33409	0.81846
superscaffold67	335173	335237	0.51477	0.49774	0.33283	0.79186
superscaffold67	335237	335802	0.50835	0.49298	0.33160	0.78071
superscaffold67	335802	336351	0.49932	0.48646	0.32893	0.75806
superscaffold67	336351	337040	0.48886	0.47726	0.32521	0.74413
superscaffold67	337040	337738	0.47777	0.46776	0.31905	0.72201
superscaffold67	337738	337812	0.46859	0.45875	0.31366	0.71263
superscaffold67	337812	338158	0.46066	0.45101	0.31195	0.69617
superscaffold67	338158	338318	0.45418	0.44405	0.30910	0.68721
superscaffold67	338318	338571	0.44690	0.43691	0.30612	0.67490
superscaffold67	338571	338880	0.44142	0.42989	0.30557	0.66363
superscaffold67	338880	338921	0.43886	0.42397	0.30413	0.65785
superscaffold67	338921	338990	0.43393	0.41933	0.30152	0.65283
superscaffold67	338990	339007	0.43046	0.41299	0.30152	0.64751
superscaffold67	339007	339015	0.42781	0.40873	0.30173	0.64134
superscaffold67	339015	339264	0.42525	0.40576	0.30173	0.63401
superscaffold67	339264	339299	0.42229	0.40165	0.30152	0.62405
superscaffold67	339299	339783	0.41999	0.39911	0.30152	0.61765
superscaffold67	339783	340193	0.41842	0.39741	0.29981	0.61312
superscaffold67	340193	340607	0.41752	0.39635	0.30152	0.61125
superscaffold67	340607	340712	0.41702	0.39542	0.30280	0.60771
superscaffold67	340712	340829	0.41613	0.39405	0.30155	0.60147
superscaffold67	340829	340845	0.41488	0.39244	0.30155	0.59412
superscaffold67	340845	340972	0.41352	0.39132	0.30154	0.58558
superscaffold67	340972	341069	0.41236	0.39051	0.30154	0.58236
superscaffold67	341069	341098	0.41139	0.39012	0.30173	0.57587
superscaffold67	341098	341774	0.40947	0.38970	0.30154	0.56961
superscaffold67	341774	341801	0.40860	0.38871	0.30154	0.56800
superscaffold67	341801	342042	0.40794	0.38765	0.30189	0.56624
superscaffold67	342042	342162	0.40727	0.38699	0.30409	0.56087
superscaffold67	342162	342363	0.40684	0.38681	0.30452	0.55806
superscaffold67	342363	343021	0.40624	0.38608	0.30553	0.55583
superscaffold67	343021	343562	0.40577	0.38580	0.30575	0.55241
superscaffold67	343562	343586	0.40522	0.38506	0.30599	0.55186
superscaffold67	343586	343587	0.40468	0.38476	0.30623	0.54937
superscaffold67	343587	344458	0.40350	0.38391	0.30612	0.54610
superscaffold67	344458	345035	0.40338	0.38386	0.30672	0.54511
superscaffold67	345035	345049	0.40311	0.38365	0.30703	0.54164
superscaffold67	345049	345221	0.40303	0.38360	0.30805	0.54099
superscaffold67	345221	345229	0.40295	0.38344	0.30862	0.54097
superscaffold67	345229	345538	0.40273	0.38321	0.30875	0.54001
superscaffold67	345538	346099	0.40255	0.38312	0.30937	0.53860
superscaffold67	346099	346352	0.40299	0.38317	0.30992	0.53860
superscaffold67	346352	346598	0.40292	0.38316	0.30992	0.53860
superscaffold67	346598	346601	0.40262	0.38306	0.30992	0.53794
superscaffold67	346601	347035	0.40232	0.38306	0.31028	0.53794
superscaffold67	347035	347504	0.40234	0.38306	0.31109	0.53817
superscaffold67	347504	347794	0.40225	0.38305	0.31109	0.53817
superscaffold67	347794	347978	0.40226	0.38290	0.31115	0.53817
superscaffold67	347978	348147	0.40208	0.38284	0.31115	0.53761
superscaffold67	348147	348261	0.40217	0.38284	0.31179	0.53740
superscaffold67	348261	348447	0.40221	0.38278	0.31223	0.53651
superscaffold67	348447	348694	0.40219	0.38278	0.31249	0.53600
superscaffold67	348694	349232	0.40231	0.38278	0.31275	0.53623
superscaffold67	349232	349389	0.40227	0.38272	0.31281	0.53623
superscaffold67	349389	349918	0.40214	0.38269	0.31281	0.53623
superscaffold67	349918	350093	0.40170	0.38257	0.31267	0.53497
superscaffold67	350093	350195	0.40150	0.38250	0.31267	0.53461
superscaffold67	350195	351112	0.40135	0.38250	0.31224	0.53460
superscaffold67	351112	351698	0.40120	0.38248	0.31224	0.53460
superscaffold67	351698	351789	0.40189	0.38257	0.31281	0.53541
superscaffold67	351789	351901	0.40208	0.38263	0.31328	0.53554
superscaffold67	351901	352108	0.40218	0.38265	0.31344	0.53600
superscaffold67	352108	352783	0.40246	0.38269	0.31382	0.53651
superscaffold67	352783	353497	0.40384	0.38290	0.31448	0.53867
superscaffold67	353497	353971	0.40645	0.38310	0.31503	0.54382
superscaffold67	353971	354508	0.40733	0.38306	0.31503	0.54499
superscaffold67	354508	354554	0.40529	0.38257	0.31404	0.54382
superscaffold67	354554	354673	0.40316	0.38206	0.31281	0.54001
superscaffold67	354673	354729	0.40153	0.38151	0.31112	0.53761
superscaffold67	354729	354914	0.40067	0.38100	0.31082	0.53651
superscaffold67	354914	355026	0.39956	0.38032	0.30981	0.53464
superscaffold67	355026	355271	0.39833	0.37936	0.30862	0.53214
superscaffold67	355271	355387	0.39703	0.37862	0.30672	0.53109
superscaffold67	355387	355461	0.39552	0.37759	0.30453	0.52919
superscaffold67	355461	356122	0.39465	0.37661	0.30348	0.52903
superscaffold67	356122	356456	0.39360	0.37559	0.30154	0.52810
superscaffold67	356456	356492	0.39263	0.37499	0.30090	0.52753
superscaffold67	356492	356795	0.39137	0.37381	0.29819	0.52714
superscaffold67	356795	357108	0.39009	0.37306	0.29553	0.52659
superscaffold67	357108	357380	0.38859	0.37172	0.29262	0.52506
superscaffold67	357380	357417	0.38819	0.37049	0.29080	0.52506
superscaffold67	357417	357458	0.38886	0.36956	0.28919	0.52560
superscaffold67	357458	357608	0.38735	0.36847	0.28593	0.52457
superscaffold67	357608	357616	0.38693	0.36757	0.28395	0.52397
superscaffold67	357616	357646	0.38359	0.36638	0.27947	0.52084
superscaffold67	357646	357655	0.37986	0.36553	0.27903	0.51811
superscaffold67	357655	357839	0.37775	0.36475	0.27804	0.51679
superscaffold67	357839	358270	0.37524	0.36354	0.27643	0.51361
superscaffold67	358270	358891	0.37151	0.36157	0.26953	0.51004
superscaffold67	358891	359071	0.36253	0.35802	0.25463	0.49847
superscaffold67	359071	359449	0.35206	0.35267	0.23427	0.48257
superscaffold67	359449	359944	0.34564	0.34996	0.22342	0.46923
superscaffold67	359944	360115	0.34226	0.34813	0.21714	0.46218
superscaffold67	360115	360144	0.33933	0.34702	0.21225	0.44522
superscaffold67	360144	360273	0.33679	0.34602	0.20723	0.43426
superscaffold67	360273	360449	0.33527	0.34486	0.20502	0.42791
superscaffold67	360449	360927	0.33389	0.34383	0.20341	0.42292
superscaffold67	360927	360943	0.33332	0.34339	0.20594	0.42097
superscaffold67	360943	360990	0.33261	0.34302	0.20594	0.41720
superscaffold67	360990	361167	0.33203	0.34253	0.20594	0.41594
superscaffold67	361167	361540	0.33173	0.34218	0.20681	0.41480
superscaffold67	361540	361716	0.33160	0.34203	0.20903	0.41354
superscaffold67	361716	361840	0.33195	0.34199	0.21225	0.41314
superscaffold67	361840	361857	0.33200	0.34185	0.21331	0.41257
superscaffold67	361857	361961	0.33217	0.34166	0.21502	0.41157
superscaffold67	361961	362613	0.33253	0.34152	0.21911	0.41014
superscaffold67	362613	362619	0.33255	0.34147	0.22058	0.40955
superscaffold67	362619	362712	0.33265	0.34143	0.22262	0.40869
superscaffold67	362712	363164	0.33299	0.34136	0.22553	0.40836
superscaffold67	363164	365021	0.33340	0.34137	0.22848	0.40807
superscaffold67	365021	365152	0.33365	0.34136	0.22877	0.40826
superscaffold67	365152	365369	0.33354	0.34130	0.22848	0.40807
superscaffold67	365369	365409	0.33358	0.34125	0.22949	0.40807
superscaffold67	365409	365876	0.33377	0.34126	0.23039	0.40836
superscaffold67	365876	366099	0.33358	0.34125	0.23039	0.40807
superscaffold67	366099	366484	0.33367	0.34130	0.23066	0.40807
superscaffold67	366484	366683	0.33370	0.34130	0.23130	0.40788
superscaffold67	366683	366804	0.33381	0.34130	0.23197	0.40788
superscaffold67	366804	367072	0.33378	0.34125	0.23197	0.40788
superscaffold67	367072	367075	0.33396	0.34130	0.23255	0.40807
superscaffold67	367075	367402	0.33439	0.34133	0.23305	0.40826
superscaffold67	367402	367663	0.33426	0.34125	0.23270	0.40807
superscaffold67	367663	368137	0.33392	0.34116	0.23241	0.40826
superscaffold67	368137	368332	0.33397	0.34115	0.23255	0.40826
superscaffold67	368332	368856	0.33388	0.34114	0.23241	0.40807
superscaffold67	368856	369951	0.33396	0.34114	0.23270	0.40807
superscaffold67	369951	369959	0.33442	0.34136	0.23439	0.40955
superscaffold67	369959	369987	0.33466	0.34149	0.23517	0.41027
superscaffold67	369987	370196	0.33473	0.34149	0.23602	0.41065
superscaffold67	370196	370624	0.33498	0.34153	0.23622	0.41194
superscaffold67	370624	370840	0.33511	0.34166	0.23651	0.41197
superscaffold67	370840	370894	0.33536	0.34182	0.23668	0.41287
superscaffold67	370894	370981	0.33554	0.34186	0.23668	0.41416
superscaffold67	370981	371465	0.33578	0.34194	0.23668	0.41531
superscaffold67	371465	371779	0.33660	0.34230	0.23755	0.41649
superscaffold67	371779	371995	0.33735	0.34255	0.23755	0.42070
superscaffold67	371995	372036	0.33769	0.34284	0.23787	0.42172
superscaffold67	372036	372796	0.33819	0.34306	0.23856	0.42385
superscaffold67	372796	372899	0.33981	0.34348	0.24019	0.43099
superscaffold67	372899	373157	0.34069	0.34368	0.24129	0.43779
superscaffold67	373157	373446	0.34330	0.34432	0.24418	0.45699
superscaffold67	373446	373450	0.34671	0.34523	0.24659	0.49971
superscaffold67	373450	373587	0.34897	0.34601	0.24705	0.52578
superscaffold67	373587	373980	0.35173	0.34662	0.24924	0.54797
superscaffold67	373980	374425	0.35493	0.34725	0.25082	0.57960
superscaffold67	374425	374476	0.35594	0.34747	0.25082	0.58690
superscaffold67	374476	374574	0.35679	0.34768	0.25082	0.59444
superscaffold67	374574	374785	0.35798	0.34791	0.25150	0.60856
superscaffold67	374785	375038	0.36100	0.34855	0.25196	0.62275
superscaffold67	375038	375157	0.36318	0.34905	0.25241	0.63398
superscaffold67	375157	375502	0.36498	0.34961	0.25243	0.65070
superscaffold67	375502	375884	0.36615	0.34987	0.25243	0.65619
superscaffold67	375884	376014	0.36780	0.35005	0.25276	0.67221
superscaffold67	376014	376056	0.36992	0.35025	0.25307	0.68906
superscaffold67	376056	376094	0.37157	0.35054	0.25276	0.70464
superscaffold67	376094	376170	0.37442	0.35084	0.25281	0.72880
superscaffold67	376170	376322	0.37739	0.35133	0.25196	0.75829
superscaffold67	376322	376730	0.38103	0.35197	0.25170	0.78248
superscaffold67	376730	377020	0.40315	0.35318	0.25276	0.92760
superscaffold67	377020	377815	0.51853	0.35744	0.25331	2.88592
superscaffold67	377815	377960	2.25201	2.67933	0.28946	5.27556
