Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold83	19341	19996	0.16803	0.17001	0.12434	0.19760
superscaffold83	19996	20218	0.16794	0.16995	0.12292	0.19760
superscaffold83	20218	20283	0.16790	0.16993	0.12237	0.19767
superscaffold83	20283	20336	0.16777	0.16993	0.11743	0.19767
superscaffold83	20336	20494	0.16779	0.16995	0.11743	0.19773
superscaffold83	20494	20590	0.16777	0.16993	0.11743	0.19773
superscaffold83	20590	20689	0.16771	0.16991	0.11609	0.19773
superscaffold83	20689	20780	0.16766	0.16991	0.11548	0.19793
superscaffold83	20780	20838	0.16838	0.16990	0.10971	0.19817
superscaffold83	20838	20841	0.16732	0.16984	0.10439	0.19807
superscaffold83	20841	20885	0.16712	0.16980	0.09536	0.19807
superscaffold83	20885	21061	0.16697	0.16975	0.09227	0.19817
superscaffold83	21061	21101	0.16683	0.16966	0.08931	0.19817
superscaffold83	21101	21333	0.16672	0.16966	0.08630	0.19817
superscaffold83	21333	21519	0.16667	0.16965	0.08494	0.19817
superscaffold83	21519	21523	0.16678	0.16966	0.08743	0.19824
superscaffold83	21523	21551	0.16674	0.16965	0.08630	0.19824
superscaffold83	21551	21624	0.16667	0.16964	0.08494	0.19836
superscaffold83	21624	21649	0.16661	0.16963	0.08267	0.19853
superscaffold83	21649	21684	0.16656	0.16963	0.08260	0.19855
superscaffold83	21684	22336	0.16647	0.16960	0.08129	0.19853
superscaffold83	22336	22389	0.16645	0.16959	0.08088	0.19879
superscaffold83	22389	22672	0.16635	0.16959	0.07520	0.19906
superscaffold83	22672	22730	0.16629	0.16959	0.07393	0.19920
superscaffold83	22730	22830	0.16623	0.16956	0.07217	0.19965
superscaffold83	22830	23180	0.16619	0.16956	0.07140	0.19975
superscaffold83	23180	23590	0.16626	0.16956	0.07094	0.20014
superscaffold83	23590	23778	0.16631	0.16956	0.07094	0.20026
superscaffold83	23778	23857	0.16641	0.16963	0.06852	0.20102
superscaffold83	23857	24058	0.16674	0.16972	0.06806	0.20202
superscaffold83	24058	24200	0.16715	0.16977	0.06852	0.20376
superscaffold83	24200	24823	0.16729	0.16980	0.06658	0.20524
superscaffold83	24823	25039	0.17009	0.17012	0.06852	0.23165
superscaffold83	25039	25095	0.17458	0.17074	0.07409	0.33609
superscaffold83	25095	25177	0.18161	0.17152	0.08816	0.38993
superscaffold83	25177	25351	0.18753	0.17263	0.10904	0.40843
superscaffold83	25351	25484	0.19613	0.17373	0.12297	0.43173
superscaffold83	25484	25666	0.20355	0.17485	0.12833	0.44828
superscaffold83	25666	25704	0.21175	0.17615	0.13170	0.46715
superscaffold83	25704	25910	0.21997	0.17775	0.13639	0.48968
superscaffold83	25910	26215	0.23311	0.17981	0.13932	0.51459
superscaffold83	26215	26407	0.25981	0.18333	0.14350	0.61980
superscaffold83	26407	26437	0.29746	0.18992	0.14840	0.85592
superscaffold83	26437	26577	0.33542	0.20877	0.15242	0.94304
superscaffold83	26577	26596	0.37813	0.33642	0.15587	1.01092
superscaffold83	26596	26750	0.41259	0.37061	0.16003	1.03311
superscaffold83	26750	27069	0.44417	0.39210	0.16430	1.05305
superscaffold83	27069	28021	0.44651	0.39510	0.16492	1.05213
superscaffold83	28021	28043	0.39978	0.37548	0.03799	1.00774
superscaffold83	28043	28096	0.35275	0.35310	0.01853	0.90575
superscaffold83	28096	28386	0.31473	0.32797	0.01299	0.74528
superscaffold83	28386	28867	0.29016	0.27158	0.01003	0.62991
superscaffold83	28867	28868	0.28211	0.21347	0.00852	0.73635
superscaffold83	28868	29087	0.27619	0.19569	0.00735	0.93143
superscaffold83	29087	29426	0.25720	0.18801	0.00667	1.02677
superscaffold83	29426	29603	0.20809	0.17725	0.00530	0.68574
superscaffold83	29603	29643	0.17380	0.13697	0.00440	0.51174
superscaffold83	29643	29910	0.14362	0.09972	0.00401	0.43288
superscaffold83	29910	30071	0.12588	0.08320	0.00364	0.41109
superscaffold83	30071	30291	0.11565	0.07695	0.00346	0.39317
superscaffold83	30291	30393	0.11000	0.07263	0.00321	0.38005
superscaffold83	30393	30438	0.10369	0.06862	0.00315	0.36123
superscaffold83	30438	30453	0.09988	0.06686	0.00291	0.34255
superscaffold83	30453	31003	0.09435	0.06425	0.00279	0.28688
superscaffold83	31003	31129	0.09184	0.06354	0.00274	0.26251
superscaffold83	31129	31858	0.08995	0.06280	0.00262	0.24731
superscaffold83	31858	31863	0.08943	0.06261	0.00262	0.24535
superscaffold83	31863	32188	0.08867	0.06199	0.00262	0.24283
superscaffold83	32188	32784	0.08855	0.06199	0.00262	0.24124
superscaffold83	32784	32825	0.08892	0.06216	0.00262	0.24311
superscaffold83	32825	32956	0.08901	0.06199	0.00258	0.24329
superscaffold83	32956	33301	0.08943	0.06226	0.00258	0.24505
superscaffold83	33301	33376	0.09020	0.06241	0.00258	0.24568
superscaffold83	33376	33573	0.09149	0.06265	0.00258	0.25090
superscaffold83	33573	33881	0.09497	0.06304	0.00262	0.26424
superscaffold83	33881	33966	0.10924	0.06421	0.00279	0.56530
superscaffold83	33966	34044	0.12621	0.06657	0.00297	0.81817
superscaffold83	34044	34058	0.14934	0.06936	0.00305	0.97298
superscaffold83	34058	34253	0.17072	0.07401	0.00311	1.02691
superscaffold83	34253	34424	0.23841	0.08445	0.00330	1.22707
superscaffold83	34424	35117	0.36620	0.12281	0.00392	1.55173
superscaffold83	35117	35334	1.78726	1.69918	0.01719	4.42618
superscaffold83	35334	35700	2.26697	2.13037	0.65011	4.85768
superscaffold83	35700	35722	1.79689	1.76923	0.14767	4.33153
superscaffold83	35722	35977	1.38152	1.27847	0.07412	3.31848
superscaffold83	35977	35981	1.14206	0.93202	0.06470	3.12807
superscaffold83	35981	36042	0.91905	0.34456	0.05320	2.85374
superscaffold83	36042	36152	0.73842	0.31582	0.04629	2.58181
superscaffold83	36152	36157	0.63726	0.30842	0.04568	2.44038
superscaffold83	36157	36351	0.53710	0.30367	0.04224	2.21374
superscaffold83	36351	36433	0.43287	0.29832	0.04023	1.95971
superscaffold83	36433	36538	0.35597	0.29502	0.03849	1.59408
superscaffold83	36538	36868	0.29081	0.29155	0.03722	0.68227
superscaffold83	36868	37155	0.27805	0.29067	0.03435	0.45024
superscaffold83	37155	37377	0.27529	0.29037	0.03465	0.40775
superscaffold83	37377	37469	0.27504	0.29037	0.03691	0.39854
superscaffold83	37469	37492	0.27499	0.29042	0.03691	0.39573
superscaffold83	37492	37717	0.27525	0.29064	0.03722	0.39422
superscaffold83	37717	37785	0.27616	0.29075	0.03929	0.39447
superscaffold83	37785	38102	0.27565	0.29070	0.04036	0.38956
superscaffold83	38102	38224	0.27542	0.29069	0.04105	0.38652
superscaffold83	38224	38229	0.27389	0.29052	0.04195	0.38156
superscaffold83	38229	38545	0.27381	0.29067	0.04496	0.38046
superscaffold83	38545	38621	0.27420	0.29093	0.04740	0.38156
superscaffold83	38621	38642	0.27568	0.29155	0.05333	0.38431
superscaffold83	38642	38691	0.27563	0.29162	0.05511	0.38339
superscaffold83	38691	38904	0.27636	0.29182	0.05589	0.38461
superscaffold83	38904	38998	0.27760	0.29206	0.06069	0.38873
superscaffold83	38998	39022	0.27913	0.29255	0.06681	0.39311
superscaffold83	39022	39028	0.28148	0.29328	0.07324	0.40298
superscaffold83	39028	39197	0.28429	0.29418	0.08138	0.41346
superscaffold83	39197	40195	0.28837	0.29516	0.09553	0.44744
superscaffold83	40195	40354	0.31337	0.29806	0.13184	0.67605
superscaffold83	40354	40464	0.33227	0.29977	0.15727	0.99355
superscaffold83	40464	40585	0.34411	0.30123	0.18791	1.07599
superscaffold83	40585	40907	0.35361	0.30262	0.20266	1.11943
superscaffold83	40907	40936	0.36018	0.30348	0.20252	1.13532
superscaffold83	40936	41052	0.36587	0.30433	0.20266	1.14663
superscaffold83	41052	41234	0.37876	0.30500	0.20266	1.19269
superscaffold83	41234	41298	0.37963	0.30553	0.20006	1.20429
superscaffold83	41298	41793	0.37506	0.30555	0.17385	1.17728
superscaffold83	41793	41881	0.33241	0.30172	0.02361	0.92547
superscaffold83	41881	42244	0.30213	0.29864	0.01241	0.71978
superscaffold83	42244	42248	0.28282	0.29582	0.01010	0.53969
superscaffold83	42248	42697	0.26726	0.29307	0.00915	0.46403
superscaffold83	42697	42955	0.25689	0.29052	0.00781	0.42519
superscaffold83	42955	43053	0.24574	0.28720	0.00706	0.39375
superscaffold83	43053	43198	0.23293	0.28304	0.00628	0.37734
superscaffold83	43198	43497	0.21912	0.27640	0.00563	0.36490
superscaffold83	43497	43498	0.20343	0.26471	0.00536	0.35688
superscaffold83	43498	43753	0.18953	0.25224	0.00497	0.35216
superscaffold83	43753	43769	0.17320	0.21358	0.00447	0.34733
superscaffold83	43769	43838	0.15615	0.08761	0.00408	0.34265
superscaffold83	43838	43840	0.14033	0.06880	0.00378	0.34003
superscaffold83	43840	43871	0.12267	0.05899	0.00322	0.33369
superscaffold83	43871	43939	0.10349	0.05059	0.00308	0.32477
superscaffold83	43939	44022	0.08860	0.04577	0.00291	0.31785
superscaffold83	44022	44045	0.07317	0.04145	0.00255	0.30946
superscaffold83	44045	44283	0.05704	0.03798	0.00227	0.27790
superscaffold83	44283	44949	0.04700	0.03544	0.00213	0.22736
superscaffold83	44949	44956	0.04547	0.03468	0.00209	0.20252
superscaffold83	44956	45332	0.04193	0.03372	0.00206	0.13304
superscaffold83	45332	45341	0.04132	0.03359	0.00206	0.12901
superscaffold83	45341	45349	0.04072	0.03341	0.00206	0.12515
superscaffold83	45349	45377	0.03999	0.03309	0.00202	0.12048
superscaffold83	45377	45887	0.03934	0.03292	0.00193	0.11599
superscaffold83	45887	46256	0.03925	0.03291	0.00193	0.11481
superscaffold83	46256	46289	0.03920	0.03290	0.00193	0.11415
superscaffold83	46289	46724	0.03924	0.03291	0.00193	0.11481
superscaffold83	46724	47120	0.03928	0.03291	0.00193	0.11494
superscaffold83	47120	47381	0.03959	0.03297	0.00201	0.11770
superscaffold83	47381	47694	0.04026	0.03337	0.00206	0.12325
superscaffold83	47694	47722	0.04126	0.03365	0.00209	0.12984
superscaffold83	47722	47797	0.04199	0.03391	0.00213	0.13725
superscaffold83	47797	48181	0.04314	0.03440	0.00213	0.15615
superscaffold83	48181	48402	0.04510	0.03504	0.00213	0.19651
superscaffold83	48402	48459	0.04849	0.03622	0.00223	0.21506
superscaffold83	48459	48592	0.05256	0.03741	0.00230	0.22562
superscaffold83	48592	48744	0.05642	0.03847	0.00239	0.23114
superscaffold83	48744	48910	0.06212	0.04034	0.00245	0.23845
superscaffold83	48910	50102	0.07121	0.04319	0.00290	0.25035
superscaffold83	50102	50181	0.11620	0.05907	0.00381	0.32365
superscaffold83	50181	50333	0.15450	0.11821	0.00450	0.34054
superscaffold83	50333	50774	0.19984	0.23984	0.00615	0.36594
superscaffold83	50774	50969	0.23851	0.27191	0.00804	0.45421
superscaffold83	50969	51088	0.27751	0.28682	0.01656	0.53518
superscaffold83	51088	52342	0.31850	0.29734	0.17771	0.60218
superscaffold83	52342	52447	0.31539	0.29575	0.18013	0.58438
superscaffold83	52447	52525	0.31137	0.29439	0.18107	0.57244
superscaffold83	52525	52713	0.30711	0.29236	0.18076	0.55005
superscaffold83	52713	52757	0.30306	0.29080	0.17581	0.53151
superscaffold83	52757	53181	0.29944	0.28846	0.17047	0.51683
superscaffold83	53181	53275	0.28830	0.28530	0.15027	0.49135
superscaffold83	53275	53871	0.27875	0.28186	0.13778	0.45809
superscaffold83	53871	54115	0.27136	0.27848	0.11673	0.44004
superscaffold83	54115	54187	0.26623	0.27603	0.10240	0.42396
superscaffold83	54187	54512	0.26044	0.27320	0.08398	0.39875
superscaffold83	54512	54531	0.25805	0.27191	0.07581	0.38404
superscaffold83	54531	54781	0.25523	0.27044	0.06669	0.36188
superscaffold83	54781	54855	0.25333	0.26937	0.05972	0.35682
superscaffold83	54855	54964	0.25129	0.26862	0.05585	0.35105
superscaffold83	54964	54974	0.24994	0.26793	0.05273	0.34734
superscaffold83	54974	55065	0.24790	0.26669	0.05078	0.34365
superscaffold83	55065	55246	0.24571	0.26544	0.04398	0.33975
superscaffold83	55246	55380	0.24528	0.26530	0.04212	0.33861
superscaffold83	55380	55534	0.24486	0.26530	0.04040	0.33825
superscaffold83	55534	55606	0.24475	0.26530	0.03931	0.33825
superscaffold83	55606	56166	0.24429	0.26530	0.03894	0.33853
superscaffold83	56166	56344	0.24376	0.26530	0.03797	0.33843
superscaffold83	56344	56515	0.24359	0.26530	0.03584	0.33868
superscaffold83	56515	56614	0.24348	0.26537	0.03370	0.33936
superscaffold83	56614	56660	0.24373	0.26565	0.03356	0.33968
superscaffold83	56660	56683	0.24389	0.26604	0.03058	0.34091
superscaffold83	56683	56806	0.24389	0.26688	0.03259	0.34155
superscaffold83	56806	56890	0.24376	0.26718	0.03058	0.34182
superscaffold83	56890	57151	0.24407	0.26786	0.03058	0.34258
superscaffold83	57151	57250	0.24420	0.26827	0.03006	0.34332
superscaffold83	57250	57409	0.24458	0.26887	0.03006	0.34467
superscaffold83	57409	57789	0.24527	0.26981	0.02926	0.34729
superscaffold83	57789	58240	0.24786	0.27233	0.02929	0.35622
superscaffold83	58240	58287	0.25596	0.27681	0.03369	0.38995
superscaffold83	58287	58609	0.26722	0.28073	0.03931	0.47851
superscaffold83	58609	58680	0.30821	0.28882	0.05436	0.93475
superscaffold83	58680	58822	0.36206	0.29761	0.09984	1.11311
superscaffold83	58822	59139	0.41280	0.30473	0.18076	1.23265
superscaffold83	59139	59283	0.47624	0.31386	0.21018	1.35949
superscaffold83	59283	59348	0.51888	0.32222	0.22792	1.41041
superscaffold83	59348	60348	0.55232	0.33206	0.25645	1.45103
superscaffold83	60348	60406	0.40181	0.30790	0.01430	1.30441
superscaffold83	60406	62782	0.25448	0.29295	0.00671	0.49509
superscaffold83	62782	62857	0.31063	0.29773	0.00806	1.28501
superscaffold83	62857	63006	0.43665	0.30583	0.01025	1.93595
superscaffold83	63006	63104	0.59559	0.31854	0.01728	2.27058
superscaffold83	63104	63586	0.63948	0.32348	0.01997	2.30853
superscaffold83	63586	63608	0.52750	0.31422	0.00502	2.09733
superscaffold83	63608	63748	0.43536	0.30807	0.00268	1.81476
superscaffold83	63748	63753	0.35423	0.30218	0.00196	1.59112
superscaffold83	63753	64013	0.27372	0.29618	0.00155	1.00260
superscaffold83	64013	64783	0.23327	0.29145	0.00139	0.57771
superscaffold83	64783	64952	0.20897	0.28285	0.00118	0.50236
superscaffold83	64952	65346	0.18613	0.26915	0.00110	0.44699
superscaffold83	65346	65821	0.15592	0.05011	0.00092	0.40708
superscaffold83	65821	65825	0.12605	0.02334	0.00068	0.39216
superscaffold83	65825	65852	0.09521	0.01608	0.00065	0.37639
superscaffold83	65852	65929	0.06447	0.01264	0.00061	0.34369
superscaffold83	65929	66038	0.03596	0.01041	0.00050	0.31100
superscaffold83	66038	67120	0.01625	0.00946	0.00047	0.06411
superscaffold83	67120	67792	0.01460	0.00941	0.00047	0.05585
superscaffold83	67792	68258	0.01433	0.00939	0.00047	0.05456
superscaffold83	68258	68315	0.01421	0.00938	0.00047	0.05432
superscaffold83	68315	68336	0.01412	0.00937	0.00047	0.05384
superscaffold83	68336	68339	0.01377	0.00935	0.00047	0.05230
superscaffold83	68339	68932	0.01368	0.00932	0.00047	0.05210
superscaffold83	68932	68978	0.01364	0.00932	0.00047	0.05179
superscaffold83	68978	69374	0.01355	0.00928	0.00047	0.05110
superscaffold83	69374	70547	0.01355	0.00928	0.00047	0.05110
superscaffold83	70547	70596	0.01355	0.00928	0.00047	0.05110
superscaffold83	70596	70951	0.01355	0.00928	0.00047	0.05110
superscaffold83	70951	71067	0.01354	0.00928	0.00047	0.05110
superscaffold83	71067	71139	0.01355	0.00928	0.00047	0.05110
superscaffold83	71139	71147	0.01353	0.00928	0.00047	0.05103
superscaffold83	71147	71191	0.01352	0.00926	0.00047	0.05103
superscaffold83	71191	71273	0.01352	0.00926	0.00047	0.05103
superscaffold83	71273	71418	0.01351	0.00926	0.00047	0.05103
superscaffold83	71418	71632	0.01351	0.00926	0.00047	0.05103
superscaffold83	71632	71865	0.01350	0.00926	0.00047	0.05103
superscaffold83	71865	71918	0.01350	0.00926	0.00047	0.05103
superscaffold83	71918	72187	0.01351	0.00927	0.00047	0.05103
superscaffold83	72187	72724	0.01353	0.00928	0.00047	0.05110
superscaffold83	72724	72840	0.01353	0.00928	0.00047	0.05110
superscaffold83	72840	73066	0.01353	0.00928	0.00047	0.05110
superscaffold83	73066	73557	0.01365	0.00929	0.00047	0.05165
superscaffold83	73557	73759	0.01501	0.00936	0.00047	0.05413
superscaffold83	73759	74341	0.01996	0.00944	0.00047	0.06315
superscaffold83	74341	74362	0.13442	0.01218	0.00055	0.82076
superscaffold83	74362	74452	0.25726	0.01886	0.00071	0.90909
superscaffold83	74452	74607	0.44104	0.61337	0.00110	1.03267
superscaffold83	74607	74943	0.67569	0.72271	0.00284	1.42725
superscaffold83	74943	75630	0.80558	0.78003	0.01629	1.43171
superscaffold83	75630	75854	0.54279	0.66433	0.00057	1.14720
superscaffold83	75854	75935	0.18341	0.00756	0.00030	0.97176
superscaffold83	75935	76689	0.01499	0.00495	0.00022	0.03535
superscaffold83	76689	76699	0.01124	0.00488	0.00022	0.02773
superscaffold83	76699	76865	0.00856	0.00484	0.00022	0.02548
superscaffold83	76865	77040	0.00801	0.00483	0.00022	0.02508
superscaffold83	77040	77819	0.00676	0.00479	0.00022	0.02409
superscaffold83	77819	77851	0.00675	0.00479	0.00022	0.02397
superscaffold83	77851	78008	0.00675	0.00479	0.00022	0.02397
superscaffold83	78008	78304	0.00674	0.00479	0.00022	0.02397
superscaffold83	78304	78425	0.00674	0.00479	0.00022	0.02397
superscaffold83	78425	78524	0.00670	0.00479	0.00022	0.02384
superscaffold83	78524	79178	0.00670	0.00479	0.00022	0.02384
superscaffold83	79178	79247	0.00670	0.00479	0.00022	0.02384
superscaffold83	79247	79275	0.00668	0.00479	0.00022	0.02381
superscaffold83	79275	79339	0.00668	0.00479	0.00022	0.02381
superscaffold83	79339	80946	0.00668	0.00479	0.00022	0.02381
superscaffold83	80946	81100	0.00668	0.00479	0.00022	0.02381
superscaffold83	81100	81131	0.00668	0.00479	0.00022	0.02381
superscaffold83	81131	81168	0.00668	0.00478	0.00022	0.02381
superscaffold83	81168	81294	0.00667	0.00478	0.00022	0.02375
superscaffold83	81294	81645	0.00667	0.00478	0.00022	0.02375
superscaffold83	81645	82087	0.00667	0.00478	0.00022	0.02375
superscaffold83	82087	82233	0.00667	0.00479	0.00022	0.02375
superscaffold83	82233	82256	0.00668	0.00479	0.00022	0.02380
superscaffold83	82256	82492	0.00668	0.00479	0.00022	0.02380
superscaffold83	82492	82524	0.00668	0.00479	0.00022	0.02380
superscaffold83	82524	82822	0.00668	0.00480	0.00022	0.02380
superscaffold83	82822	82923	0.00669	0.00480	0.00022	0.02381
superscaffold83	82923	82924	0.00669	0.00480	0.00022	0.02384
superscaffold83	82924	82974	0.00670	0.00481	0.00022	0.02384
superscaffold83	82974	83277	0.00670	0.00481	0.00022	0.02384
superscaffold83	83277	83328	0.00671	0.00481	0.00022	0.02394
superscaffold83	83328	83486	0.00671	0.00481	0.00022	0.02394
superscaffold83	83486	83612	0.00671	0.00481	0.00022	0.02394
superscaffold83	83612	83768	0.00672	0.00481	0.00022	0.02397
superscaffold83	83768	84013	0.00678	0.00483	0.00022	0.02432
superscaffold83	84013	84270	0.00680	0.00483	0.00022	0.02448
superscaffold83	84270	84551	0.00680	0.00483	0.00022	0.02448
superscaffold83	84551	85329	0.00688	0.00483	0.00022	0.02458
superscaffold83	85329	85494	0.01108	0.00494	0.00022	0.02897
superscaffold83	85494	85775	0.01844	0.00513	0.00023	0.32879
superscaffold83	85775	85833	0.04574	0.00569	0.00026	0.41734
superscaffold83	85833	86098	0.07946	0.00681	0.00029	0.44361
superscaffold83	86098	86125	0.12714	0.00860	0.00033	0.49017
superscaffold83	86125	86251	0.17883	0.01205	0.00039	0.51110
superscaffold83	86251	86670	0.25345	0.36463	0.00048	0.56063
superscaffold83	86670	86684	0.38432	0.41922	0.00061	1.21302
superscaffold83	86684	86803	0.53297	0.45866	0.00107	2.06691
superscaffold83	86803	87070	0.64353	0.48951	0.00440	2.24220
superscaffold83	87070	87475	0.58493	0.48539	0.01284	1.32354
superscaffold83	87475	87480	0.54465	0.47061	0.01740	1.34022
superscaffold83	87480	87880	0.50405	0.45898	0.01959	1.29697
superscaffold83	87880	88062	0.43713	0.43904	0.01416	1.01333
superscaffold83	88062	88064	0.39213	0.42276	0.01105	0.89654
superscaffold83	88064	88111	0.34443	0.40534	0.00912	0.75730
superscaffold83	88111	88207	0.30631	0.38325	0.00796	0.62830
superscaffold83	88207	88467	0.28712	0.36850	0.00697	0.53770
superscaffold83	88467	88769	0.28452	0.36584	0.00691	0.53362
superscaffold83	88769	89441	0.28474	0.36619	0.00691	0.53346
superscaffold83	89441	89484	0.28837	0.37039	0.00726	0.53577
superscaffold83	89484	89742	0.29222	0.37461	0.00796	0.53788
superscaffold83	89742	89983	0.29937	0.38113	0.00830	0.54390
superscaffold83	89983	90205	0.31532	0.39268	0.00890	0.56137
superscaffold83	90205	90401	0.33097	0.40443	0.00914	0.58579
superscaffold83	90401	90812	0.34387	0.41156	0.01091	0.59868
superscaffold83	90812	90894	0.36744	0.42132	0.01245	0.65997
superscaffold83	90894	90915	0.39027	0.43047	0.01502	0.71054
superscaffold83	90915	91019	0.41376	0.43927	0.01850	0.74708
superscaffold83	91019	91082	0.43974	0.44841	0.02430	0.81192
superscaffold83	91082	91139	0.46374	0.45491	0.03291	0.89820
superscaffold83	91139	91146	0.48273	0.46085	0.03945	0.94212
superscaffold83	91146	91175	0.50552	0.46772	0.06218	1.02874
superscaffold83	91175	91267	0.52399	0.47330	0.13719	1.11170
superscaffold83	91267	91308	0.53536	0.47897	0.28747	1.15337
superscaffold83	91308	91601	0.54113	0.48286	0.31490	1.15895
superscaffold83	91601	91654	0.54146	0.48306	0.32079	1.15337
superscaffold83	91654	92066	0.54161	0.48378	0.32520	1.13748
superscaffold83	92066	92298	0.53942	0.48306	0.32377	1.11553
superscaffold83	92298	92475	0.52515	0.47894	0.30242	1.02905
superscaffold83	92475	92598	0.50769	0.47258	0.20737	0.91772
superscaffold83	92598	92637	0.49035	0.46775	0.12219	0.83222
superscaffold83	92637	93145	0.47589	0.46438	0.08220	0.79034
superscaffold83	93145	93259	0.46762	0.46136	0.06252	0.77594
superscaffold83	93259	93544	0.46111	0.45910	0.05162	0.76539
superscaffold83	93544	93693	0.45647	0.45770	0.04474	0.76113
