Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold62	103691	104386	1.47602	1.43435	1.03299	2.09217
superscaffold62	104386	104535	1.50067	1.43885	1.06305	2.46089
superscaffold62	104535	104946	1.53100	1.44571	1.08602	2.91605
superscaffold62	104946	105327	1.53434	1.44586	1.08602	2.96047
superscaffold62	105327	105376	1.52688	1.44337	1.08031	2.81803
superscaffold62	105376	105419	1.51273	1.44096	1.07252	2.59989
superscaffold62	105419	105467	1.49855	1.43885	1.06958	2.32574
superscaffold62	105467	105680	1.48014	1.43557	1.05971	2.04286
superscaffold62	105680	105732	1.47154	1.43469	1.05042	1.98681
superscaffold62	105732	105750	1.46302	1.43269	1.03483	1.95294
superscaffold62	105750	105787	1.45134	1.42879	1.02038	1.92693
superscaffold62	105787	106263	1.43855	1.42610	0.99752	1.90942
superscaffold62	106263	106417	1.43515	1.42555	0.98963	1.90704
superscaffold62	106417	106533	1.43118	1.42440	0.98074	1.89976
superscaffold62	106533	106849	1.42802	1.42370	0.95898	1.89606
superscaffold62	106849	106934	1.42117	1.42209	0.85287	1.89125
superscaffold62	106934	107206	1.41192	1.41796	0.70366	1.88792
superscaffold62	107206	107622	1.40747	1.41669	0.65658	1.88385
superscaffold62	107622	107739	1.40312	1.41443	0.60254	1.88385
superscaffold62	107739	107756	1.40088	1.41407	0.56359	1.88373
superscaffold62	107756	107838	1.39947	1.41407	0.54281	1.88385
superscaffold62	107838	108747	1.39803	1.41363	0.53691	1.88385
superscaffold62	108747	108768	1.40468	1.41727	0.55972	1.89606
superscaffold62	108768	108817	1.41331	1.42282	0.60590	1.90734
superscaffold62	108817	108935	1.42280	1.42560	0.68675	1.92541
superscaffold62	108935	109039	1.43726	1.43152	0.84490	1.97424
superscaffold62	109039	109572	1.45489	1.43927	0.98764	2.02990
superscaffold62	109572	110091	1.50592	1.45832	1.07709	2.29219
superscaffold62	110091	111030	1.53508	1.46609	1.09903	2.46571
superscaffold62	111030	111032	1.29146	1.41104	0.00017	2.34659
superscaffold62	111032	111136	1.03298	1.32622	0.00008	2.16269
superscaffold62	111136	111182	0.57891	0.00169	0.00005	1.89306
superscaffold62	111182	111193	0.27263	0.00093	0.00004	1.71393
superscaffold62	111193	111683	0.01011	0.00067	0.00003	0.00422
superscaffold62	111683	111855	0.00315	0.00066	0.00003	0.00376
superscaffold62	111855	112120	0.00111	0.00066	0.00003	0.00358
superscaffold62	112120	113228	0.00097	0.00066	0.00003	0.00354
superscaffold62	113228	113264	0.00097	0.00066	0.00003	0.00354
superscaffold62	113264	113351	0.00096	0.00066	0.00003	0.00353
superscaffold62	113351	113719	0.00095	0.00066	0.00003	0.00350
superscaffold62	113719	113849	0.00095	0.00066	0.00003	0.00350
superscaffold62	113849	114558	0.00095	0.00066	0.00003	0.00350
superscaffold62	114558	115371	0.00095	0.00066	0.00003	0.00350
superscaffold62	115371	115376	0.00095	0.00066	0.00003	0.00350
superscaffold62	115376	115463	0.00095	0.00066	0.00003	0.00350
superscaffold62	115463	115464	0.00095	0.00066	0.00003	0.00350
superscaffold62	115464	115767	0.00095	0.00066	0.00003	0.00350
superscaffold62	115767	116325	0.00095	0.00066	0.00003	0.00349
superscaffold62	116325	116539	0.00095	0.00066	0.00003	0.00349
superscaffold62	116539	116642	0.00095	0.00066	0.00003	0.00349
superscaffold62	116642	116911	0.00095	0.00066	0.00003	0.00349
superscaffold62	116911	117987	0.00095	0.00066	0.00003	0.00349
superscaffold62	117987	118451	0.00095	0.00066	0.00003	0.00349
superscaffold62	118451	118547	0.00095	0.00066	0.00003	0.00349
superscaffold62	118547	118568	0.00095	0.00066	0.00003	0.00349
superscaffold62	118568	118631	0.00095	0.00066	0.00003	0.00349
superscaffold62	118631	119009	0.00095	0.00066	0.00003	0.00349
superscaffold62	119009	119217	0.00095	0.00066	0.00003	0.00349
superscaffold62	119217	119753	0.00095	0.00066	0.00003	0.00349
superscaffold62	119753	120008	0.00095	0.00066	0.00003	0.00349
superscaffold62	120008	120174	0.00095	0.00066	0.00003	0.00349
superscaffold62	120174	120208	0.00095	0.00066	0.00003	0.00349
superscaffold62	120208	121967	0.00095	0.00066	0.00003	0.00349
superscaffold62	121967	122088	0.00095	0.00066	0.00003	0.00349
superscaffold62	122088	122655	0.00095	0.00066	0.00003	0.00349
superscaffold62	122655	122868	0.00095	0.00066	0.00003	0.00349
superscaffold62	122868	123702	0.00095	0.00066	0.00003	0.00349
superscaffold62	123702	124043	0.00094	0.00066	0.00003	0.00349
superscaffold62	124043	124495	0.00094	0.00066	0.00003	0.00349
superscaffold62	124495	124609	0.00094	0.00066	0.00003	0.00349
superscaffold62	124609	125095	0.00094	0.00066	0.00003	0.00349
superscaffold62	125095	125166	0.00094	0.00066	0.00003	0.00349
superscaffold62	125166	126021	0.00094	0.00066	0.00003	0.00349
superscaffold62	126021	126065	0.00094	0.00066	0.00003	0.00349
superscaffold62	126065	126107	0.00094	0.00066	0.00003	0.00349
superscaffold62	126107	126427	0.00094	0.00066	0.00003	0.00349
superscaffold62	126427	126537	0.00094	0.00066	0.00003	0.00349
superscaffold62	126537	126632	0.00094	0.00066	0.00003	0.00349
superscaffold62	126632	126864	0.00094	0.00066	0.00003	0.00349
superscaffold62	126864	126895	0.00094	0.00066	0.00003	0.00349
superscaffold62	126895	126988	0.00094	0.00066	0.00003	0.00349
superscaffold62	126988	128194	0.00094	0.00066	0.00003	0.00349
superscaffold62	128194	128373	0.00094	0.00066	0.00003	0.00349
superscaffold62	128373	129078	0.00094	0.00066	0.00003	0.00349
superscaffold62	129078	129272	0.00094	0.00066	0.00003	0.00349
superscaffold62	129272	129293	0.00094	0.00066	0.00003	0.00349
superscaffold62	129293	129330	0.00094	0.00066	0.00003	0.00349
superscaffold62	129330	129340	0.00094	0.00066	0.00003	0.00349
superscaffold62	129340	129629	0.00094	0.00066	0.00003	0.00349
superscaffold62	129629	131456	0.00094	0.00066	0.00003	0.00349
superscaffold62	131456	131753	0.00094	0.00066	0.00003	0.00349
superscaffold62	131753	132139	0.00094	0.00066	0.00003	0.00349
superscaffold62	132139	132896	0.00094	0.00066	0.00003	0.00349
superscaffold62	132896	133047	0.00095	0.00066	0.00003	0.00349
superscaffold62	133047	133062	0.00095	0.00066	0.00003	0.00349
superscaffold62	133062	133172	0.00095	0.00066	0.00003	0.00349
superscaffold62	133172	133236	0.00095	0.00066	0.00003	0.00349
superscaffold62	133236	134488	0.00095	0.00066	0.00003	0.00349
superscaffold62	134488	135500	0.00095	0.00066	0.00003	0.00349
superscaffold62	135500	135891	0.00095	0.00066	0.00003	0.00349
superscaffold62	135891	135975	0.00095	0.00066	0.00003	0.00349
superscaffold62	135975	135977	0.00095	0.00066	0.00003	0.00349
superscaffold62	135977	136344	0.00095	0.00066	0.00003	0.00349
superscaffold62	136344	136402	0.00095	0.00066	0.00003	0.00349
superscaffold62	136402	136541	0.00095	0.00066	0.00003	0.00349
superscaffold62	136541	136818	0.00095	0.00066	0.00003	0.00349
superscaffold62	136818	137429	0.00095	0.00066	0.00003	0.00349
superscaffold62	137429	137646	0.00096	0.00066	0.00003	0.00350
superscaffold62	137646	138151	0.00098	0.00066	0.00003	0.00350
superscaffold62	138151	138366	0.00098	0.00066	0.00003	0.00350
superscaffold62	138366	138853	0.00122	0.00066	0.00003	0.00358
superscaffold62	138853	138882	0.03841	0.00070	0.00003	0.85962
superscaffold62	138882	139124	0.09403	0.00078	0.00003	1.06991
superscaffold62	139124	139126	0.71987	0.84153	0.00007	2.22665
superscaffold62	139126	139854	1.35793	1.23532	0.75879	2.68265
superscaffold62	139854	139868	1.32004	1.21996	0.71916	2.36126
superscaffold62	139868	140090	1.28410	1.20408	0.67012	2.20921
superscaffold62	140090	140465	1.26099	1.19480	0.61731	2.12475
superscaffold62	140465	141131	1.22032	1.17608	0.50854	2.04372
superscaffold62	141131	141226	1.21989	1.17563	0.50502	2.04372
superscaffold62	141226	141968	1.22075	1.17563	0.50264	2.05796
superscaffold62	141968	141970	0.98665	1.05212	0.08919	1.99467
superscaffold62	141970	142012	0.70960	0.80989	0.07605	1.80551
superscaffold62	142012	143300	0.44842	0.12953	0.06891	1.26680
superscaffold62	143300	143775	0.37671	0.12072	0.06684	1.23196
superscaffold62	143775	144417	0.17554	0.10817	0.04857	0.92642
superscaffold62	144417	144664	0.13057	0.10538	0.03630	0.64780
superscaffold62	144664	144929	0.11344	0.10435	0.03116	0.35449
superscaffold62	144929	145067	0.10625	0.10374	0.02885	0.17534
superscaffold62	145067	145249	0.10253	0.10344	0.02885	0.15860
superscaffold62	145249	145928	0.09991	0.10313	0.02833	0.15157
superscaffold62	145928	147228	0.09940	0.10308	0.02833	0.14932
superscaffold62	147228	147751	0.09942	0.10308	0.02936	0.14927
superscaffold62	147751	147990	0.09967	0.10309	0.02936	0.14932
superscaffold62	147990	148007	0.09970	0.10312	0.02936	0.14935
superscaffold62	148007	148218	0.09986	0.10312	0.02936	0.14935
superscaffold62	148218	148380	0.09980	0.10309	0.02964	0.14913
superscaffold62	148380	148615	0.09990	0.10309	0.02964	0.14909
superscaffold62	148615	149036	0.10014	0.10309	0.02967	0.14865
superscaffold62	149036	149090	0.09919	0.10305	0.02936	0.14816
superscaffold62	149090	150132	0.09941	0.10307	0.02967	0.14816
superscaffold62	150132	150183	0.09924	0.10304	0.02936	0.14738
superscaffold62	150183	150191	0.09893	0.10288	0.02833	0.14712
superscaffold62	150191	150249	0.09858	0.10278	0.02810	0.14639
superscaffold62	150249	152565	0.09829	0.10271	0.02793	0.14616
superscaffold62	152565	152841	0.09831	0.10271	0.02793	0.14618
superscaffold62	152841	153077	0.09820	0.10265	0.02793	0.14611
superscaffold62	153077	154896	0.09824	0.10271	0.02809	0.14611
superscaffold62	154896	155320	0.09826	0.10272	0.02793	0.14613
superscaffold62	155320	155332	0.09834	0.10274	0.02810	0.14616
superscaffold62	155332	155338	0.09842	0.10278	0.02810	0.14628
superscaffold62	155338	155655	0.09847	0.10280	0.02809	0.14642
superscaffold62	155655	155920	0.09858	0.10285	0.02810	0.14652
superscaffold62	155920	155922	0.09882	0.10304	0.02928	0.14683
superscaffold62	155922	156781	0.09904	0.10308	0.02946	0.14717
superscaffold62	156781	156903	0.09945	0.10321	0.02973	0.14883
superscaffold62	156903	157047	0.09974	0.10333	0.03051	0.14935
superscaffold62	157047	157113	0.10006	0.10347	0.03068	0.15157
superscaffold62	157113	157673	0.10046	0.10354	0.03208	0.15325
superscaffold62	157673	157678	0.10088	0.10381	0.03275	0.15605
superscaffold62	157678	159119	0.10137	0.10404	0.03336	0.15802
superscaffold62	159119	159341	0.10383	0.10483	0.03692	0.17206
superscaffold62	159341	159549	0.10653	0.10549	0.04111	0.20012
superscaffold62	159549	161220	0.11026	0.10655	0.04986	0.23203
superscaffold62	161220	163019	0.12300	0.10911	0.06385	0.29202
superscaffold62	163019	163021	0.13425	0.11125	0.06715	0.33484
superscaffold62	163021	163081	0.14593	0.11372	0.06978	0.37193
superscaffold62	163081	163084	0.15699	0.11623	0.07367	0.39527
superscaffold62	163084	163141	0.16821	0.11968	0.07929	0.40842
superscaffold62	163141	164956	0.17798	0.12339	0.08431	0.41741
superscaffold62	164956	164981	0.18083	0.12430	0.08431	0.42209
superscaffold62	164981	165804	0.18328	0.12516	0.08410	0.42537
superscaffold62	165804	166072	0.18764	0.12658	0.08410	0.43543
superscaffold62	166072	166137	0.19690	0.13013	0.08439	0.47214
superscaffold62	166137	166316	0.20290	0.13281	0.08439	0.49171
superscaffold62	166316	166405	0.21378	0.14027	0.08544	0.53286
superscaffold62	166405	166408	0.22504	0.15205	0.08587	0.57060
superscaffold62	166408	167027	0.23736	0.18823	0.08609	0.62159
superscaffold62	167027	167028	0.28505	0.25231	0.08760	0.82403
superscaffold62	167028	167275	0.33465	0.28812	0.08949	1.01212
superscaffold62	167275	168726	0.43860	0.34912	0.09832	1.32138
superscaffold62	168726	169020	1.11688	0.49450	0.14593	5.36386
superscaffold62	169020	169193	0.91291	0.45094	0.12557	4.42676
superscaffold62	169193	169352	0.75561	0.41614	0.08116	3.88646
superscaffold62	169352	169414	0.62397	0.38511	0.04976	3.44505
superscaffold62	169414	169450	0.50829	0.36409	0.03303	1.73394
superscaffold62	169450	170235	0.44596	0.35199	0.03000	1.41918
superscaffold62	170235	170697	0.44121	0.34968	0.02914	1.41155
superscaffold62	170697	170749	0.44165	0.34816	0.02905	1.42324
superscaffold62	170749	171883	0.44475	0.34882	0.02905	1.46180
superscaffold62	171883	172476	0.49467	0.35993	0.03000	1.83992
superscaffold62	172476	172844	0.78303	0.42409	0.03429	2.98225
superscaffold62	172844	172969	1.76524	1.88019	0.10173	4.02412
superscaffold62	172969	173615	2.52151	2.54584	0.66632	4.35815
superscaffold62	173615	173687	2.52834	2.55098	0.66828	4.35815
superscaffold62	173687	173692	2.54039	2.55816	0.67005	4.36213
superscaffold62	173692	173949	2.54878	2.56350	0.67620	4.36308
superscaffold62	173949	174085	2.55716	2.57082	0.67874	4.39192
superscaffold62	174085	174144	2.56454	2.57789	0.68021	4.39192
superscaffold62	174144	174285	2.56832	2.58030	0.68717	4.36945
superscaffold62	174285	175212	2.57232	2.58408	0.68841	4.36945
superscaffold62	175212	175607	2.35446	2.46658	0.03299	4.14590
superscaffold62	175607	175652	1.93831	2.20344	0.00666	4.01487
superscaffold62	175652	175670	1.45823	1.46773	0.00342	3.83933
superscaffold62	175670	175680	1.01971	0.18258	0.00250	3.69087
superscaffold62	175680	175682	0.62349	0.07899	0.00179	3.37056
superscaffold62	175682	175861	0.20938	0.04607	0.00153	2.06099
superscaffold62	175861	176561	0.10891	0.04246	0.00144	0.71066
superscaffold62	176561	176886	0.10638	0.04238	0.00144	0.70266
superscaffold62	176886	177305	0.10389	0.04221	0.00144	0.69069
superscaffold62	177305	177464	0.10262	0.04221	0.00144	0.68494
superscaffold62	177464	177616	0.10229	0.04221	0.00144	0.68462
superscaffold62	177616	177618	0.10195	0.04238	0.00144	0.68381
superscaffold62	177618	178960	0.10148	0.04234	0.00144	0.67850
superscaffold62	178960	179063	0.10292	0.04260	0.00144	0.68407
superscaffold62	179063	179462	0.10533	0.04327	0.00149	0.68968
superscaffold62	179462	179476	0.12580	0.04693	0.00153	0.75039
superscaffold62	179476	179578	0.14731	0.05246	0.00157	0.79162
superscaffold62	179578	180145	0.17755	0.06162	0.00166	0.85711
superscaffold62	180145	180247	0.24996	0.10557	0.00201	1.01199
superscaffold62	180247	180321	0.35042	0.18370	0.00254	1.21442
superscaffold62	180321	180463	0.48703	0.51678	0.00462	1.40422
superscaffold62	180463	180776	0.61397	0.66400	0.01107	1.63406
superscaffold62	180776	180991	0.64913	0.68407	0.03540	1.59084
superscaffold62	180991	181303	0.63600	0.66913	0.06981	1.74540
superscaffold62	181303	181543	0.48724	0.49358	0.02395	1.26040
superscaffold62	181543	181597	0.41226	0.22353	0.01384	1.17054
superscaffold62	181597	181601	0.34713	0.20155	0.01141	1.04569
superscaffold62	181601	181771	0.28675	0.18697	0.00942	0.93327
superscaffold62	181771	181792	0.23971	0.17663	0.00820	0.83518
superscaffold62	181792	181810	0.20397	0.16883	0.00739	0.76525
superscaffold62	181810	181952	0.16713	0.16251	0.00614	0.64604
superscaffold62	181952	182088	0.14847	0.15879	0.00598	0.27759
superscaffold62	182088	183007	0.13941	0.15659	0.00571	0.25364
superscaffold62	183007	183113	0.13904	0.15666	0.00571	0.25229
superscaffold62	183113	183172	0.13956	0.15694	0.00588	0.25286
superscaffold62	183172	183203	0.13958	0.15709	0.00588	0.25243
superscaffold62	183203	183220	0.13989	0.15767	0.00593	0.25284
superscaffold62	183220	184945	0.14037	0.15797	0.00593	0.25292
superscaffold62	184945	184949	0.14287	0.15936	0.00597	0.25743
superscaffold62	184949	185725	0.14450	0.16123	0.00610	0.26034
superscaffold62	185725	185880	0.14852	0.16432	0.00735	0.27017
superscaffold62	185880	186052	0.15321	0.16733	0.00797	0.28197
superscaffold62	186052	186180	0.15880	0.17143	0.00847	0.29756
superscaffold62	186180	186262	0.16550	0.17471	0.00967	0.31409
superscaffold62	186262	186764	0.17065	0.17792	0.01199	0.32647
superscaffold62	186764	187177	0.17818	0.18247	0.01440	0.34425
superscaffold62	187177	187221	0.18300	0.18461	0.01533	0.35803
superscaffold62	187221	187249	0.18655	0.18647	0.01639	0.36606
superscaffold62	187249	187269	0.19046	0.18882	0.01771	0.37510
superscaffold62	187269	187878	0.19589	0.19240	0.02336	0.38953
superscaffold62	187878	188030	0.20341	0.19589	0.02781	0.40952
superscaffold62	188030	188125	0.21226	0.20011	0.03673	0.43541
superscaffold62	188125	189100	0.22131	0.20446	0.05297	0.46712
superscaffold62	189100	189416	0.22860	0.20674	0.06304	0.49282
superscaffold62	189416	189628	0.23384	0.20797	0.07343	0.50778
superscaffold62	189628	189973	0.24564	0.21017	0.09290	0.58427
superscaffold62	189973	190004	0.25662	0.21239	0.10473	0.68185
superscaffold62	190004	190164	0.27029	0.21521	0.11574	0.80833
superscaffold62	190164	190197	0.27407	0.21633	0.12014	0.83564
superscaffold62	190197	190212	0.27965	0.21758	0.12568	0.93738
superscaffold62	190212	190766	0.28482	0.21865	0.12885	1.01805
superscaffold62	190766	190882	0.27367	0.21841	0.12849	0.83324
superscaffold62	190882	192337	0.26541	0.21831	0.12792	0.74602
superscaffold62	192337	192369	0.25577	0.21661	0.12370	0.61535
superscaffold62	192369	192405	0.24372	0.21503	0.11473	0.51875
superscaffold62	192405	192828	0.23259	0.21278	0.10017	0.46752
superscaffold62	192828	193109	0.23120	0.21239	0.09417	0.46452
superscaffold62	193109	193995	0.23026	0.21228	0.09078	0.45795
superscaffold62	193995	194163	0.23009	0.21225	0.09078	0.45720
superscaffold62	194163	194174	0.22991	0.21218	0.08740	0.45710
superscaffold62	194174	194263	0.23007	0.21228	0.08636	0.45795
superscaffold62	194263	194271	0.22984	0.21225	0.08401	0.45720
superscaffold62	194271	194488	0.22966	0.21218	0.07865	0.45710
superscaffold62	194488	194889	0.22952	0.21217	0.07435	0.45720
superscaffold62	194889	195043	0.22932	0.21218	0.07231	0.45564
superscaffold62	195043	195225	0.22959	0.21228	0.07135	0.45751
superscaffold62	195225	196101	0.22950	0.21219	0.07084	0.45795
superscaffold62	196101	196765	0.23171	0.21238	0.07058	0.46531
superscaffold62	196765	196969	0.25366	0.21509	0.07058	0.55345
superscaffold62	196969	197556	0.30092	0.21981	0.07509	1.62304
superscaffold62	197556	197828	0.53668	0.24637	0.10038	2.20603
superscaffold62	197828	198245	0.72171	0.27902	0.12130	2.33554
superscaffold62	198245	198379	0.90614	0.33407	0.13135	2.44023
superscaffold62	198379	198486	1.09141	0.86283	0.14052	2.59966
superscaffold62	198486	198544	1.29250	1.61965	0.14990	2.71617
superscaffold62	198544	198603	1.50975	1.76217	0.15898	2.83097
superscaffold62	198603	198613	1.77811	1.91258	0.18077	2.95776
superscaffold62	198613	198851	2.02154	2.00316	0.50148	3.06212
superscaffold62	198851	198859	2.05920	2.01595	1.30810	3.12272
superscaffold62	198859	199130	2.09275	2.03130	1.40679	3.14948
superscaffold62	199130	199777	2.09079	2.03130	1.40617	3.14201
superscaffold62	199777	200006	2.09213	2.03353	1.40679	3.14742
superscaffold62	200006	200187	2.09475	2.03523	1.40785	3.15250
superscaffold62	200187	200515	2.09520	2.03504	1.40917	3.15371
superscaffold62	200515	200634	2.09581	2.03545	1.40785	3.15371
superscaffold62	200634	200863	2.09609	2.03552	1.40706	3.16243
superscaffold62	200863	201150	2.08613	2.03205	1.38288	3.14742
superscaffold62	201150	201459	2.05245	2.01609	1.23722	3.09930
superscaffold62	201459	201494	1.98518	1.99351	0.23645	3.02191
superscaffold62	201494	201519	1.91842	1.97384	0.12163	2.98100
superscaffold62	201519	202121	1.84272	1.94539	0.07767	2.91182
superscaffold62	202121	202282	0.70824	0.16583	0.00390	2.47593
superscaffold62	202282	202722	0.26064	0.09263	0.00283	1.81517
superscaffold62	202722	202906	0.17079	0.08425	0.00265	1.39027
superscaffold62	202906	203135	0.14207	0.08103	0.00254	0.64941
superscaffold62	203135	203136	0.13448	0.08009	0.00254	0.56955
superscaffold62	203136	203214	0.12850	0.07974	0.00254	0.52726
superscaffold62	203214	203216	0.12378	0.07947	0.00250	0.49338
superscaffold62	203216	203603	0.12157	0.07916	0.00250	0.48023
superscaffold62	203603	204754	0.12077	0.07916	0.00250	0.48018
superscaffold62	204754	204951	0.14350	0.07995	0.00251	0.53278
superscaffold62	204951	205036	0.78506	0.10379	0.00304	5.84539
superscaffold62	205036	205567	3.71351	4.82450	0.01902	6.88877
superscaffold62	205567	205922	5.10963	5.39168	0.12781	7.34762
superscaffold62	205922	206383	5.53159	5.54421	3.79997	7.49127
superscaffold62	206383	206708	5.60243	5.56642	3.98497	7.50975
superscaffold62	206708	207020	5.60894	5.57038	4.01570	7.50975
superscaffold62	207020	207526	5.61201	5.57056	4.02341	7.51708
superscaffold62	207526	207607	5.61253	5.57059	4.02406	7.51708
superscaffold62	207607	207985	5.61333	5.57118	4.02487	7.51708
superscaffold62	207985	208074	5.61453	5.57298	4.04031	7.51708
superscaffold62	208074	208076	5.61556	5.57341	4.04484	7.51708
superscaffold62	208076	208208	5.61625	5.57458	4.05197	7.51708
superscaffold62	208208	209546	5.61665	5.57458	4.05488	7.51708
superscaffold62	209546	209591	5.61423	5.57298	4.05197	7.50975
superscaffold62	209591	209689	5.61264	5.57118	4.04484	7.50788
superscaffold62	209689	209697	5.61209	5.57059	4.04031	7.50788
superscaffold62	209697	209859	5.61132	5.57056	4.02487	7.50788
superscaffold62	209859	209875	5.61030	5.57056	4.02406	7.50788
superscaffold62	209875	209922	5.61112	5.57056	4.02406	7.50788
superscaffold62	209922	209994	5.61126	5.57056	4.02406	7.50788
superscaffold62	209994	210050	5.54315	5.55015	3.88951	7.47288
superscaffold62	210050	210073	4.43455	5.20756	0.00212	7.19376
superscaffold62	210073	210087	2.20071	0.02349	0.00053	6.73278
superscaffold62	210087	210171	0.42790	0.00936	0.00030	5.04952
superscaffold62	210171	210668	0.01370	0.00780	0.00027	0.04453
superscaffold62	210668	210746	0.01283	0.00776	0.00027	0.04307
superscaffold62	210746	211086	0.01248	0.00776	0.00027	0.04277
superscaffold62	211086	211095	0.01228	0.00774	0.00027	0.04200
superscaffold62	211095	211218	0.01220	0.00773	0.00027	0.04158
superscaffold62	211218	211240	0.01167	0.00771	0.00027	0.04080
superscaffold62	211240	211287	0.01161	0.00769	0.00027	0.04056
superscaffold62	211287	211325	0.01150	0.00767	0.00027	0.04004
superscaffold62	211325	211511	0.01131	0.00766	0.00027	0.03954
superscaffold62	211511	211719	0.01128	0.00762	0.00027	0.03945
superscaffold62	211719	212116	0.01117	0.00759	0.00027	0.03937
superscaffold62	212116	212262	0.01112	0.00759	0.00027	0.03937
superscaffold62	212262	212285	0.01113	0.00759	0.00027	0.03937
superscaffold62	212285	212544	0.01111	0.00759	0.00027	0.03936
superscaffold62	212544	212604	0.01108	0.00758	0.00027	0.03934
superscaffold62	212604	212685	0.01108	0.00758	0.00027	0.03934
superscaffold62	212685	212688	0.01108	0.00758	0.00027	0.03934
superscaffold62	212688	213253	0.01108	0.00758	0.00027	0.03934
superscaffold62	213253	213325	0.01108	0.00758	0.00027	0.03934
superscaffold62	213325	213373	0.01108	0.00758	0.00027	0.03934
superscaffold62	213373	213995	0.01105	0.00758	0.00027	0.03913
superscaffold62	213995	214048	0.01105	0.00758	0.00027	0.03913
superscaffold62	214048	214223	0.01106	0.00758	0.00027	0.03923
superscaffold62	214223	214593	0.01107	0.00759	0.00027	0.03934
superscaffold62	214593	214636	0.01107	0.00759	0.00027	0.03934
superscaffold62	214636	214887	0.01108	0.00759	0.00027	0.03935
superscaffold62	214887	215141	0.01109	0.00759	0.00027	0.03936
superscaffold62	215141	215167	0.01109	0.00759	0.00027	0.03936
superscaffold62	215167	215970	0.01110	0.00759	0.00027	0.03937
superscaffold62	215970	216293	0.01109	0.00759	0.00027	0.03937
superscaffold62	216293	216296	0.01203	0.00760	0.00027	0.03965
superscaffold62	216296	216709	0.01253	0.00767	0.00027	0.04056
