Scaffold	Locus_start	Locus_end	Mean_rho	Median	L95	U95
superscaffold92	45508	45851	0.00358	0.00248	0.00010	0.01348
superscaffold92	45851	46188	0.00357	0.00248	0.00010	0.01346
superscaffold92	46188	46596	0.00357	0.00248	0.00010	0.01346
superscaffold92	46596	46703	0.00357	0.00248	0.00010	0.01346
superscaffold92	46703	47249	0.00357	0.00248	0.00010	0.01346
superscaffold92	47249	47490	0.00357	0.00248	0.00010	0.01346
superscaffold92	47490	47549	0.00357	0.00248	0.00010	0.01346
superscaffold92	47549	47807	0.00357	0.00248	0.00010	0.01346
superscaffold92	47807	48134	0.00357	0.00248	0.00010	0.01346
superscaffold92	48134	48226	0.00357	0.00248	0.00010	0.01348
superscaffold92	48226	48663	0.00357	0.00248	0.00010	0.01348
superscaffold92	48663	48699	0.00357	0.00248	0.00010	0.01348
superscaffold92	48699	48871	0.00357	0.00248	0.00010	0.01348
superscaffold92	48871	49032	0.00357	0.00248	0.00010	0.01348
superscaffold92	49032	49891	0.00357	0.00248	0.00010	0.01348
superscaffold92	49891	50190	0.00357	0.00248	0.00010	0.01348
superscaffold92	50190	50694	0.00357	0.00248	0.00010	0.01348
superscaffold92	50694	51125	0.00357	0.00248	0.00010	0.01348
superscaffold92	51125	51128	0.00357	0.00248	0.00010	0.01348
superscaffold92	51128	51291	0.00357	0.00248	0.00010	0.01348
superscaffold92	51291	51508	0.00357	0.00248	0.00010	0.01348
superscaffold92	51508	51538	0.00357	0.00248	0.00010	0.01348
superscaffold92	51538	53143	0.00359	0.00248	0.00010	0.01354
superscaffold92	53143	53198	0.01074	0.00249	0.00010	0.01455
superscaffold92	53198	53231	0.08221	0.00260	0.00010	1.66637
superscaffold92	53231	53242	0.49023	0.00320	0.00012	4.29952
superscaffold92	53242	53294	1.19250	0.00542	0.00015	5.41598
superscaffold92	53294	55529	4.06997	3.87330	1.74752	8.37506
superscaffold92	55529	55663	3.98161	3.80544	1.52119	8.29822
superscaffold92	55663	55965	3.84778	3.71113	0.89030	8.14799
superscaffold92	55965	57115	3.62949	3.53274	0.60638	7.88267
superscaffold92	57115	57198	3.49180	3.37921	0.52994	7.79946
superscaffold92	57198	57257	3.33809	3.17472	0.46617	7.74666
superscaffold92	57257	57465	3.22624	3.02130	0.44095	7.72179
superscaffold92	57465	57750	2.15444	2.21200	0.00060	5.34118
superscaffold92	57750	58010	1.38302	0.83409	0.00027	4.40217
superscaffold92	58010	58014	1.26660	0.68931	0.00024	4.30589
superscaffold92	58014	58080	1.13801	0.55888	0.00021	4.14784
superscaffold92	58080	58271	1.05209	0.48165	0.00018	4.11642
superscaffold92	58271	58274	0.88061	0.25056	0.00017	3.93561
superscaffold92	58274	58474	0.69706	0.00806	0.00015	3.66946
superscaffold92	58474	58572	0.51492	0.00543	0.00014	3.20014
superscaffold92	58572	58660	0.37926	0.00428	0.00013	2.66734
superscaffold92	58660	59057	0.27702	0.00371	0.00012	2.14368
superscaffold92	59057	59060	0.21804	0.00338	0.00012	1.66818
superscaffold92	59060	59653	0.17305	0.00314	0.00011	1.15869
superscaffold92	59653	59798	0.14602	0.00297	0.00010	1.03073
superscaffold92	59798	59894	0.12236	0.00279	0.00010	0.96325
superscaffold92	59894	60305	0.09836	0.00265	0.00009	0.87798
superscaffold92	60305	60879	0.05437	0.00241	0.00009	0.68989
superscaffold92	60879	60893	0.03198	0.00227	0.00008	0.51052
superscaffold92	60893	61060	0.01216	0.00216	0.00008	0.03462
superscaffold92	61060	61402	0.00484	0.00211	0.00008	0.01165
superscaffold92	61402	61437	0.00442	0.00210	0.00008	0.01122
superscaffold92	61437	61905	0.00328	0.00209	0.00008	0.01069
superscaffold92	61905	62017	0.00324	0.00209	0.00008	0.01068
superscaffold92	62017	62019	0.00314	0.00209	0.00008	0.01059
superscaffold92	62019	62085	0.00302	0.00208	0.00008	0.01044
superscaffold92	62085	62393	0.00291	0.00208	0.00008	0.01035
superscaffold92	62393	63191	0.00291	0.00208	0.00008	0.01035
superscaffold92	63191	63993	0.00290	0.00208	0.00008	0.01029
superscaffold92	63993	63994	0.00290	0.00208	0.00008	0.01026
superscaffold92	63994	64452	0.00290	0.00208	0.00008	0.01026
superscaffold92	64452	64573	0.00290	0.00208	0.00008	0.01026
superscaffold92	64573	64575	0.00289	0.00208	0.00008	0.01026
superscaffold92	64575	64765	0.00289	0.00208	0.00008	0.01026
superscaffold92	64765	64837	0.00289	0.00208	0.00008	0.01026
superscaffold92	64837	64865	0.00289	0.00208	0.00008	0.01026
superscaffold92	64865	64893	0.00289	0.00208	0.00008	0.01026
superscaffold92	64893	67833	0.00289	0.00208	0.00008	0.01026
superscaffold92	67833	68933	0.00289	0.00208	0.00008	0.01026
superscaffold92	68933	69336	0.00289	0.00208	0.00008	0.01026
superscaffold92	69336	69371	0.00289	0.00208	0.00008	0.01026
superscaffold92	69371	69732	0.00289	0.00208	0.00008	0.01026
superscaffold92	69732	69798	0.00289	0.00208	0.00008	0.01026
superscaffold92	69798	69818	0.00289	0.00208	0.00008	0.01026
superscaffold92	69818	69819	0.00289	0.00208	0.00008	0.01026
superscaffold92	69819	69927	0.00289	0.00208	0.00008	0.01026
superscaffold92	69927	69928	0.00289	0.00208	0.00008	0.01026
superscaffold92	69928	70263	0.00289	0.00208	0.00008	0.01026
superscaffold92	70263	70271	0.00289	0.00208	0.00008	0.01026
superscaffold92	70271	71367	0.00289	0.00208	0.00008	0.01026
superscaffold92	71367	71574	0.00290	0.00208	0.00008	0.01026
superscaffold92	71574	71732	0.00289	0.00208	0.00008	0.01026
superscaffold92	71732	72439	0.00289	0.00208	0.00008	0.01026
superscaffold92	72439	75218	0.00289	0.00208	0.00008	0.01026
superscaffold92	75218	75272	0.00289	0.00208	0.00008	0.01026
superscaffold92	75272	75344	0.00289	0.00208	0.00008	0.01026
superscaffold92	75344	75928	0.00289	0.00208	0.00008	0.01026
superscaffold92	75928	76294	0.00289	0.00208	0.00008	0.01026
superscaffold92	76294	76775	0.00293	0.00208	0.00008	0.01035
superscaffold92	76775	77088	0.00295	0.00208	0.00008	0.01037
superscaffold92	77088	77240	0.00295	0.00208	0.00008	0.01044
superscaffold92	77240	77333	0.00299	0.00208	0.00008	0.01048
superscaffold92	77333	77382	0.00301	0.00208	0.00008	0.01048
superscaffold92	77382	77389	0.00303	0.00208	0.00008	0.01048
superscaffold92	77389	77603	0.00303	0.00208	0.00008	0.01048
superscaffold92	77603	77627	0.00305	0.00208	0.00008	0.01056
superscaffold92	77627	78220	0.00305	0.00208	0.00008	0.01056
superscaffold92	78220	78594	0.00305	0.00208	0.00008	0.01058
superscaffold92	78594	78936	0.00305	0.00209	0.00008	0.01058
superscaffold92	78936	79196	0.00305	0.00209	0.00008	0.01058
superscaffold92	79196	79570	0.00311	0.00209	0.00008	0.01068
superscaffold92	79570	79840	0.00314	0.00209	0.00008	0.01069
superscaffold92	79840	79943	0.00315	0.00209	0.00008	0.01069
superscaffold92	79943	80226	0.00323	0.00209	0.00008	0.01083
superscaffold92	80226	80834	0.00326	0.00209	0.00008	0.01097
superscaffold92	80834	80977	0.00331	0.00209	0.00008	0.01103
superscaffold92	80977	81139	0.00339	0.00209	0.00008	0.01119
superscaffold92	81139	81967	0.00365	0.00210	0.00008	0.01178
superscaffold92	81967	82964	0.00383	0.00211	0.00008	0.01246
superscaffold92	82964	83326	0.00429	0.00213	0.00008	0.01385
superscaffold92	83326	83404	0.00494	0.00215	0.00008	0.05466
superscaffold92	83404	83411	0.00529	0.00216	0.00008	0.06857
superscaffold92	83411	83447	0.00575	0.00218	0.00008	0.07459
superscaffold92	83447	83609	0.00670	0.00220	0.00008	0.08175
superscaffold92	83609	83712	0.00731	0.00223	0.00008	0.08534
superscaffold92	83712	84179	0.00812	0.00226	0.00008	0.08896
superscaffold92	84179	85307	0.00871	0.00228	0.00009	0.09052
superscaffold92	85307	85939	0.00949	0.00230	0.00009	0.09309
superscaffold92	85939	86389	0.01052	0.00232	0.00009	0.09655
superscaffold92	86389	87110	0.01174	0.00238	0.00009	0.10407
superscaffold92	87110	87317	0.01428	0.00246	0.00009	0.11877
superscaffold92	87317	87654	0.01740	0.00255	0.00010	0.15102
superscaffold92	87654	88289	0.02103	0.00266	0.00010	0.17351
superscaffold92	88289	88290	0.02662	0.00279	0.00010	0.20352
superscaffold92	88290	89471	0.03344	0.00299	0.00011	0.22848
superscaffold92	89471	89584	0.04552	0.00318	0.00011	0.27581
superscaffold92	89584	89585	0.06033	0.00354	0.00011	0.34059
superscaffold92	89585	89793	0.07437	0.00402	0.00012	0.40666
superscaffold92	89793	90076	0.08627	0.00471	0.00013	0.44399
superscaffold92	90076	90551	0.10854	0.00661	0.00014	0.50835
superscaffold92	90551	90563	0.16462	0.09109	0.00018	0.74607
superscaffold92	90563	90616	0.21658	0.18471	0.00023	0.82429
superscaffold92	90616	91481	0.28218	0.25881	0.00040	0.95076
superscaffold92	91481	91833	0.28394	0.26458	0.00077	0.81876
superscaffold92	91833	91837	0.28030	0.26425	0.00120	0.82208
superscaffold92	91837	92644	0.27289	0.26056	0.00256	0.78194
superscaffold92	92644	93469	0.24597	0.22511	0.00373	0.86730
superscaffold92	93469	93498	0.18126	0.09410	0.00244	0.63292
superscaffold92	93498	93618	0.11942	0.04711	0.00163	0.53457
superscaffold92	93618	93959	0.07297	0.03331	0.00142	0.33174
superscaffold92	93959	94286	0.05505	0.02890	0.00117	0.26956
superscaffold92	94286	94781	0.04427	0.02636	0.00114	0.20454
superscaffold92	94781	95113	0.03976	0.02558	0.00114	0.16894
superscaffold92	95113	96004	0.03673	0.02484	0.00109	0.13562
superscaffold92	96004	96006	0.03552	0.02455	0.00109	0.12292
superscaffold92	96006	96254	0.03464	0.02430	0.00108	0.11474
superscaffold92	96254	96729	0.03391	0.02418	0.00108	0.11048
superscaffold92	96729	96736	0.03349	0.02409	0.00107	0.10820
superscaffold92	96736	98698	0.03316	0.02402	0.00107	0.10658
superscaffold92	98698	99018	0.03308	0.02402	0.00107	0.10632
superscaffold92	99018	99197	0.03288	0.02399	0.00107	0.10588
superscaffold92	99197	99561	0.03283	0.02399	0.00107	0.10582
superscaffold92	99561	99594	0.03279	0.02399	0.00107	0.10543
superscaffold92	99594	99676	0.03279	0.02401	0.00107	0.10492
superscaffold92	99676	100202	0.03279	0.02402	0.00107	0.10469
superscaffold92	100202	100694	0.03276	0.02402	0.00107	0.10444
superscaffold92	100694	100787	0.03274	0.02402	0.00107	0.10418
superscaffold92	100787	101230	0.03285	0.02403	0.00107	0.10462
superscaffold92	101230	101558	0.03291	0.02404	0.00107	0.10469
superscaffold92	101558	101991	0.03311	0.02414	0.00107	0.10588
superscaffold92	101991	102005	0.03333	0.02416	0.00107	0.10601
superscaffold92	102005	102171	0.03348	0.02420	0.00107	0.10619
superscaffold92	102171	104002	0.03379	0.02422	0.00108	0.10709
superscaffold92	104002	104151	0.03651	0.02471	0.00109	0.11404
superscaffold92	104151	104304	0.03945	0.02533	0.00114	0.13602
superscaffold92	104304	104426	0.04557	0.02629	0.00117	0.30733
superscaffold92	104426	105268	0.05089	0.02747	0.00136	0.34318
superscaffold92	105268	105271	0.06896	0.03103	0.00144	0.38882
superscaffold92	105271	105513	0.08541	0.03474	0.00159	0.40299
superscaffold92	105513	105759	0.10646	0.03993	0.00196	0.42118
superscaffold92	105759	105760	0.12697	0.04687	0.00214	0.42937
superscaffold92	105760	106085	0.15129	0.05961	0.00247	0.44208
superscaffold92	106085	106532	0.17779	0.08118	0.00287	0.44919
superscaffold92	106532	106866	0.21026	0.17217	0.00389	0.45796
superscaffold92	106866	107233	0.24773	0.33607	0.00504	0.46328
superscaffold92	107233	107248	0.28408	0.35783	0.00685	0.47090
superscaffold92	107248	108024	0.31943	0.37281	0.01208	0.47483
superscaffold92	108024	108252	0.33719	0.37911	0.01240	0.48549
superscaffold92	108252	108591	0.35291	0.38284	0.01359	0.50384
superscaffold92	108591	108592	0.37680	0.38644	0.01767	0.75803
superscaffold92	108592	109327	0.40005	0.38976	0.02859	1.07044
superscaffold92	109327	109482	0.56712	0.39861	0.26975	2.57412
superscaffold92	109482	109842	0.58856	0.39979	0.28725	2.72222
superscaffold92	109842	109897	0.48719	0.39399	0.26088	2.14265
superscaffold92	109897	111595	0.38653	0.38822	0.24833	0.49414
superscaffold92	111595	112885	0.38607	0.38817	0.24833	0.49041
superscaffold92	112885	113154	0.38438	0.38773	0.24351	0.48679
superscaffold92	113154	113246	0.38229	0.38709	0.23726	0.48460
superscaffold92	113246	113433	0.38093	0.38660	0.23246	0.48303
superscaffold92	113433	113914	0.38032	0.38648	0.23186	0.48267
superscaffold92	113914	114049	0.38006	0.38648	0.22925	0.48241
superscaffold92	114049	114059	0.37964	0.38644	0.22690	0.48193
superscaffold92	114059	114148	0.37919	0.38638	0.22322	0.48190
superscaffold92	114148	114173	0.37890	0.38636	0.22151	0.48180
superscaffold92	114173	114359	0.37883	0.38633	0.22151	0.48180
superscaffold92	114359	114569	0.37882	0.38638	0.21895	0.48190
superscaffold92	114569	114598	0.37881	0.38638	0.21829	0.48190
superscaffold92	114598	114603	0.37889	0.38642	0.21895	0.48193
superscaffold92	114603	114894	0.37881	0.38646	0.21629	0.48193
superscaffold92	114894	115578	0.37875	0.38646	0.21493	0.48241
superscaffold92	115578	115591	0.37926	0.38670	0.21730	0.48270
superscaffold92	115591	116409	0.38024	0.38720	0.22653	0.48322
superscaffold92	116409	116435	0.38124	0.38772	0.22925	0.48431
superscaffold92	116435	116969	0.38211	0.38822	0.23186	0.48559
superscaffold92	116969	117117	0.38334	0.38882	0.23309	0.48681
superscaffold92	117117	117406	0.38438	0.38926	0.23726	0.48884
superscaffold92	117406	117447	0.38576	0.38999	0.24378	0.49316
superscaffold92	117447	117635	0.38777	0.39047	0.25191	0.49612
superscaffold92	117635	117954	0.38969	0.39127	0.25988	0.50342
superscaffold92	117954	118003	0.39250	0.39236	0.27090	0.51272
superscaffold92	118003	118862	0.39615	0.39373	0.28683	0.52294
superscaffold92	118862	119211	0.40044	0.39525	0.29821	0.54102
superscaffold92	119211	119713	0.40470	0.39657	0.30240	0.57098
superscaffold92	119713	119902	0.40842	0.39739	0.30495	0.58659
superscaffold92	119902	120111	0.40985	0.39773	0.30534	0.59250
superscaffold92	120111	120193	0.41019	0.39785	0.30534	0.59548
superscaffold92	120193	120378	0.41022	0.39809	0.30534	0.59557
superscaffold92	120378	120651	0.40939	0.39807	0.30509	0.59082
superscaffold92	120651	121062	0.40660	0.39775	0.30379	0.58662
superscaffold92	121062	121408	0.40684	0.39805	0.30335	0.59067
superscaffold92	121408	121745	0.40757	0.39821	0.30379	0.59557
superscaffold92	121745	121749	0.40849	0.39851	0.30320	0.60204
superscaffold92	121749	122180	0.40957	0.39891	0.30294	0.60771
superscaffold92	122180	122280	0.41203	0.39959	0.30275	0.62833
superscaffold92	122280	122487	0.41591	0.40016	0.30198	0.67936
superscaffold92	122487	123443	0.42151	0.40143	0.30116	0.74931
superscaffold92	123443	123450	0.40264	0.39738	0.03657	0.73755
superscaffold92	123450	123556	0.37914	0.39205	0.01346	0.71784
superscaffold92	123556	123625	0.35260	0.38528	0.00713	0.69322
superscaffold92	123625	123920	0.32247	0.37554	0.00482	0.66630
superscaffold92	123920	124358	0.28601	0.35854	0.00357	0.62948
superscaffold92	124358	124608	0.24165	0.23524	0.00296	0.57327
superscaffold92	124608	124724	0.20071	0.11824	0.00245	0.52352
superscaffold92	124724	124725	0.16319	0.08682	0.00208	0.49251
superscaffold92	124725	125079	0.12354	0.06836	0.00170	0.45631
superscaffold92	125079	125082	0.09692	0.05913	0.00161	0.42433
superscaffold92	125082	126279	0.07174	0.05174	0.00151	0.32806
superscaffold92	126279	126314	0.06959	0.05128	0.00151	0.25245
superscaffold92	126314	126858	0.06724	0.05090	0.00151	0.20964
superscaffold92	126858	126932	0.06624	0.05077	0.00151	0.20258
superscaffold92	126932	127173	0.06554	0.05069	0.00151	0.19831
superscaffold92	127173	127177	0.06503	0.05069	0.00151	0.19536
superscaffold92	127177	127607	0.06434	0.05069	0.00147	0.19394
superscaffold92	127607	127774	0.06402	0.05051	0.00151	0.19278
superscaffold92	127774	128136	0.06377	0.05043	0.00147	0.19255
superscaffold92	128136	128316	0.06396	0.05053	0.00147	0.19278
superscaffold92	128316	129013	0.06416	0.05077	0.00151	0.19310
superscaffold92	129013	129208	0.06565	0.05158	0.00151	0.20089
superscaffold92	129208	129402	0.06701	0.05221	0.00152	0.20790
superscaffold92	129402	129635	0.06971	0.05364	0.00157	0.22229
superscaffold92	129635	129658	0.07469	0.05662	0.00164	0.26390
superscaffold92	129658	129811	0.07878	0.05986	0.00183	0.28592
superscaffold92	129811	130071	0.08733	0.06416	0.00207	0.33225
superscaffold92	130071	130292	0.10054	0.07057	0.00230	0.39069
superscaffold92	130292	130601	0.12780	0.08054	0.00286	0.51074
superscaffold92	130601	131012	0.14804	0.08940	0.00324	0.57717
superscaffold92	131012	131229	0.16178	0.09745	0.00358	0.62004
superscaffold92	131229	131230	0.16998	0.10208	0.00383	0.63282
superscaffold92	131230	131381	0.18187	0.10866	0.00448	0.66762
superscaffold92	131381	131514	0.18804	0.11449	0.00477	0.67240
superscaffold92	131514	131712	0.20000	0.12321	0.00626	0.69018
superscaffold92	131712	132521	0.22014	0.13348	0.00908	0.75357
superscaffold92	132521	132576	0.21832	0.13372	0.00941	0.74449
superscaffold92	132576	132755	0.21672	0.13343	0.00941	0.73373
superscaffold92	132755	132772	0.21602	0.13304	0.00944	0.73126
superscaffold92	132772	133281	0.21594	0.13348	0.00944	0.72924
superscaffold92	133281	133674	0.22176	0.13617	0.00947	0.75519
superscaffold92	133674	133837	0.23665	0.14200	0.00975	0.80352
superscaffold92	133837	134005	0.25735	0.15270	0.00996	0.87893
superscaffold92	134005	134018	0.29177	0.17194	0.01121	1.06280
superscaffold92	134018	134321	0.33523	0.20264	0.01226	1.29625
superscaffold92	134321	134470	0.48710	0.32509	0.01485	1.89263
superscaffold92	134470	134498	0.76524	0.60993	0.02607	2.61051
superscaffold92	134498	135208	1.07051	0.86910	0.07322	3.03200
superscaffold92	135208	135214	0.99367	0.82170	0.00199	2.88913
superscaffold92	135214	135684	0.89935	0.77326	0.00082	2.64167
superscaffold92	135684	135873	0.48662	0.43406	0.00028	1.79162
superscaffold92	135873	136013	0.32535	0.00968	0.00023	1.43189
superscaffold92	136013	136144	0.18896	0.00563	0.00019	1.11408
superscaffold92	136144	136186	0.12035	0.00466	0.00018	0.87833
superscaffold92	136186	136340	0.06423	0.00402	0.00016	0.61192
superscaffold92	136340	137146	0.02684	0.00360	0.00014	0.35901
superscaffold92	137146	138264	0.01137	0.00338	0.00014	0.16388
superscaffold92	138264	138291	0.00935	0.00334	0.00014	0.02548
superscaffold92	138291	138327	0.00748	0.00332	0.00014	0.02059
superscaffold92	138327	138883	0.00618	0.00330	0.00014	0.01968
superscaffold92	138883	138887	0.00600	0.00330	0.00014	0.01932
superscaffold92	138887	139023	0.00570	0.00329	0.00014	0.01880
superscaffold92	139023	139082	0.00547	0.00329	0.00014	0.01868
superscaffold92	139082	139169	0.00541	0.00328	0.00014	0.01854
superscaffold92	139169	139171	0.00502	0.00328	0.00014	0.01797
superscaffold92	139171	139272	0.00498	0.00328	0.00014	0.01797
superscaffold92	139272	139339	0.00493	0.00328	0.00014	0.01796
superscaffold92	139339	139533	0.00479	0.00327	0.00014	0.01783
superscaffold92	139533	139748	0.00476	0.00327	0.00014	0.01774
superscaffold92	139748	139825	0.00476	0.00327	0.00014	0.01768
superscaffold92	139825	139906	0.00475	0.00327	0.00014	0.01764
superscaffold92	139906	139918	0.00475	0.00327	0.00014	0.01764
superscaffold92	139918	139919	0.00475	0.00327	0.00014	0.01764
superscaffold92	139919	140581	0.00475	0.00327	0.00014	0.01764
superscaffold92	140581	140685	0.00475	0.00327	0.00014	0.01764
superscaffold92	140685	140839	0.00474	0.00327	0.00014	0.01764
superscaffold92	140839	140975	0.00474	0.00327	0.00014	0.01765
superscaffold92	140975	141035	0.00474	0.00327	0.00014	0.01765
superscaffold92	141035	141037	0.00474	0.00327	0.00014	0.01765
superscaffold92	141037	141120	0.00474	0.00327	0.00014	0.01765
superscaffold92	141120	141156	0.00474	0.00327	0.00014	0.01765
superscaffold92	141156	141242	0.00474	0.00327	0.00014	0.01764
superscaffold92	141242	141438	0.00474	0.00327	0.00014	0.01764
superscaffold92	141438	141604	0.00474	0.00327	0.00014	0.01764
superscaffold92	141604	141606	0.00474	0.00327	0.00014	0.01764
superscaffold92	141606	141642	0.00473	0.00327	0.00014	0.01764
superscaffold92	141642	141645	0.00474	0.00327	0.00014	0.01764
superscaffold92	141645	141885	0.00474	0.00327	0.00014	0.01764
superscaffold92	141885	141904	0.00474	0.00327	0.00014	0.01764
superscaffold92	141904	141996	0.00474	0.00327	0.00014	0.01764
superscaffold92	141996	142448	0.00474	0.00327	0.00014	0.01764
superscaffold92	142448	142627	0.00474	0.00327	0.00014	0.01765
superscaffold92	142627	142915	0.00474	0.00327	0.00014	0.01765
superscaffold92	142915	142916	0.00474	0.00327	0.00014	0.01765
superscaffold92	142916	143015	0.00474	0.00327	0.00014	0.01765
superscaffold92	143015	143016	0.00474	0.00327	0.00014	0.01765
superscaffold92	143016	143275	0.00474	0.00327	0.00014	0.01765
superscaffold92	143275	143324	0.00474	0.00327	0.00014	0.01765
superscaffold92	143324	143448	0.00473	0.00327	0.00014	0.01765
superscaffold92	143448	143565	0.00474	0.00327	0.00014	0.01765
superscaffold92	143565	143634	0.00474	0.00327	0.00014	0.01765
superscaffold92	143634	143657	0.00474	0.00327	0.00014	0.01765
superscaffold92	143657	143787	0.00474	0.00327	0.00014	0.01765
superscaffold92	143787	144178	0.00474	0.00327	0.00014	0.01764
superscaffold92	144178	144262	0.00473	0.00327	0.00014	0.01758
superscaffold92	144262	144691	0.00473	0.00327	0.00014	0.01743
superscaffold92	144691	148732	0.00473	0.00327	0.00014	0.01743
superscaffold92	148732	148815	0.00473	0.00327	0.00014	0.01758
superscaffold92	148815	149685	0.00473	0.00327	0.00014	0.01758
superscaffold92	149685	149814	0.00473	0.00327	0.00014	0.01758
superscaffold92	149814	150069	0.00473	0.00327	0.00014	0.01758
superscaffold92	150069	150151	0.00473	0.00327	0.00014	0.01758
superscaffold92	150151	150636	0.00474	0.00327	0.00014	0.01758
superscaffold92	150636	151399	0.00474	0.00327	0.00014	0.01758
superscaffold92	151399	151453	0.00474	0.00327	0.00014	0.01758
superscaffold92	151453	151763	0.00474	0.00327	0.00014	0.01758
superscaffold92	151763	151888	0.00474	0.00327	0.00014	0.01758
superscaffold92	151888	152562	0.00474	0.00327	0.00014	0.01758
superscaffold92	152562	152950	0.00475	0.00327	0.00014	0.01764
superscaffold92	152950	152951	0.00475	0.00327	0.00014	0.01764
superscaffold92	152951	153142	0.00475	0.00327	0.00014	0.01764
superscaffold92	153142	153146	0.00475	0.00327	0.00014	0.01764
superscaffold92	153146	153313	0.00475	0.00327	0.00014	0.01758
