Scaffold	Start	End	midpont	pi	theta	Td	win_length	pi_resamp_mean	pi_resampl_CI_low	pi_resamp_CI_up
scaffold25	1000000	1200000	1100000.0	316.41320000000104	308.365355331848	0.10933995597407956	185127	315.468735	306.5019225	326.2022775
scaffold25	1200000	1400000	1300000.0	337.7467000000025	325.84127126473146	0.1530913365263282	189762	338.129834	330.2958625	346.6747675
scaffold25	1400000	1600000	1500000.0	308.17890000000216	287.78887366893673	0.29678799645972087	166405	308.632705	299.714885	316.9949075
scaffold25	1600000	1800000	1700000.0	368.7629000000015	356.0013197295466	0.1502223185702894	182885	369.342084	359.4818175	378.4328625
scaffold25	1800000	2000000	1900000.0	360.71780000000217	346.4177529276427	0.17298085163663	192972	360.909668	352.14518	370.8148575
scaffold25	2000000	2288681	2144340.5	505.3203000000024	493.83555990986986	0.09750603060919961	271291	505.038025	491.4300275	516.0376075
scaffold554	0	200000	100000.0	116.7482999999994	125.15010764839168	-0.28043578751611786	172228	117.105834	109.99963	123.4586075
scaffold554	200000	400000	300000.0	193.6645000000002	216.47586187829913	-0.4410996966977266	178646	193.341555	185.17592	200.666485
scaffold554	400000	600000	500000.0	275.80500000000177	275.6684803606465	0.00207429010701077	175804	275.683275	266.318825	284.5961575
scaffold554	600000	800000	700000.0	296.72160000000173	315.97583485100694	-0.2553043938067118	187421	296.342862	286.68528	305.1134075
scaffold554	800000	1015449	907724.5	266.0184000000024	253.9645202504525	0.19876136434690214	197953	266.286882	256.791	274.9862825
superscaffold11	0	200000	100000.0	294.3770000000008	257.0650859804802	0.6078485097779113	191275	294.355983	286.980775	302.5356375
superscaffold11	200000	400000	300000.0	72.98930000000003	73.28609907338252	-0.016858786571863602	60085	73.125241	68.7464725	77.78357
superscaffold11	400000	600000	500000.0	252.34590000000182	237.33421315303107	0.2648336639180559	187779	252.230971	244.01141	262.022255
superscaffold11	600000	800000	700000.0	208.6667000000002	226.9050375156651	-0.3365062549549866	184063	208.491355	200.749505	217.3373775
superscaffold11	800000	1000000	900000.0	260.03120000000155	251.70956335588687	0.1384451409368762	192003	259.552528	252.367445	266.7264775
superscaffold11	1000000	1200000	1100000.0	323.46830000000256	317.6670525219311	0.07651377773746706	193683	323.753007	315.9386225	331.7278425
superscaffold11	1200000	1400000	1300000.0	268.2550000000013	261.57499976961145	0.10695206906309165	192589	267.715563	260.1119825	275.9770325
superscaffold11	1400000	1600000	1500000.0	310.54100000000216	317.9489221337518	-0.09761807250045004	185128	310.69128	301.138835	319.9429225
superscaffold11	1600000	1800000	1700000.0	214.21910000000102	195.89938021538788	0.39133668831445984	183260	214.008547	206.8747725	220.828195
superscaffold11	1800000	2000000	1900000.0	199.46899999999985	200.4092940045191	-0.01963547594449738	192050	199.792016	190.73406	206.25089
superscaffold11	2000000	2200000	2100000.0	262.77240000000126	250.86395452042476	0.19878421533931978	193584	263.400505	256.0375	272.8449075
superscaffold11	2200000	2400000	2300000.0	368.27000000000135	336.5523165139182	0.39489971153801523	191491	369.218357	361.395565	378.4969225
superscaffold11	2400000	2600000	2500000.0	437.6805000000023	403.6372841272452	0.3535168596188064	192004	437.47535	428.101785	447.1136125
superscaffold11	2600000	2800000	2700000.0	279.8181000000009	261.01126054597	0.3017611326145681	190259	279.571731	271.770965	287.77417
superscaffold11	2800000	3000000	2900000.0	250.73530000000233	252.55517219134896	-0.030175667166137145	190684	250.86533	242.7639025	258.9242025
superscaffold11	3000000	3200000	3100000.0	275.843900000003	268.62174006512896	0.11260608056677142	189292	276.053211	269.000195	283.1904875
superscaffold11	3200000	3400000	3300000.0	270.90410000000105	240.71664849487948	0.5250978826180397	184389	270.537537	262.4893825	279.2306975
superscaffold11	3400000	3600000	3500000.0	187.99830000000026	175.60476816429733	0.29523331160975075	186609	189.018103	180.461145	196.6358075
superscaffold11	3600000	3800000	3700000.0	217.35230000000053	239.8710396594174	-0.39308120023157556	190615	216.754355	207.59486	225.01632
superscaffold11	3800000	4000000	3900000.0	266.7392000000014	268.62174006512896	-0.02935208582411804	189384	266.826133	259.4191225	275.2972675
superscaffold11	4000000	4200000	4100000.0	256.0565000000016	251.99143296770757	0.06755411586728041	183891	255.867236	247.040425	265.372775
superscaffold11	4200000	4400000	4300000.0	227.76330000000044	240.43477888305878	-0.22067272202690769	190282	228.115275	219.4540725	237.095065
superscaffold11	4400000	4600000	4500000.0	226.10120000000077	224.65008062109948	0.02704186964151961	189842	226.133025	218.24557	235.0716075
superscaffold11	4600000	4800000	4700000.0	177.78399999999996	174.47728971701451	0.07927823068855724	185266	177.215679	167.37035	186.3607125
superscaffold11	4800000	5000000	4900000.0	207.04630000000034	186.0339438016633	0.4725793544334746	184026	207.122231	199.444395	213.82294
superscaffold11	5000000	5200000	5100000.0	255.78690000000137	262.70247821689424	-0.11024976794700937	190434	256.635	248.1173675	265.276095
superscaffold11	5200000	5400000	5300000.0	340.30860000000183	335.14296845481465	0.06458443907395967	190889	340.371324	329.3512175	351.2027425
superscaffold11	5400000	5600000	5500000.0	303.67940000000215	270.8766969596946	0.5072034689849969	187443	303.687627	295.362065	312.423455
superscaffold11	5600000	5800000	5700000.0	273.50270000000216	267.4942616178462	0.09407599570808299	186734	273.518723	264.28893	282.00795
superscaffold11	5800000	6000000	5900000.0	333.8702000000025	306.11039843728236	0.37992400887561684	190701	334.153942	325.086305	341.06174
superscaffold11	6000000	6200000	6100000.0	336.9178000000013	301.8823542599718	0.48620126020861826	187334	336.768045	327.8422025	345.56399
superscaffold11	6200000	6400000	6300000.0	295.99450000000036	258.47443403958374	0.607914669942745	185417	296.111256	287.9404525	304.6790225
superscaffold11	6400000	6600000	6500000.0	262.1744000000016	244.6628230603693	0.2997058485636223	188384	262.317483	253.9992925	270.03193
superscaffold11	6600000	6800000	6700000.0	244.72450000000197	204.07359895818823	0.833686981717403	192476	245.216428	237.3516475	252.089145
superscaffold11	6800000	7000000	6900000.0	293.4287000000012	246.91777995493493	0.7887702800169076	188567	293.504522	285.561025	299.9699225
superscaffold11	7000000	7200000	7100000.0	284.92470000000145	225.7775590683823	1.0967284352877424	188019	284.903302	277.676065	291.7264725
superscaffold11	7200000	7400000	7300000.0	229.6641000000012	180.11468195342857	1.150891148753123	188031	229.621116	222.6932	235.6566225
superscaffold11	7400000	7600000	7500000.0	190.798700000001	148.54528542950993	1.1891361226019272	190354	190.70991	185.20737	196.6747475
superscaffold11	7600000	7800000	7700000.0	245.28170000000196	191.10759681443594	1.1861626431011203	186253	245.274524	237.7427775	252.042795
superscaffold11	7800000	8000000	7900000.0	303.7391000000014	237.61608276485177	1.1651510063735302	181954	302.999498	295.840335	311.095325
superscaffold11	8000000	8200000	8100000.0	293.49740000000145	247.76338879039704	0.7729543513821883	185914	293.665844	286.1423725	301.8537325
superscaffold11	8200000	8400000	8300000.0	397.35969999999867	343.317187197615	0.6596197928018023	189821	397.264259	386.900385	407.032295
superscaffold11	8400000	8600000	8500000.0	293.93530000000123	253.11891141499038	0.6752811243775736	190387	294.354185	286.295905	301.72091
superscaffold11	8600000	8800000	8700000.0	254.66510000000218	217.32147071376122	0.7193060872242956	185593	254.891337	248.684945	261.51842
superscaffold11	8800000	9000000	8900000.0	221.721200000001	189.98011836715312	0.6990942024484986	191896	221.662221	212.1764525	228.4740575
superscaffold11	9000000	9200000	9100000.0	282.40800000000144	229.72373363387211	0.9601556078483776	187960	281.870371	275.9349575	288.8840475
superscaffold11	9200000	9400000	9300000.0	263.1364000000017	220.14016683196826	0.8176111100526523	188257	263.390801	254.49173	270.8824275
superscaffold11	9400000	9600000	9500000.0	294.6912000000003	244.3809534485486	0.8620367250249034	185524	294.298158	287.81004	299.4275275
superscaffold11	9600000	9800000	9700000.0	355.47780000000046	315.97583485100694	0.5237821884161311	186644	355.410986	346.56447	363.8604
superscaffold11	9800000	10000000	9900000.0	242.55990000000128	224.65008062109948	0.33375269325816564	177197	242.602676	233.7961675	251.089955
superscaffold11	10000000	10200000	10100000.0	315.21970000000283	289.4800913398609	0.3724699505538912	187815	314.760635	307.2000825	322.90352
superscaffold11	10200000	10400000	10300000.0	356.33100000000087	322.74070553470375	0.43607762424497293	191891	356.76884	348.8749925	366.94981
superscaffold11	10400000	10600000	10500000.0	301.9893000000019	261.85686938143215	0.641861822489209	184170	301.743196	294.991805	310.7840875
superscaffold11	10600000	10800000	10700000.0	264.7574000000024	224.65008062109948	0.7474070831693153	188370	264.71895	258.2612	271.1711175
superscaffold11	10800000	11000000	10900000.0	260.4228000000018	213.6571657600921	0.9161952330330752	192970	259.562911	254.1081425	265.776805
superscaffold11	11000000	11200000	11100000.0	187.92650000000023	164.32998369146927	0.6005275371484576	185331	188.381403	181.382985	195.6075075
superscaffold11	11200000	11400000	11300000.0	220.19620000000177	192.79881448536014	0.5946309885224884	188741	220.063383	212.3569375	226.211455
superscaffold11	11400000	11600000	11500000.0	273.92890000000233	219.29455799650614	1.042914788517865	183105	274.608349	268.99257	280.6037175
superscaffold11	11600000	11800000	11700000.0	213.68950000000189	173.067941657911	0.9818025341623751	184242	213.750797	207.1470175	219.851455
superscaffold11	11800000	12000000	11900000.0	282.86920000000123	254.5282594740939	0.466292851142752	188940	283.425929	276.1496725	290.5410475
superscaffold11	12000000	12200000	12100000.0	241.36560000000216	214.7846442073749	0.5180272695008606	187426	241.577169	235.6241475	247.81438
superscaffold11	12200000	12400000	12300000.0	329.59110000000084	286.3795256098332	0.6320567477658909	188829	329.273052	322.380275	336.7700675
superscaffold11	12400000	12600000	12500000.0	238.12940000000222	212.81155692463	0.4979722758904898	186745	237.957282	231.5873125	243.1739325
superscaffold11	12600000	12800000	12700000.0	274.69700000000057	232.54242975207913	0.7589675060530156	187472	274.574243	265.540225	284.228865
superscaffold11	12800000	13000000	12900000.0	306.8060000000018	261.85686938143215	0.7188981692225457	189633	307.043412	298.845155	314.892025
superscaffold11	13000000	13200000	13100000.0	178.95050000000063	153.33706883046187	0.6984021613294121	174986	178.642548	171.7316675	183.9875075
superscaffold11	13200000	13400000	13300000.0	227.6464000000018	175.04102894065593	1.2571638637376439	186579	227.868043	223.2029525	232.8511275
superscaffold11	13400000	13600000	13500000.0	278.7319000000016	201.8186420636226	1.594942028588604	186806	278.653872	273.4568775	283.0170725
superscaffold11	13600000	13800000	13700000.0	260.35020000000225	195.05377137992576	1.4008574364441615	187381	260.366091	255.7803225	265.1575575
superscaffold11	13800000	14000000	13900000.0	241.69760000000227	193.92629293264295	1.030816342357641	188032	241.689702	236.6418575	246.68581
superscaffold11	14000000	14200000	14100000.0	223.4905000000009	183.49711729527698	0.9118662574693566	180984	222.76772	216.681035	228.245175
superscaffold11	14200000	14400000	14300000.0	215.6659000000008	198.4362067217742	0.3633615256357528	156517	215.15506	207.70213	223.02701
superscaffold11	14400000	14600000	14500000.0	172.3137000000006	157.001373784131	0.40781525020588255	95789	171.853104	165.1557	177.179685
superscaffold11	14600000	14800000	14700000.0	316.82270000000204	278.48717647885354	0.5765905783678271	190173	316.694005	309.5367875	324.522285
superscaffold11	14800000	15000000	14900000.0	247.08470000000077	209.14725197096087	0.7592197937076577	184672	246.893923	238.530545	254.089815
superscaffold11	15000000	15200000	15100000.0	317.5457000000009	281.58774220888125	0.5348884821214202	187753	318.226632	310.394175	326.6539775
superscaffold11	15200000	15400000	15300000.0	391.75050000000033	334.86109884299395	0.7118697967063626	191215	391.669706	381.9590525	402.01559
superscaffold11	15400000	15600000	15500000.0	275.37160000000205	249.73647607314194	0.429846796140398	187158	275.125346	265.783075	283.58079
superscaffold11	15600000	15800000	15700000.0	270.71650000000227	237.89795237667246	0.5776108958437993	187541	271.037448	263.9463225	278.1862075
superscaffold11	15800000	16000000	15900000.0	274.18000000000137	255.9376075331974	0.29849290202350914	185710	274.486329	267.109595	282.38854
superscaffold11	16000000	16200000	16100000.0	332.41850000000045	290.60756978714375	0.6026907319738882	193552	332.141216	323.1484075	341.7806975
superscaffold11	16200000	16400000	16300000.0	251.28880000000183	231.97869052843774	0.34850945033664027	191430	252.090142	244.4697575	259.6154575
superscaffold11	16400000	16600000	16500000.0	250.9841000000021	231.13308169297562	0.35957903325532	187259	250.496146	243.36511	259.360925
superscaffold11	16600000	16800000	16700000.0	272.960000000002	228.0325159629479	0.8248466249111837	188407	272.933465	267.8873875	279.184095
superscaffold11	16800000	17000000	16900000.0	272.61010000000203	240.43477888305878	0.5603304680133775	190925	272.521072	265.2974975	281.61803
superscaffold11	17000000	17200000	17100000.0	195.78340000000043	197.59059788631208	-0.03827506690198587	180648	195.688294	187.028995	203.684325
superscaffold11	17200000	17400000	17300000.0	263.40790000000084	266.3667831705634	-0.04652380007272388	187016	262.802181	254.67457	271.8044275
superscaffold11	17400000	17600000	17500000.0	273.20540000000057	246.91777995493493	0.44580699336486235	192405	273.035302	264.57077	281.0725625
superscaffold11	17600000	17800000	17700000.0	261.47350000000085	250.30021529678336	0.18693142511900182	188839	260.660929	251.10504	267.774575
superscaffold11	17800000	18000000	17900000.0	269.68450000000144	252.83704180316968	0.27904042978222415	186655	269.300533	262.54347	278.4574125
superscaffold11	18000000	18200000	18100000.0	243.04910000000092	226.62316790384438	0.30344240768400577	172094	242.573705	235.5097625	249.93198
superscaffold11	18200000	18400000	18300000.0	241.43610000000027	219.29455799650614	0.4226598280355568	186202	241.409649	233.0514175	249.5662925
superscaffold11	18400000	18600000	18500000.0	290.73070000000155	257.0650859804802	0.5484466248989103	175162	290.575194	282.4011125	297.899175
superscaffold11	18600000	18800000	18700000.0	233.08750000000086	240.71664849487948	-0.13270579400052057	171635	233.029254	223.19222	242.0625175
superscaffold11	18800000	19000000	18900000.0	320.719200000002	306.11039843728236	0.19993782887952882	185405	320.752191	311.2634675	329.7692275
superscaffold11	19000000	19200000	19100000.0	284.36410000000143	275.9503499724672	0.1277088892621034	178398	284.543601	275.387095	293.56842
superscaffold11	19200000	19400000	19300000.0	230.14340000000044	255.09199869773528	-0.40957379287394663	179818	229.826594	221.9085125	238.0318875
superscaffold11	19400000	19600000	19500000.0	236.43170000000075	246.63591034311423	-0.17324863438481325	178215	236.325677	229.326405	243.629965
superscaffold11	19600000	19800000	19700000.0	322.55280000000135	310.6203122264136	0.16094310131563	185995	323.158796	313.912795	333.6680125
superscaffold11	19800000	20000000	19900000.0	220.74840000000043	196.46311943902927	0.5172861142391846	187184	220.492887	211.77249	228.1747175
superscaffold11	20000000	20200000	20100000.0	264.92310000000094	258.192564427763	0.10916951515477687	175935	264.981085	256.5245075	273.58418
superscaffold11	20200000	20400000	20300000.0	253.3717000000015	249.17273684950055	0.07056662698700013	178530	253.368914	244.9558275	261.7450075
superscaffold11	20400000	20600000	20500000.0	294.17980000000165	320.7676182519588	-0.3472888112578055	190366	294.693059	285.12534	303.6072925
superscaffold11	20600000	20800000	20700000.0	252.256000000002	238.46169160031388	0.24220923809393785	177637	252.103412	244.9058325	261.100685
superscaffold11	20800000	21000000	20900000.0	248.16000000000122	234.79738664664475	0.23828129841818557	181639	248.581373	240.7082575	257.380785
superscaffold11	21000000	21200000	21100000.0	315.86820000000245	322.17696631106236	-0.08204502101092195	189353	315.647355	305.9275175	325.7897075
superscaffold11	21200000	21400000	21300000.0	263.2162000000006	259.32004287504583	0.06292169188960738	186406	263.31024	251.9574	272.595245
superscaffold11	21400000	21600000	21500000.0	219.3512000000005	229.44186402205142	-0.184124762577905	181445	219.155568	211.322655	226.958005
superscaffold11	21600000	21800000	21700000.0	186.44880000000038	197.0268586626707	-0.22467418581560272	185750	186.526939	179.911205	192.435265
superscaffold11	21800000	22000000	21900000.0	231.89050000000123	227.4687767393065	0.08138131998127587	189832	232.671136	223.487215	239.2775875
superscaffold11	22000000	22200000	22100000.0	260.48720000000117	244.6628230603693	0.2708298821421033	186347	260.40141	251.345705	270.10657
superscaffold11	22200000	22400000	22300000.0	237.67420000000124	238.46169160031388	-0.0138272782506019	186945	237.842243	229.13497	248.0433125
superscaffold11	22400000	22600000	22500000.0	174.94559999999947	190.26198797897382	-0.33684379607405246	187359	175.030384	167.9079375	184.3737725
superscaffold11	22600000	22800000	22700000.0	178.11890000000008	186.59768302530472	-0.19011825257495837	188790	178.386955	171.8627125	184.9046025
superscaffold11	22800000	23000000	22900000.0	201.07470000000035	201.2549028399812	-0.0037472822995138493	187079	200.817023	192.46251	208.6254325
superscaffold11	23000000	23200000	23100000.0	283.29180000000133	286.9432648334746	-0.05330535977980805	192082	283.080366	274.0169875	292.9220275
superscaffold11	23200000	23400000	23300000.0	334.11270000000127	328.3780977711178	0.07317237644528234	189982	334.114472	326.24237	343.108255
superscaffold11	23400000	23600000	23500000.0	298.259300000001	289.1982217280402	0.13124759714943662	192393	298.985613	291.0871675	307.409255
superscaffold11	23600000	23800000	23700000.0	233.9191000000011	221.83138450289246	0.22811098744161903	192904	233.052668	224.6492575	242.03639
superscaffold11	23800000	24000000	23900000.0	280.0339000000016	269.1854792887704	0.1687923984538885	181938	280.495536	274.529975	288.37731
superscaffold11	24000000	24200000	24100000.0	264.2162000000009	262.98434782871493	0.01961747666753056	181203	264.178425	255.452785	272.1446225
superscaffold11	24200000	24400000	24300000.0	282.4158000000014	268.33987045330827	0.21969831521331132	183796	282.747134	274.673735	290.3724125
superscaffold11	24400000	24600000	24500000.0	292.5064000000015	279.8965245379571	0.18870764588732467	182526	293.450887	283.05612	302.496655
superscaffold11	24600000	24800000	24700000.0	230.83120000000068	239.58917004759667	-0.15305621382530785	185597	230.106642	221.567375	238.5677575
superscaffold11	24800000	25000000	24900000.0	304.0982000000016	320.7676182519588	-0.2177351445019465	189804	304.147476	293.440175	311.7318175
superscaffold11	25000000	25200000	25100000.0	278.28310000000107	273.1316538542602	0.07899680911713046	188626	277.86664	270.1973225	288.235015
superscaffold11	25200000	25400000	25300000.0	351.2542000000014	327.250619323835	0.3073341183695576	194083	350.981315	341.62101	360.5659825
superscaffold11	25400000	25600000	25500000.0	266.84470000000135	270.0310881242325	-0.04942265010106833	183507	266.428687	257.9849375	275.6705425
superscaffold11	25600000	25800000	25700000.0	247.9156000000013	231.13308169297562	0.3039965816914278	189873	247.638083	238.1977325	257.449915
superscaffold11	25800000	26000000	25900000.0	210.82480000000058	197.87246749813278	0.2739309309856886	184120	210.808693	203.0095475	217.1513325
superscaffold11	26000000	26200000	26100000.0	205.85010000000048	224.08634139745809	-0.34068819959725455	183079	205.965181	198.56462	213.5205875
superscaffold11	26200000	26400000	26300000.0	219.61010000000078	219.29455799650614	0.006023380346047889	173745	219.422521	210.35266	228.0564675
superscaffold11	26400000	26600000	26500000.0	249.76950000000127	253.40078102681107	-0.060010565690240235	190448	249.539876	240.5140575	257.5864625
superscaffold11	26600000	26800000	26700000.0	310.9367000000019	310.05657300277215	0.011892524253687031	190746	310.395002	298.7424225	319.553145
superscaffold11	26800000	27000000	26900000.0	307.7507000000021	290.04383056350235	0.2557336990639383	189488	308.071812	297.3275875	317.90713
superscaffold11	27000000	27200000	27100000.0	253.454600000001	245.22656228401073	0.1404977055399812	183616	254.345676	244.8483375	262.30611
superscaffold11	27200000	27400000	27300000.0	292.36250000000217	279.6146549261364	0.19096425568994005	183624	292.16512	282.8950175	301.391215
superscaffold11	27400000	27600000	27500000.0	404.27530000000263	398.56363111447257	0.060065859253144706	191536	403.879161	393.384325	413.3817025
superscaffold11	27600000	27800000	27700000.0	351.96570000000116	335.14296845481465	0.21032988339053282	190123	352.315984	342.2091175	361.2711875
superscaffold11	27800000	28000000	27900000.0	252.77030000000153	239.30730043577597	0.2355587586652902	187429	253.642005	246.1753375	261.8998175
superscaffold11	28000000	28200000	28100000.0	276.11980000000176	252.83704180316968	0.3856267680178239	185958	275.876306	268.3280325	283.5761075
superscaffold11	28200000	28400000	28300000.0	326.13390000000163	308.365355331848	0.24140772739159386	193351	325.505286	317.127945	333.3414375
superscaffold11	28400000	28600000	28500000.0	324.6929000000015	312.0296602855171	0.17002942259288162	191551	324.082253	316.30032	331.42835
superscaffold11	28600000	28800000	28700000.0	401.34790000000186	374.6047141097129	0.29919825349877077	191104	402.062497	390.7965225	410.224785
superscaffold11	28800000	29000000	28900000.0	368.4428000000011	334.57922923117326	0.4240987578153572	191025	368.661705	357.8028475	377.214895
superscaffold11	29000000	29200000	29100000.0	386.421500000002	354.02823244680167	0.38343721465718267	186311	386.271784	377.57343	394.72854
superscaffold11	29200000	29400000	29300000.0	317.7092000000021	293.42626590535076	0.3466751142687452	186204	317.602744	308.166565	326.8983825
superscaffold11	29400000	29600000	29500000.0	351.2067000000018	361.9205815777813	-0.12405878808081912	189319	350.384006	341.698695	358.7334575
superscaffold11	29600000	29800000	29700000.0	322.7252000000014	343.5990568094357	-0.254568738324267	186596	322.65462	310.8195625	331.578555
superscaffold11	29800000	30000000	29900000.0	312.72780000000165	328.65996738293853	-0.20311724566578193	188961	311.928422	303.0546075	321.2644875
superscaffold11	30000000	30200000	30100000.0	353.9218000000019	357.1287981768294	-0.037632046699117835	188780	354.076906	342.5173675	363.0463675
superscaffold11	30200000	30400000	30300000.0	300.6952000000016	306.67413766092375	-0.0816783492532162	182011	301.250268	291.8428325	310.011805
superscaffold11	30400000	30600000	30500000.0	365.4856000000023	361.3568423541399	0.047882401303451186	187571	364.404853	354.436085	374.00602
superscaffold11	30600000	30800000	30700000.0	435.4833000000035	434.07920220388104	0.01355957194077138	193130	435.046125	425.0474325	446.6215725
superscaffold11	30800000	31000000	30900000.0	371.41080000000113	350.64579710495326	0.24816094092504282	182561	370.966483	360.8524375	381.1862525
superscaffold11	31000000	31200000	31100000.0	388.1888000000009	376.01406216881645	0.13569922675482263	188283	388.317391	378.838715	398.65232
superscaffold11	31200000	31400000	31300000.0	352.2248000000024	354.02823244680167	-0.021347124463051547	192454	352.670364	343.51323	363.582555
superscaffold11	31400000	31600000	31500000.0	321.1476000000022	309.21096416731007	0.1617313951865161	182556	321.792423	314.1903125	332.0270825
superscaffold11	31600000	31800000	31700000.0	313.1145000000026	296.2449620235578	0.23855110163538443	189997	313.195241	305.8249275	319.8466975
superscaffold11	31800000	32000000	31900000.0	295.2979000000021	295.6812227999164	-0.0054308572475733315	186402	295.28788	287.7745225	304.57576
superscaffold11	32000000	32200000	32100000.0	348.39050000000145	342.4715783621529	0.072421882661274	184567	348.259663	339.49083	359.4561725
superscaffold11	32200000	32400000	32300000.0	263.9637000000017	257.3469555923009	0.10767562294728866	182307	263.294656	255.4701525	271.32652
superscaffold11	32400000	32600000	32500000.0	327.0451000000009	300.754875812689	0.3662051391796216	185799	327.370768	317.5001475	335.9805175
superscaffold11	32600000	32800000	32700000.0	358.68230000000193	352.6188843876982	0.0720586519039816	186331	359.068631	348.25258	368.456335
superscaffold11	32800000	33000000	32900000.0	358.5224000000026	336.5523165139182	0.27353761931976006	187009	358.220879	347.26629	365.158205
superscaffold11	33000000	33200000	33100000.0	344.16190000000256	319.07640058103465	0.3293989670331479	184992	344.434032	335.8947675	353.4889275
superscaffold11	33200000	33400000	33300000.0	353.61110000000116	345.8540137040013	0.09398644892778217	189428	353.503624	344.6825325	361.3610125
superscaffold11	33400000	33600000	33500000.0	408.4016000000013	386.1613681943617	0.24138547556700896	192102	407.419097	397.44475	415.1671125
superscaffold11	33600000	33800000	33700000.0	362.78120000000155	346.135883315822	0.20151413270261176	192818	362.330943	353.8883575	371.2872875
superscaffold11	33800000	34000000	33900000.0	360.9042000000028	342.7534479739736	0.2219040316249208	191964	360.599031	351.72776	369.25905
superscaffold11	34000000	34200000	34100000.0	365.3496000000021	358.5381462359329	0.07961435923545207	189493	366.313862	357.02162	376.54377
superscaffold11	34200000	34400000	34300000.0	320.0447000000015	323.5863143701659	-0.0458582037475899	189952	319.041671	310.6152725	328.597665
superscaffold11	34400000	34600000	34500000.0	352.3199000000018	353.4644932231603	-0.013570053633700788	188626	352.506009	343.5607825	361.069525
superscaffold11	34600000	34800000	34700000.0	304.1755000000009	318.23079174557256	-0.18505021373351835	183467	305.212251	293.71877	315.0933075
superscaffold11	34800000	35000000	34900000.0	383.15020000000203	387.2888466416445	-0.04478845034294982	182020	383.29976	373.92073	390.5268725
superscaffold11	35000000	35200000	35100000.0	312.5298000000014	315.4120956273655	-0.03828640173327679	191191	312.368981	304.1353225	320.4898875
